,identifier,parent_id,question
13081,S133A.Q82,S133A,"Before you came into the Army, about how often did you go to church or religious services?"
13082,S133A.Q83,S133A,About how often do you go to church or religious services since you have been stationed here?
13083,S133A.Q84,S133A,"Before you came into the Army, what kind of church did you usually go to?"
13084,S133A.Q85,S133A,"Do you feel at home when you go to church services here at this camp, or do you feel kind of out of place?"
13085,S133A.Q86,S133A,Is there a chaplain here in this camp who belongs to your own church or faith?
13086,S133A.Q87,S133A,Do you think you would go to church more often here in this camp if they had a chaplain from your own church or faith?
13087,S133A.Q88,S133A,"When there is an opening for a rating in your outfit, how is the rating usually filled?"
13088,S133A.Q89,S133A,"When a man already in your outfit is promoted to a new rating, how is the man usually picked out?"
13089,S133A.Q90,S133A,Do you feel that the way men are picked out for promotion in your outfit is the best way?
13090,S133A.Q91,S133A,"In general, would you say that you have too much work to do in your present Army job and duties, about the right amount of work, or not enough work to do?"
13091,S133A.Q92,S133A,"Would you say that most of the men in your outfit usually put all they have into their Army duties, or do they usually work just hard enough to get by?"
13092,S133A.Q93,S133A,"How about you yourself - would you honestly say that you usually put all you have into your Army duties, or do you usually work just hard enough to get by?"
13093,S133A.Q94,S133A,"If you were going to be sent out with a combat unit, would you rather be sent to fight the Germans or would you rather be sent to fight the Japanese?"
13094,S133A.Q95,S133A,"If the Germans were to offer to stop fighting now and to give up all the countries and territory they have taken over, what do you think we should do?"
13095,S133A.Q96,S133A,"If the Japanese were to offer to stop fighting now and to give up all the countries and territory they have taken over, what do you think we should do?"
13096,S133A.Q97,S133A,Do you ever get the feeling that this war is not worth fighting?
13097,S133A.Q98,S133A,Which comes closest to your idea of how hard it is going to be to beat the Germans?
13098,S133A.Q99,S133A,Which comes closest to your idea of how hard it is going to be to beat the Japanese?
13099,S133A.Q100A,S133A,Do you think that after the war soldiers in your outfit will find it easier or harder to get jobs than they did before the war?
13100,S133A.Q100B.n,S133A,What is your reason for your answer?
13101,S133A.Q101A,S133A,Do you think that things will be better or worse for you personally after the war than they were before the war?
13102,S133A.Q101B.n,S133A,What are the reasons for your answer?
13103,S133A.Q102,S133A,Do you think there will be another war in the next 25 years or so?
13104,S133A.Q103,S133A,"After the war is over, do you think the United States will be a better place or a worse place to live in than it was before the war?"
13105,S133A.Q104,S133A,How do you think we will get along with England after the war?
13106,S133A.Q105,S133A,How do you think we will get along with Russia after the war?
13107,S133A.Q106.n,S133A,"If you have anything else to say or suggest on any subject, write it here:"
13108,S133A.V107,S133A,"Personal adjustment score E. Derived from questions 16, 17, 18"
13109,S133A.V108,S133A,Job satisfaction score E. Derived from questions 19-24.
13110,S133A.V109,S133A,"Faith in mission score E. Derived from questions 36, 37, 38"
13111,S133A.V110,S133A,"Confidence and pride in outfit score E. Derived from questions 40, 41, 42, 43"
13112,S133A.V111,S133A,"Self-confidence score E. Derived from questions 27, 46, 47"
13113,S133A.V112,S133A,"Faith in future score E. Derived from questions 100, 103, 104, 105"
13114,S133A.V113,S133A,"Belief in the army's concern for the welfare of the individual score E. Derived from questions 39, 45, 68"
13115,S133A.V114,S133A,"Zeal score E. Derived from questions 93, 95, 96, 97"
13116,S133A.V115,S133A,"Air Force-ground force, service-combat identification:"
13117,S133A.V116,S133A,Location and camp identification:
13118,S133A.V117,S133A,Unidentified outfit within camp: ANP
13119,S192B.Q1,S192B,What is your present rank?
13120,S192B.Q2,S192B,Do you think a nurse with ability has a good chance for promotion in the Army?
13121,S192B.Q3,S192B,How old were you on your last birthday?
13122,S192B.Q4,S192B,How far did you go in school?
13123,S192B.Q5,S192B,Are you:
13124,S192B.Q6,S192B,Were you married before or after entering the Army?
13125,S192B.Q7,S192B,How many children do you have?
13126,S192B.Q8A,S192B,Do you approve or disapprove of this policy?
13127,S192B.Q8B,S192B,If the present policy prohibiting marriage were to be changed to permit a nurse to marry while in the India- Burma theater do you think you would get married during the time you are going to be over here?
13128,S192B.Q9,S192B,How long have you been in the Army?
13129,S192B.Q10,S192B,How long have you been in the India-Burma theater?
13130,S192B.Q11,S192B,How long have you been stationed at this particular place?
13131,S192B.Q12,S192B,"In general, how well do you think the Army is run?"
13132,S192B.Q13,S192B,"In your opinion, how important is the job of the Army Nurse Corps in winning the war?"
13133,S192B.Q14,S192B,What is your main Army job now?
13134,S192B.Q15,S192B,Do you feel proud of your present job or duty?
13135,S192B.Q16,S192B,How interested are you in your Army job?
13136,S192B.Q17,S192B,How much of your duty time is used in doing things that do not seem important to you?
13137,S192B.Q18,S192B,Do you consider your own present job or duty in the Army an important one in the war effort?
13138,S192B.Q19,S192B,Do you think the Commanding Officer of your hospital unit considers your job an important one in the war effort?
13139,S192B.Q20,S192B,Do you usually feel that what you are doing in the Army is worthwhile or not?
13140,S192B.Q21,S192B,Do you think you are making good in the Army?
13141,S192B.Q22,S192B,"In general, what sort of a time do you have in the Army?"
13142,S192B.Q23,S192B,Do you ever feel that you are not as good a nurse as most of the other nurses in your hospital unit?
13143,S192B.Q24,S192B,"In general, would you say you are well adjusted or poorly adjusted to Army life?"
13144,S192B.Q25,S192B,Do you feel proud of your hospital unit?
13145,S192B.Q26,S192B,Do you consider the job your hospital unit is doing an important one in the war effort?
13146,S192B.Q27,S192B,"In doing your job, how much supervision do you get from your nurse supervisor?"
13147,S192B.Q28,S192B,Do you feel that the chief nurse who is in charge of your work really knows her stuff?
13148,S192B.Q29,S192B,Do you feel that your chief nurse has an interest in your personal problems and welfare?
13149,S192B.Q30,S192B,"If you needed advice on a personal problem, would you feel free to go to the chief nurse and discuss it?"
13150,S192B.Q31,S192B,In your hospital unit do the most deserving nurses usually get the breaks?
13151,S192B.Q32A,S192B,How about the mess for the nurses at your hospital unit? Is it as good as it could be under present circumstances?
13152,S192B.Q32B,S192B,Considering everything how good is the mail service your hospital is getting?
13153,S192B.Q33,S192B,"Do you think your hospital unit has too many nurses, about the right amount, or too few nurses to accomplish its mission successfully?"
13154,S192B.Q34,S192B,"In general do the nurses in your hospital unit have too much off-duty free time, about the right amount, or too little off-duty free time?"
13155,S192B.Q35,S192B,Since you have been with this hospital unit have you been able to find interesting things to do on your off-duty free time?
13156,S192B.Q36.n,S192B,Are you given as much authority over medical enlisted men in the hospital as you need in order to do your job properly?
13157,S192B.Q37,S192B,"Do the nurses in your hospital unit cooperate, and work well together?"
13158,S192B.Q38,S192B,How many of the nurses in your hospital unit would you say are good all-around nurses?
13159,S192B.Q39,S192B,Do you like to work with the other nurses in your hospital unit?
13160,S192B.Q40A,S192B,"Would you say that most of the nurses in your hospital unit usually put all they have into their Army duties, or do they usually work just hard enough to get by?"
13161,S192B.Q40B,S192B,"How about you yourself - would you honestly say that you usually put all you have into your Army nursing duties, or do you usually work just hard enough to get by?"
13162,S192B.Q41,S192B,"In general, how would you say you feel most of the time, in good spirits or in low spirits?"
13163,S192B.Q42,S192B,Are you ever worried and upset?
13164,S192B.Q43,S192B,"If it were up to you, what kind of an Army hospital unit would you rather be in?"
13165,S192B.Q44,S192B,"If it were up to you to choose, do you think you could do more for your country as a nurse in the Army, or as a nurse in a civilian hospital in the United States, or as a worker in a war job?"
13166,S192B.Q45,S192B,"When you get a very important job to do, do you worry about whether you will do all right or not?"
13167,S192B.Q46,S192B,Suppose you were working at your regular job and a director of nurses you had never seen before came up and asked you questions about what you were doing. Do you think you would make a good impression on her?
13168,S192B.Q47,S192B,Do too many of the Army rules and regulations seem useless to you?
13169,S192B.Q48,S192B,How important is it to you personally to make a good record in the Army?
13170,S192B.Q49,S192B,How would you rate your general physical condition during the past month?
13171,S192B.Q50A,S192B,Financial matters?
13172,S192B.Q50B,S192B,My health?
13173,S192B.Q50C,S192B,The progress of the war?
13174,S192B.Q50D,S192B,My social life
13175,S192B.Q50E,S192B,Matters concerning my family and friends back home?
13176,S192B.Q50F,S192B,The way I am getting along in the Army?
13177,S192B.Q50G,S192B,Not knowing what is going to happen to me next in my Army career?
13178,S192B.Q50H,S192B,Purely personal matters not included in any of the above?
13179,S192B.Q51.n,S192B,What do you think of this type of rest and recreation facility for nurses?
13180,S192B.Q52,S192B,"Up to now, has the war made things better or worse for your family and friends back home (such things as jobs, pay, and living conditions)?"
13181,S192B.Q52A.n,S192B,"Where would you prefer to have such a recreation center located, somewhere near Honolulu or somewhere well away from the city?"
13182,S192B.Q52B.n,S192B,Would you prefer a place with plenty of sports and social activities available or one which was more quiet and restful?
13183,S192B.Q52C.n,S192B,"If the Army were to establish a recreation center for nurses, do you think you would want to use it from time to time?"
13184,S192B.Q52D.n,S192B,Use this space for anything else you want to say about the type of recreation center you would want:
13185,S192B.Q53.n,S192B,"Long as this questionnaire is, it may not cover everything you want to say. This space is for any additional comments, complaints, compliments, or suggestions you may care to offer on any subject:"
13186,S192B.V54,S192B,Identification of hospitals:
13187,S192B.V55,S192B,Serial numbering within each hospital: ANP
13188,S157O.FORM,S157O,Form
13189,S157O.Q1,S157O,What is your Army rank or grade?
13190,S157O.Q2,S157O,How long have you held your present rank?
13191,S157O.Q3,S157O,How old were you on your last birthday?
13192,S157O.Q4,S157O,Are you:
13193,S157O.Q5,S157O,How many children do you have?
13194,S157O.Q6,S157O,Is your wife living at or near this Army post?
13195,S157O.Q7,S157O,How far did you go in school?
13196,S157O.Q8,S157O,"How did you receive your commission? If in some other way, how?"
13197,S157O.Q9,S157O,How long have you been in the Army?
13198,S157O.Q10,S157O,Have you ever served in the Army outside the United States in this war?
13199,S157O.Q11,S157O,How long were you overseas?
13200,S157O.Q12,S157O,"What type of outfit were you in overseas? If other, what?"
13201,S157O.Q13,S157O,What was your main assignment overseas?
13202,S157O.Q14,S157O,Have you been under enemy fire in this war?
13203,S157O.Q15,S157O,Have you flown any combat missions in this war?
13204,S157O.Q16,S157O,Have you received or have you been recommended for the Purple Heart in this war?
13205,S157O.Q17,S157O,From what overseas area or theater were you shipped back to the U.S.?
13206,S157O.Q18,S157O,"Check all the important reasons why you were sent back to the U.S. If some other important reason, what?"
13207,S157O.V18,S157O,Continued.
13208,S157O.Q19,S157O,When did you land in the U.S.? Give the month in which you actually arrived back in the U.S.
13209,S157O.Q20,S157O,When did you arrive at the Air Base where you were supposed to get your first regular assignment after coming back from overseas?
13210,S157O.Q21,S157O,How good a job do you think the Air Force did in placing you in your present assignment?
13211,S157O.Q22,S157O,Check all of the following things that are true about your present Air Force assignment:
13212,S157O.Q23,S157O,"Now check all the chief reasons you were given by the Air Force for being placed in your present assignment: if some other reason, what?"
13213,S157O.Q24A,S157O,How do you feel about serving overseas again?
13214,S157O.Q24B.1,S157O,"What are the reasons for your answer? E. Type a (codes ""1"", ""2"", ""3"", ""5"" or ""6"" checked Q.24a):"
13215,S157O.Q24B.2,S157O,"S157oq24b. what are the reasons for your answer? E. Type a (codes ""1"", ""2"", ""3"", ""5"" or ""6"" checked Q.24a):"
13216,S157O.Q25,S157O,"Regardless of what you want to do, do you think you actually will be sent to some overseas theater again?"
13217,S157O.Q26,S157O,"Knowing what you do now, how do you feel about having come back to the U.S.?"
13218,S157O.Q27A,S157O,How do you feel about serving overseas?
13219,S157O.Q27B.1,S157O,"What are the reasons for your answer? E. Type a (codes ""1"", ""2"" or ""3"" checked in Q.27a):"
13220,S157O.Q27B.2,S157O,"S157oq27b. what are the reasons for your answer? E. Type a (codes ""1"", ""2"" or ""3"" checked in Q.27a):"
13221,S157O.Q28,S157O,"Regardless of what you want to do, do you think you actually will be sent to some overseas theater?"
13222,S157O.Q29,S157O,"What type of outfit are you in now? If other, what?"
13223,S157O.Q30A,S157O,What kind of assignment do you have at present?
13224,S157O.Q30B,S157O,"If you do not have a regular assignment now, when did you leave your last regular assignment?"
13225,S157O.Q31,S157O,How do you feel about the importance of the assignment you have right now as compared with other jobs you might be doing in the Air Force?
13226,S157O.Q32,S157O,Does the Air Force assignment you now have give you a chance to use your skill and experience?
13227,S157O.Q33,S157O,Would you change to some other Air Force assignment if given a chance?
13228,S157O.Q34,S157O,How do you feel about the amount of work you have to do?
13229,S157O.Q35,S157O,How do you feel about your present chances for promotion?
13230,S157O.Q36,S157O,"From what you have seen or heard, how many returnee officers get assignments that make use of their overseas experience?"
13231,S157O.Q37,S157O,"From what you have seen or heard, how many returnee enlisted men get jobs that make use of their overseas experience?"
13232,S157O.Q38,S157O,Do you think training here in the U.S. is now making use of what has been learned from overseas experience?
13233,S157O.Q39.n,S157O,"If you are not satisfied with your present Air Force assignment, what are the main reasons why?"
13234,S157O.Q40A.n,S157O,What type of unit or organization are you on duty with at present?
13235,S157O.Q40B,S157O,How long have you been with this unit?
13236,S157O.Q41,S157O,About how many of the officers in your unit have served overseas in this war?
13237,S157O.Q42,S157O,About how many of the enlisted men under your command have served overseas in this war?
13238,S157O.Q43,S157O,How many of the officers in your present unit are the kind that always try to look out for the welfare of enlisted men?
13239,S157O.Q44,S157O,Do you feel you really belong in your present unit and are an important part of it?
13240,S157O.Q45,S157O,What do you think of the military control and discipline at this Air Base as it affects you?
13241,S157O.Q46,S157O,Who have the better jobs on this base - officers who have been overseas or those who haven't?
13242,S157O.Q47,S157O,"In general, would you rather have enlisted men under your command who have served overseas or enlisted men who haven't?"
13243,S157O.Q48,S157O,"If it were up to you, would you rather be in a unit having mostly overseas officers or in one having mostly officers who haven't been overseas?"
13244,S157O.Q49,S157O,"From what you've seen and heard, do officers who haven't been overseas appreciate what returnee officers have done and been through overseas?"
13245,S157O.Q50,S157O,"From what you have seen or heard, how well do returnee officers and officers who have not been overseas get along together?"
13246,S157O.Q51A.n,S157O,"If you had a leave coming up, how would you travel?"
13247,S157O.Q51B,S157O,About how long would it take you to reach the place where you would spend your leave?
13248,S157O.Q52,S157O,Considering the needs of the Air Force would you say you have been assigned as close to home as is possible?
13249,S157O.Q53,S157O,"Would you be willing to take an Air Force job you dislike, if by doing that you could get stationed near your home?"
13250,S157O.Q54,S157O,How do you feel about what you've done in this war?
13251,S157O.Q55,S157O,Do you ever get the feeling that this war is not worth fighting?
13252,S157O.Q56,S157O,"In general, do you think the Army has tried its best to see that officers get as square a deal as possible?"
13253,S157O.Q57,S157O,"In general, do you feel you yourself have gotten a square deal from the Army?"
13254,S157O.Q58,S157O,"In general, what sort of physical condition would you say you are in at the present time?"
13255,S157O.Q59A,S157O,"As far as you know, are you now classified by the Air Force as physically fit for overseas duty?"
13256,S157O.Q59B,S157O,"In your own opinion, are you physically fit for overseas duty?"
13257,S157O.Q60A,S157O,Are you ever troubled by your hands sweating so that they feel damp and clammy?
13258,S157O.Q60B,S157O,How often are you bothered by having an upset stomach?
13259,S157O.Q60C,S157O,Do you often have trouble in getting to sleep or staying asleep?
13260,S157O.Q60D,S157O,Do your hands ever tremble enough to bother you?
13261,S157O.Q60E,S157O,Are you ever bothered by nervousness?
13262,S157O.Q60F,S157O,Are you ever worried and upset?
13263,S157O.Q60G,S157O,"In general, what sort of a time do you have in the Army?"
13264,S157O.Q60H,S157O,"In general, how would you say you feel most of the time, in good spirits or in low spirits?"
13265,S157O.V61,S157O,Square deal score
13266,S157O.V62,S157O,"Job satisfaction score E. Derived from questions 31, 32, 33."
13267,S157O.V63,S157O,Willingness for further service score
13268,S157O.V64,S157O,Physical fitness score
13269,S157O.V65,S157O,Neuropsychiatric score E. There were no scores of 00 or 01.
13270,S157O.V66,S157O,Neuropsychiatric (five items) score
13271,S157O.V67,S157O,Sub-sample group identification:
13272,S157O.V68,S157O,Force identification:
13273,S157O.V69,S157O,Camp identification:
13274,S157O.V70,S157O,Outfit identification: ANP
13275,S157O.V71,S157O,Serial number identification: ANP
13276,S207G.Q1,S207G,"How long have you been in the Army? E. If you have been in the Army before, then were out for a while, just check the length of time since you entered this last time. If you were in the National Guard, check the length of time since your outfit came into the Army."
13277,S207G.Q2,S207G,How long have you been in your present group or Base Unit?
13278,S207G.Q3,S207G,When were you born?
13279,S207G.Q4,S207G,Are you:
13280,S207G.Q5,S207G,Were you ever an Air Cadet?
13281,S207G.Q6A,S207G,What is your present job in the Air Force?
13282,S207G.Q6B,S207G,Are you drawing flying pay?
13283,S207G.Q7,S207G,What is your Army rank or grade?
13284,S207G.Q8,S207G,How long have you held your present rank?
13285,S207G.Q9A,S207G,"So far as you know, what is the highest rating a man can hold for the job you are now doing in your present outfit?"
13286,S207G.Q9B,S207G,"What do you think the top rating really should be? (if you think the one you marked in the last question is O.K., check it again. If you think it should be higher or lower, check what you think it should be.)"
13287,S207G.Q10,S207G,How do you feel about your present chances for promotion?
13288,S207G.Q11,S207G,How do you think the men in your outfit are selected for promotion?
13289,S207G.Q12,S207G,Do you feel that you have received or are receiving sufficient training for the kinds of jobs you have to do?
13290,S207G.Q13,S207G,How do you feel about the importance of the work you are doing now as compared with other jobs you might be doing in the Army?
13291,S207G.Q14,S207G,Does the Army job you now have give you a chance to use your skill and experience?
13292,S207G.Q15,S207G,Would you change to some other Army job if given a chance?
13293,S207G.Q16,S207G,How do you feel about the amount of work you have to do?
13294,S207G.Q17,S207G,"In general, how well do you like working in your present Army job?"
13295,S207G.Q18,S207G,"Have you ever served in the Army outside the United States in this war? Z. Edit ""yes"" to ""no"" if man indicates that his only overseas experience is Puerto Rico, Borinquen Field, or other such overseas training missions. Some men call it ""gypsy""."
13296,S207G.Q19,S207G,Have you been in actual combat or under enemy fire in this war?
13297,S207G.Q20A,S207G,How do you feel about serving overseas?
13298,S207G.Q20B.n,S207G,What are the reasons for your answer?
13299,S207G.Q21A,S207G,About how much longer do you think the war will last with Japan?
13300,S207G.Q21B,S207G,"If you expect to be sent overseas, how long do you think you'll be gone?"
13301,S207G.Q22,S207G,"How important a part do you think your type of outfit (Base Unit, Service Group or bomber group) will play in winning the war?"
13302,S207G.Q23,S207G,Do you ever get the feeling that this war is not worth fighting?
13303,S207G.Q24,S207G,How many of your present officers are the kind that always try to look out for the welfare of enlisted men?
13304,S207G.Q25,S207G,Do you feel you really belong in your outfit and are an important part of it?
13305,S207G.Q26,S207G,In general do you think that the enlisted men in your present outfit get a square deal from their officers?
13306,S207G.Q27,S207G,"In general, do you feel you yourself have gotten a square deal from the Army?"
13307,S207G.Q28,S207G,"Considering their responsibilities, how do you feel about the privileges that officers get compared with enlisted men?"
13308,S207G.Q29,S207G,"If you had your choice, would you rather be stationed at this base or at the one in this country where you were last regularly stationed before coming here?"
13309,S207G.Q30A,S207G,The medical service you are getting?
13310,S207G.Q30B,S207G,The recreational facilities at this base?
13311,S207G.Q30C,S207G,The food at your mess?
13312,S207G.Q31A,S207G,Service Club?
13313,S207G.Q31B,S207G,Post Exchange?
13314,S207G.Q31C,S207G,Laundry service?
13315,S207G.Q32,S207G,How much does it bother you when you are ordered to do things which you don't see a good reason for doing?
13316,S207G.Q33,S207G,What do you think of the military control and discipline at this base?
13317,S207G.Q34,S207G,How are the passes in your outfit?
13318,S207G.Q35,S207G,"In general, how does your outfit get along with other organizations at this base?"
13319,S207G.Q36,S207G,How successful are your officers in getting willing and whole-hearted cooperation from the men?
13320,S207G.Q37,S207G,Do you feel your officers know what your abilities are and what you are able to do?
13321,S207G.Q38,S207G,"How many of your officers seem to ""know their stuff""?"
13322,S207G.Q39,S207G,"When you are given a job to do, are you told enough about it so that you can do a good job?"
13323,S207G.Q40,S207G,Does the officer in charge of your Department or section get around enough to know what is going on and how the work is being done?
13324,S207G.Q41,S207G,Are you usually told why the things you do and the things that are done in your outfit are necessary?
13325,S207G.Q42,S207G,Do you think most of the flying crews know how much work the men on the line and in the shops have to do to keep the planes ready to fly?
13326,S207G.Q43,S207G,"You will probably want to take a vacation first of all after you get out of the Army. But after that, which one of the things below do you think you are most likely to do? (check only one - the thing you think you are most likely to do first, even if you should plan to change to something else afterward.)"
13327,S207G.Q44,S207G,How far did you go in school?
13328,S207G.Q45.n,S207G,In what state were you born?
13329,S207G.Q46,S207G,In general are you glad you are in a B-29 outfit (or at a B-29 base) or would you rather be in some other type of outfit?
13330,S207G.Q47,S207G,"On the whole, how is the morale of the men in your outfit?"
13331,S207G.Q48.1,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13332,S207G.Q48.2,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13333,S207G.Q48.3,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13334,S207G.Q48.4,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13335,S207G.Q48.5,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13336,S207G.Q48.6,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13337,S207G.Q48.7,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13338,S207G.Q48.8,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13339,S207G.Q48.9,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13340,S207G.Q48.10,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13341,S207G.Q48.11,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13342,S207G.Q48.12,S207G,What one thing do you think would do the most good to improve the morale of the men in your outfit?
13343,S207G.Q49,S207G,"If it were up to you to choose, do you think you could do more for your country as a soldier or as a worker in a war job?"
13344,S207G.Q50,S207G,"In general, what sort of physical condition would you say you are in at the present time?"
13345,S207G.Q51A,S207G,"As far as you know, are you now classified by the Army as physically fit for overseas duty?"
13346,S207G.Q51B,S207G,"In your own opinion, are you physically fit for overseas duty?"
13347,S207G.V53D1,S207G,Neuropsychiatric inventory score: E. Derived from questions 52a-52o.
13348,S207G.V53D2,S207G,"Neuropsychiatric inventory score: E. Derived from questions 52c, 52e, 52k, 52l, 52o, 53a, 53b, 53c."
13349,S207G.Q54.n,S207G,"If you have any further remarks to make on any subject, please write them below as fully as you like."
13350,S207G.V55,S207G,"Job satisfaction score: E. Derived from questions 13, 14, 15."
13351,S207G.V56.1,S207G,Camp and outfit identification:
13352,S207G.V56.2,S207G,Camp and outfit identification: ANP
13353,S40O.Q1,S40O,What is your present grade?
13354,S40O.Q2,S40O,What is your main company job?
13355,S40O.Q3,S40O,How long have you been on active service as a commissioned officer in the Army?
13356,S40O.Q4A,S40O,Served as 2nd Lieutenant?
13357,S40O.Q4B,S40O,Served as 1st Lieutenant?
13358,S40O.Q4C,S40O,Served as Captain?
13359,S40O.Q5,S40O,How old were you on your last birthday?
13360,S40O.Q6,S40O,In which state did you live during most of the last five years of your civilian life?
13361,S40O.Q7,S40O,How much education have you had?
13362,S40O.Q7A.n,S40O,"If you went beyond high school, what kind of courses were you taking when you last attended school?"
13363,S40O.Q8.x,S40O,"Are you single, married, divorced, widowed or separated? Q.9. if you are married, did you get married before or after entering the Army?"
13364,S40O.Q10,S40O,"If you are or have been married, how many children do you have?"
13365,S40O.Q11,S40O,What arm or service are you in?
13366,S40O.Q12,S40O,How did you receive your commission?
13367,S40O.Q13,S40O,How were you taken into the Army?
13368,S40O.Q14,S40O,How much active service did you see as an enlisted man before you received your commission?
13369,S40O.Q15.1,S40O,What arm or service were you in as an enlisted man?
13370,S40O.Q15.2,S40O,What arm or service were you in as an enlisted man?
13371,S40O.Q15.3,S40O,What arm or service were you in as an enlisted man?
13372,S40O.Q15.4,S40O,What arm or service were you in as an enlisted man?
13373,S40O.Q15.5,S40O,What arm or service were you in as an enlisted man?
13374,S40O.Q15.6,S40O,What arm or service were you in as an enlisted man?
13375,S40O.Q15.7,S40O,What arm or service were you in as an enlisted man?
13376,S40O.Q15.8,S40O,What arm or service were you in as an enlisted man?
13377,S40O.Q15.9,S40O,What arm or service were you in as an enlisted man?
13378,S40O.Q15.10,S40O,What arm or service were you in as an enlisted man?
13379,S40O.Q15.11,S40O,What arm or service were you in as an enlisted man?
13380,S40O.Q15.12,S40O,What arm or service were you in as an enlisted man?
13381,S40O.Q16,S40O,What was the highest grade that you held as an enlisted man before you went to OCS?
13382,S40O.Q17,S40O,What was your main civilian occupation?
13383,S40O.Q18,S40O,"What kind of work would you like to do after the war? (if you have no idea, just say so.)"
13384,S40O.Q19,S40O,What kind of a chance do you think you will have of actually doing this kind of work?
13385,S40O.Q19A.n,S40O,"If you think your chance is poor, please tell why:"
13386,S40O.Q20A.x,S40O,"Before the war, did you have the same job plans for the future that you have now? Q.20b. If before the war your job plans were different than now, what did you then have in mind?"
13387,S40O.Q21,S40O,Do you feel that you need any more formal education in order to do the kind of work that you want to do after the war?
13388,S40O.Q22,S40O,Do you think you will go back to school or college after the war?
13389,S40O.Q23,S40O,"If you plan to go to a college or university after the war, how important would it be to you if universities would agree to give officers academic credit for their courses taken in OCS and other Army schools?"
13390,S40O.Q24,S40O,How many of the instructions and directives handed down to you are sufficiently clear and precise to enable you to carry them out effectively?
13391,S40O.Q24A.n,S40O,What specific improvements would you suggest?
13392,S40O.Q25,S40O,How much assistance in the conduct of your job do you receive from your superiors?
13393,S40O.Q25A.n,S40O,"If """"too little"""", what specific assistance would you like?"
13394,S40O.Q26,S40O,Do you feel that you have received or are receiving sufficient training for the kinds of jobs you have to do?
13395,S40O.Q27,S40O,Do you feel that you have as full an understanding of the purpose and functions of all the different arms and services in your division as you will need to carry out your own job in combat?
13396,S40O.Q27A.n,S40O,"If your answer is """"no"""", what specific information do you need?"
13397,S40O.Q28A,S40O,Do you think enlisted men in your arm or service should be getting more of any kind of drill or instruction than they get now?
13398,S40O.Q28B.1,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Basic training:"
13399,S40O.Q28B.2,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Basic training:"
13400,S40O.Q28B.3,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Basic training:"
13401,S40O.Q28B.4,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Basic training:"
13402,S40O.Q28B.5,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Basic training:"
13403,S40O.Q28B.6,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Basic training:"
13404,S40O.Q28B.7,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Tactical training for various units (kinds):"
13405,S40O.Q28B.8,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Tactical training for various units (kinds):"
13406,S40O.Q28B.9,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Tactical training for various units (kinds):"
13407,S40O.Q28B.10,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Tactical training for various units (kinds):"
13408,S40O.Q28B.11,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Tactical training for various units (kinds):"
13409,S40O.Q28B.12,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Tactical training for various units (kinds):"
13410,S40O.Q28B.13,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Tactical training for various units (kinds):"
13411,S40O.Q28B.14,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Conditions of training - realism:"
13412,S40O.Q28B.15,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Conditions of training - realism:"
13413,S40O.Q28B.16,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Conditions of training - realism:"
13414,S40O.Q28B.17,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Conditions of training - realism:"
13415,S40O.Q28B.18,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Conditions of training - realism:"
13416,S40O.Q28B.19,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Conditions of training - realism:"
13417,S40O.Q28B.20,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Conditions of training - realism:"
13418,S40O.Q28B.21,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Training with weapons:"
13419,S40O.Q28B.22,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Training with weapons:"
13420,S40O.Q28B.23,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Training with weapons:"
