,CARD,DECK,BALLOT,S193.Q1,S193.Q2,S193.Q3,S193.Q4,S193.Q5,S193.Q6,S193.Q7,S193.Q8,S193.Q9,S193.Q10,S193.Q11A,S193.Q11B,S193.Q12,S193.Q13,S193.Q14,S193.Q15,S193.Q16,S193.Q17,S193.Q18,S193.Q19,S193.Q20,S193.Q21,S193.Q22,S193.Q23,S193.Q24,S193.Q25,S193.Q26,S193.Q27,S193.Q28A,S193.Q28B.1,S193.Q28B.2,S193.Q28B.3,S193.Q28B.4,S193.Q28B.5,S193.Q28B.6,S193.Q28B.7,S193.Q28B.8,S193.Q28B.9,S193.Q28B.10,S193.Q28B.11,S193.Q29,S193.Q30,S193.Q31,S193.Q32.1,S193.Q32.2,S193.Q32.3,S193.Q32.4,S193.Q32.5,S193.Q32.6,S193.Q32.7,S193.Q32.8,S193.Q32.9,S193.Q32.10,S193.Q32.11,S193.Q32.12,S193.Q33A,S193.Q33B.n,S193.Q34,S193.Q35,S193.Q36,S193.Q37,S193.Q38,S193.Q39,S193.Q40,S193.Q41,S193.Q42A,S193.Q42B.n,S193.Q43A,S193.Q43B.n,S193.Q44A,S193.Q44B.n,S193.Q45,CARD..1,DECK..1,BALLOT..1,S193.Q46,S193.Q47,S193.Q48.1,S193.Q48.2,S193.Q48.3,S193.Q48.4,S193.Q48.5,S193.Q48.6,S193.Q48.7,S193.Q48.8,S193.Q48.9,S193.Q48.10,S193.Q48.11,S193.Q48.12,S193.Q49,S193.Q50,S193.Q51,S193.Q52,S193.Q53,S193.Q54,S193.Q55,S193.Q56.n,S193.V57,S193.V58,S193.V59
30,1.0,193.0,31.0,1.0,7.0,1.0,2.0,10.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,6.0,3.0,4.0,1.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,,3.0,,1.0,,2.0,2.0,193.0,31.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,7.0,1.0,,11.0,2125.0,3.0
31,1.0,193.0,32.0,1.0,11.0,5.0,5.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,3.0,1.0,1.0,7.0,1.0,,3.0,,1.0,,1.0,2.0,193.0,32.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,,6.0,2165.0,3.0
32,1.0,193.0,33.0,3.0,8.0,5.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,8.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,7.0,4.0,,3.0,,1.0,,2.0,2.0,193.0,33.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,1.0,1.0,,3.0,2161.0,3.0
33,1.0,193.0,34.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,10.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,2.0,1.0,2.0,3.0,2.0,0.0,2.0,7.0,3.0,,3.0,,1.0,,2.0,2.0,193.0,34.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,,2.0,1143.0,2.0
34,1.0,193.0,35.0,1.0,10.0,7.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,0.0,0.0,2.0,2.0,3.0,1.0,0.0,7.0,1.0,,3.0,,1.0,,3.0,2.0,193.0,35.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,,2.0,1188.0,2.0
35,1.0,193.0,36.0,1.0,7.0,5.0,2.0,14.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,3.0,3.0,1.0,2.0,7.0,3.0,,3.0,,1.0,,2.0,2.0,193.0,36.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,1.0,,6.0,1111.0,2.0
36,1.0,193.0,37.0,1.0,9.0,5.0,3.0,14.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,1.0,2.0,2.0,1.0,1.0,0.0,7.0,2.0,,3.0,,1.0,,2.0,2.0,193.0,37.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,5.0,1.0,0.0,,2.0,1160.0,2.0
37,1.0,193.0,38.0,2.0,9.0,7.0,4.0,6.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,1.0,2.0,2.0,1.0,2.0,3.0,7.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,38.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,,3.0,2115.0,3.0
38,1.0,193.0,39.0,1.0,4.0,4.0,2.0,14.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,3.0,,3.0,,1.0,,2.0,2.0,193.0,39.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,,6.0,1249.0,2.0
39,1.0,193.0,40.0,1.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,3.0,0.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,,3.0,,1.0,,1.0,2.0,193.0,40.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,,6.0,2116.0,3.0
40,1.0,193.0,41.0,2.0,3.0,6.0,2.0,14.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,3.0,3.0,1.0,0.0,2.0,7.0,2.0,,3.0,,1.0,,2.0,2.0,193.0,41.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,3.0,3.0,1.0,,11.0,1111.0,1.0
41,1.0,193.0,42.0,1.0,9.0,5.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,3.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,,3.0,,1.0,,1.0,2.0,193.0,42.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,3.0,3.0,1.0,,11.0,1124.0,1.0
42,1.0,193.0,43.0,4.0,10.0,6.0,5.0,13.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,43.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,,6.0,1177.0,2.0
43,1.0,193.0,44.0,1.0,11.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,0.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,,3.0,,1.0,,1.0,2.0,193.0,44.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,5.0,4.0,2.0,1.0,,11.0,2129.0,3.0
44,1.0,193.0,45.0,1.0,4.0,7.0,2.0,13.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,3.0,,1.0,,3.0,2.0,193.0,45.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,,7.0,1148.0,2.0
45,1.0,193.0,46.0,1.0,11.0,3.0,1.0,10.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,3.0,3.0,2.0,1.0,2.0,7.0,1.0,,3.0,,1.0,,0.0,2.0,193.0,46.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,,6.0,1170.0,2.0
46,1.0,193.0,47.0,1.0,6.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,,3.0,,1.0,,1.0,2.0,193.0,47.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,3.0,3.0,5.0,1.0,,11.0,1138.0,1.0
47,1.0,193.0,48.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,,3.0,,1.0,,1.0,2.0,193.0,48.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,1.0,1.0,,4.0,1121.0,2.0
48,1.0,193.0,49.0,1.0,4.0,4.0,1.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,,3.0,,1.0,,3.0,2.0,193.0,49.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,,10.0,2101.0,3.0
49,1.0,193.0,50.0,3.0,9.0,5.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,,3.0,,1.0,,2.0,2.0,193.0,50.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,10.0,2107.0,3.0
50,1.0,193.0,51.0,1.0,8.0,5.0,5.0,8.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,51.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,,4.0,1113.0,2.0
51,1.0,193.0,52.0,2.0,10.0,5.0,5.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,1.0,3.0,2.0,2.0,7.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,52.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,5.0,2.0,1.0,,2.0,1156.0,2.0
52,1.0,193.0,53.0,4.0,9.0,5.0,2.0,4.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,,3.0,,1.0,,2.0,2.0,193.0,53.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,5.0,3.0,1.0,1.0,,11.0,1144.0,1.0
53,1.0,193.0,54.0,1.0,4.0,5.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,3.0,2.0,3.0,1.0,1.0,1.0,3.0,7.0,2.0,,3.0,,1.0,,2.0,2.0,193.0,54.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,5.0,2.0,1.0,,12.0,1145.0,1.0
54,1.0,193.0,55.0,1.0,7.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,3.0,3.0,3.0,3.0,1.0,7.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,55.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,0.0,,11.0,1107.0,1.0
55,1.0,193.0,56.0,1.0,10.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,2.0,3.0,3.0,3.0,1.0,2.0,7.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,56.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,5.0,3.0,3.0,1.0,,11.0,1155.0,1.0
56,1.0,193.0,57.0,4.0,7.0,5.0,6.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,,3.0,,1.0,,2.0,2.0,193.0,57.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,,7.0,1138.0,1.0
57,1.0,193.0,58.0,1.0,6.0,5.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,,3.0,,1.0,,1.0,2.0,193.0,58.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,5.0,3.0,4.0,1.0,,6.0,1121.0,1.0
58,1.0,193.0,59.0,1.0,9.0,6.0,4.0,6.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,3.0,1.0,1.0,2.0,7.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,59.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0,,2.0,1161.0,2.0
59,1.0,193.0,60.0,2.0,5.0,6.0,1.0,9.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,7.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,60.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,1.0,,12.0,1166.0,2.0
60,1.0,193.0,61.0,3.0,9.0,6.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,,3.0,,1.0,,3.0,2.0,193.0,61.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,,11.0,1146.0,1.0
61,1.0,193.0,62.0,1.0,10.0,4.0,3.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,3.0,3.0,3.0,4.0,2.0,7.0,2.0,,3.0,,1.0,,3.0,2.0,193.0,62.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,2.0,5.0,1.0,,6.0,1116.0,2.0
