,CARD,DECK,BALLOT,FORM,S195A.Q1,S195A.Q2,S195A.Q3,S195A.Q4A,S195A.Q4B,S195A.Q5A,S195A.Q5B,S195A.Q6A,S195A.Q6B,S195A.Q7A,S195A.Q7B,S195A.Q8A,S195A.Q8B,S195A.Q9A,S195A.Q9B,S195A.Q10A,S195A.Q10B,S195A.Q11A,S195A.Q11B,S195A.Q12,S195A.Q13A,S195A.Q13B,S195A.Q14A,S195A.Q14B,S195A.Q15A,S195A.Q15B,S195A.Q16A,S195A.Q16B,S195A.Q17A,S195A.Q17B,S195A.Q18A,S195A.Q18B,S195A.Q19A,S195A.Q19B,S195A.Q20A,S195A.Q20B,S195A.Q21A,S195A.Q21B,S195A.Q22A,S195A.Q22B,S195A.Q23A,S195A.Q23B,S195A.Q24A,S195A.Q24B,S195A.Q25A,S195A.Q25B,S195A.Q26A,S195A.Q26B,S195A.Q27A,S195A.Q27B,S195A.Q28A,S195A.Q28B,S195A.Q29A,S195A.Q29B,S195A.Q30A,S195A.Q30B,S195A.Q31A,S195A.Q31B,S195A.Q32A,S195A.Q32B,S195A.Q33A,S195A.Q33B,S195A.Q34A,S195A.Q34B,S195A.Q35A,S195A.Q35B,S195A.Q35C,S195A.Q35D,S195A.Q35E,S195A.Q35F,S195A.Q35G,CARD..1,DECK..1,BALLOT..1,FORM..1,S195A.Q35H,S195A.Q35I,S195A.Q35J,S195A.Q35K,S195A.Q35L,S195A.Q35M,S195A.Q36A,S195A.Q36B,S195A.Q37A,S195A.Q37B,S195A.Q38.n,S195A.V39A,S195A.V39B,S195A.V40A,S195A.V40B,S195A.V41A,S195A.V42
236,1.0,195.0,237.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,195.0,237.0,1.0,4.0,4.0,4.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,,9.0,2.0,3.0,0.0,4.0,2.0
237,1.0,195.0,238.0,1.0,2.0,4.0,6.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,195.0,238.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,,7.0,1.0,6.0,4.0,3.0,2.0
238,1.0,195.0,239.0,1.0,2.0,5.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,195.0,239.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,,6.0,0.0,3.0,1.0,5.0,1.0
239,1.0,195.0,240.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,195.0,240.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,,1.0,3.0,4.0,3.0,4.0,1.0
240,1.0,195.0,241.0,1.0,1.0,1.0,7.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,195.0,241.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,,6.0,2.0,4.0,3.0,2.0,2.0
241,1.0,195.0,242.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,195.0,242.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,5.0,1.0,,1.0,2.0,3.0,2.0,2.0,1.0
242,1.0,195.0,243.0,1.0,3.0,5.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,2.0,195.0,243.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,5.0,4.0,6.0,7.0,8.0,1.0
243,1.0,195.0,244.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,2.0,195.0,244.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,,0.0,6.0,6.0,6.0,4.0,1.0
244,1.0,195.0,245.0,1.0,3.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,4.0,5.0,4.0,2.0,2.0,195.0,245.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,,3.0,0.0,7.0,7.0,5.0,2.0
245,1.0,195.0,246.0,1.0,2.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,0.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,195.0,246.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,,4.0,1.0,6.0,6.0,2.0,2.0
246,1.0,195.0,247.0,1.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,195.0,247.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,5.0,9.0,7.0,7.0,5.0,1.0
247,1.0,195.0,248.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,5.0,4.0,4.0,3.0,1.0,2.0,195.0,248.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,6.0,5.0,6.0,2.0,1.0
248,1.0,195.0,249.0,1.0,3.0,5.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,195.0,249.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,7.0,1.0,2.0
249,1.0,195.0,250.0,1.0,3.0,3.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,5.0,4.0,2.0,195.0,250.0,1.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,,2.0,2.0,6.0,6.0,3.0,2.0
250,1.0,195.0,251.0,1.0,3.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,5.0,3.0,1.0,2.0,195.0,251.0,1.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,,0.0,4.0,6.0,6.0,4.0,2.0
251,1.0,195.0,252.0,1.0,3.0,2.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,4.0,5.0,2.0,5.0,5.0,2.0,195.0,252.0,1.0,2.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,,1.0,6.0,5.0,6.0,2.0,2.0
252,1.0,195.0,253.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,195.0,253.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,,3.0,1.0,6.0,6.0,9.0,2.0
253,1.0,195.0,254.0,1.0,3.0,3.0,7.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,195.0,254.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,,3.0,1.0,7.0,7.0,1.0,2.0
254,1.0,195.0,255.0,1.0,3.0,3.0,7.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,195.0,255.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,9.0,1.0,7.0,3.0,9.0,1.0
255,1.0,195.0,256.0,1.0,3.0,3.0,8.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,195.0,256.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,,6.0,0.0,5.0,2.0,3.0,2.0
256,1.0,195.0,257.0,1.0,3.0,2.0,8.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,5.0,5.0,2.0,195.0,257.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,,6.0,1.0,7.0,7.0,4.0,2.0
257,1.0,195.0,258.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,195.0,258.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,4.0,2.0,2.0,1.0,2.0
258,1.0,195.0,259.0,1.0,1.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,195.0,259.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,2.0
259,1.0,195.0,260.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,0.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,195.0,260.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,,3.0,5.0,3.0,1.0,5.0,1.0
260,1.0,195.0,261.0,1.0,1.0,3.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,195.0,261.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,0.0,0.0,5.0,1.0,,2.0,5.0,7.0,7.0,2.0,1.0
261,1.0,195.0,262.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,195.0,262.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,4.0,6.0,2.0,0.0,4.0,1.0
262,1.0,195.0,263.0,1.0,3.0,5.0,7.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,5.0,3.0,2.0,4.0,0.0,2.0,195.0,263.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,6.0,4.0,2.0,2.0
263,1.0,195.0,264.0,1.0,3.0,4.0,6.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,195.0,264.0,1.0,5.0,3.0,5.0,5.0,2.0,1.0,1.0,2.0,4.0,3.0,,2.0,8.0,0.0,4.0,3.0,2.0
264,1.0,195.0,265.0,1.0,0.0,5.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,195.0,265.0,1.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,,5.0,2.0,5.0,7.0,3.0,2.0
265,1.0,195.0,266.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,195.0,266.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,,0.0,0.0,1.0,0.0,2.0,2.0
266,1.0,195.0,267.0,1.0,3.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,195.0,267.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,,9.0,0.0,7.0,7.0,5.0,2.0
267,1.0,195.0,268.0,1.0,1.0,4.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,195.0,268.0,1.0,1.0,4.0,2.0,4.0,5.0,1.0,2.0,1.0,4.0,2.0,,4.0,4.0,3.0,3.0,1.0,1.0
268,1.0,195.0,269.0,1.0,3.0,3.0,6.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,5.0,1.0,4.0,5.0,2.0,195.0,269.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,,5.0,8.0,0.0,6.0,4.0,2.0
269,1.0,195.0,270.0,1.0,1.0,2.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,5.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,195.0,270.0,1.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,,5.0,3.0,5.0,1.0,1.0,2.0
