"file","qid","new_label"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q10.2","S107OQ10. HAVE YOU EVER SERVED AS AN ENLISTED MAN? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q18.1"," HOW LONG HAVE YOU BEEN IN THE ARMY? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.1"," WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.2","S107OQ21. WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. TOTAL TIME AT ALL POOLS:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q9.2","S107OQ9. HAVE YOU EVER SERVED AS A COMMISSIONED OFFICER IN ANY BRANCH OF SERVICE OTHER THAN THE MILITARY POLICE? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q10.1"," HAVE YOU EVER SERVED AS AN ENLISTED MAN? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q10.2","S107OQ10. HAVE YOU EVER SERVED AS AN ENLISTED MAN? IF YES, WHAT BRANCH OR BRANCHES AND FOR HOW LONG? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q18.1"," HOW LONG HAVE YOU BEEN IN THE ARMY? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.1"," WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.2","S107OQ21. WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. LENGTH OF TIME SERVED:"
"AMS107O_CLEAN_NOM_nocounts.sav","S107O.Q21.2","S107OQ21. WHICH BRANCHES OF THE ARMY DO YOU LIKE THE LEAST? E. BRANCH LIKED NEXT TO THE LEAST:"
"AMS115A_CLEAN_NOM_nocounts.sav","S115A.Q56.2","S115AQ56. SOME OUTFITS ARE PRETTY SNAPPY AND SOME ARE NOT SO SNAPPY. NOW THINK ABOUT YOUR OWN OUTFIT ALONG THESE LINES, AND THEN CHECK THE STATEMENTS BELOW THAT COME CLOSEST TO WHAT YOU THINK ABOUT YOUR OWN OUTFIT. E. PARADES AND CEREMONIES:"
"AMS115A_CLEAN_NOM_nocounts.sav","S115A.Q56.3","S115AQ56. SOME OUTFITS ARE PRETTY SNAPPY AND SOME ARE NOT SO SNAPPY. NOW THINK ABOUT YOUR OWN OUTFIT ALONG THESE LINES, AND THEN CHECK THE STATEMENTS BELOW THAT COME CLOSEST TO WHAT YOU THINK ABOUT YOUR OWN OUTFIT. E. ORDERS:"
"AMS135A_CLEAN_NOM_nocounts.sav","S135A.Q22A.2","S135AQ22A. SINCE YOU HAVE BEEN FLYING COMBAT MISSIONS, HOW MANY FURLOUGHS, LEAVES, AND PASSES (FOR 24 HOURS OR MORE) HAVE YOU HAD? E. FURLOUGHS:"
"AMS157E_CLEAN_NOM_nocounts.sav","S157E.Q28B.2","S157EQ28B. WHAT ARE THE REASONS FOR YOUR ANSWER? E. TYPE A (CODES ""1"", ""2"", ""3"", ""5"" OR ""6"" CHECKED Q.28A):"
"AMS157E_CLEAN_NOM_nocounts.sav","S157E.Q31B.2","S157EQ31B. WHAT ARE THE REASONS FOR YOUR ANSWER? E. TYPE A (CODES ""1"", ""2"", ""3"", ""5"" OR ""6"" CHECKED Q.31A):"
"AMS157O_CLEAN_NOM_nocounts.sav","S157O.Q24B.2","S157OQ24B. WHAT ARE THE REASONS FOR YOUR ANSWER? E. TYPE A (CODES ""1"", ""2"", ""3"", ""5"" OR ""6"" CHECKED Q.24A):"
"AMS157O_CLEAN_NOM_nocounts.sav","S157O.Q27B.2","S157OQ27B. WHAT ARE THE REASONS FOR YOUR ANSWER? E. TYPE A (CODES ""1"", ""2"" OR ""3"" CHECKED IN Q.27A):"
"AMS186B_CLEAN_NOM_nocounts.sav","S186B.Q48B.2","S186BQ48B. WHAT ARE THE REASONS FOR YOUR ANSWER? E. TYPE A (CODES 1, 2 OR 3 CHECKED IN 48A):"
