identifier,question_id,label,position
S204.Q21:2.0,S204.Q21,COULD BE A BIT BETTER,2
S204.Q21:3.0,S204.Q21,COULD BE A LOT BETTER,3
S204.Q22:0.0,S204.Q22,NO ANSWER,0
S204.Q22:1.0,S204.Q22,ABOUT AS GOOD AS THEY COULD BE,1
S204.Q22:2.0,S204.Q22,COULD BE A BIT BETTER,2
S204.Q22:3.0,S204.Q22,COULD BE A LOT BETTER,3
S204.Q23:0.0,S204.Q23,NO ANSWER,0
S204.Q23:1.0,S204.Q23,ABOUT AS MUCH AS WE SHOULD HAVE,1
S204.Q23:2.0,S204.Q23,SHOULD HAVE A BIT MORE,2
S204.Q23:3.0,S204.Q23,SHOULD HAVE A LOT MORE,3
S204.Q24:0.0,S204.Q24,NO ANSWER,0
S204.Q24:1.0,S204.Q24,ABOUT AS GOOD AS COULD BE,1
S204.Q24:2.0,S204.Q24,COULD BE A BIT BETTER,2
S204.Q24:3.0,S204.Q24,COULD BE A LOT BETTER,3
S204.Q25:0.0,S204.Q25,NO ANSWER,0
S204.Q25:1.0,S204.Q25,ABOUT AS GOOD AS THEY COULD BE,1
S204.Q25:2.0,S204.Q25,COULD BE A BIT BETTER,2
S204.Q25:3.0,S204.Q25,COULD BE A LOT BETTER,3
S204.Q26:1.0,S204.Q26,COMMENT,1
S204.Q26:2.0,S204.Q26,NO COMMENT,2
S174.Q1:0.0,S174.Q1,NO ANSWER,0
S174.Q1:1.0,S174.Q1,PRIVATE,1
S174.Q1:2.0,S174.Q1,PRIVATE FIRST CLASS,2
S174.Q1:3.0,S174.Q1,TECHNICIAN 5TH GRADE OR CORPORAL,3
S174.Q1:4.0,S174.Q1,TECHNICIAN 4TH GRADE OR SERGEANT,4
S174.Q1:5.0,S174.Q1,TECHNICIAN 3RD GRADE OR STAFF SERGEANT,5
S174.Q1:6.0,S174.Q1,TECHNICAL SERGEANT,6
S174.Q1:7.0,S174.Q1,MASTER SERGEANT OR FIRST SERGEANT,7
S174.Q2:0.0,S174.Q2,NO ANSWER,0
S174.Q2:1.0,S174.Q2,18 YEARS OR LESS,1
S174.Q2:2.0,S174.Q2,19 YEARS,2
S174.Q2:3.0,S174.Q2,20,3
S174.Q2:4.0,S174.Q2,21,4
S174.Q2:5.0,S174.Q2,22,5
S174.Q2:6.0,S174.Q2,23,6
S174.Q2:7.0,S174.Q2,24,7
S174.Q2:8.0,S174.Q2,25,8
S174.Q2:9.0,S174.Q2,26-29 YEARS,9
S174.Q2:10.0,S174.Q2,30-34 YEARS,10
S174.Q2:11.0,S174.Q2,35 YEARS AND OVER,11
S174.Q3:0.0,S174.Q3,NO ANSWER,0
S174.Q3:1.0,S174.Q3,LESS THAN 6TH GRADE,1
S174.Q3:2.0,S174.Q3,FINISHED 6TH GRADE,2
S174.Q3:3.0,S174.Q3,FINISHED 7TH GRADE,3
S174.Q3:4.0,S174.Q3,FINISHED 8TH GRADE,4
S174.Q3:5.0,S174.Q3,SOME HIGH SCHOOL BUT DID NOT FINISH,5
S174.Q3:6.0,S174.Q3,GRADUATED FROM HIGH SCHOOL,6
S174.Q3:7.0,S174.Q3,WENT TO COLLEGE,7
S174.Q4.1:0.0,S174.Q4.1,NO ANSWER,0
S174.Q4.1:1.0,S174.Q4.1,NEW ENGLAND,1
S174.Q4.1:2.0,S174.Q4.1,MIDDLE ATLANTIC,2
S174.Q4.1:3.0,S174.Q4.1,EAST NORTH CENTRAL,3
S174.Q4.1:4.0,S174.Q4.1,WEST NORTH CENTRAL,4
S174.Q4.1:5.0,S174.Q4.1,SOUTH ATLANTIC,5
S174.Q4.1:6.0,S174.Q4.1,EAST SOUTH CENTRAL,6
S174.Q4.1:7.0,S174.Q4.1,WEST SOUTH CENTRAL,7
S174.Q4.1:8.0,S174.Q4.1,MOUNTAIN,8
S174.Q4.1:9.0,S174.Q4.1,PACIFIC,9
S174.Q4.1:10.0,S174.Q4.1,OUTSIDE U.S. OR OUTSIDE TERRITORIES BELONGING TO U.S.,10
S174.Q4.1:11.0,S174.Q4.1,TERRITORIES BELONGING TO U.S.,11
S174.Q4.2:0.0,S174.Q4.2,NO ANSWER,0
S174.Q4.2:1.0,S174.Q4.2,OUTSIDE U.S. OR OUTSIDE TERRITORIES BELONGING TO U.S.,1
S174.Q4.2:2.0,S174.Q4.2,TERRITORIES BELONGING TO U.S.,2
S174.Q4.2:11.0,S174.Q4.2,MAINE,11
S174.Q4.2:12.0,S174.Q4.2,NEW HAMPSHIRE,12
S174.Q4.2:13.0,S174.Q4.2,VERMONT,13
S174.Q4.2:14.0,S174.Q4.2,MASSACHUSETTS,14
S174.Q4.2:15.0,S174.Q4.2,RHODE ISLAND 3,15
S174.Q4.2:16.0,S174.Q4.2,CONNECTICUT,16
S174.Q4.2:21.0,S174.Q4.2,NEW YORK,21
S174.Q4.2:22.0,S174.Q4.2,NEW JERSEY,22
S174.Q4.2:23.0,S174.Q4.2,PENNSYLVANIA,23
S174.Q4.2:31.0,S174.Q4.2,OHIO,31
S174.Q4.2:32.0,S174.Q4.2,INDIANA,32
S174.Q4.2:33.0,S174.Q4.2,ILLINOIS,33
S174.Q4.2:34.0,S174.Q4.2,MICHIGAN,34
S174.Q4.2:35.0,S174.Q4.2,WISCONSIN 3,35
S174.Q4.2:41.0,S174.Q4.2,MINNESOTA,41
S174.Q4.2:42.0,S174.Q4.2,IOWA,42
S174.Q4.2:43.0,S174.Q4.2,MISSOURI,43
S174.Q4.2:44.0,S174.Q4.2,NORTH DAKOTA,44
S174.Q4.2:45.0,S174.Q4.2,SOUTH DAKOTA,45
S174.Q4.2:46.0,S174.Q4.2,NEBRASKA,46
S174.Q4.2:47.0,S174.Q4.2,KANSAS,47
S174.Q4.2:51.0,S174.Q4.2,DELAWARE,51
S174.Q4.2:52.0,S174.Q4.2,MARYLAND 22,52
S174.Q4.2:53.0,S174.Q4.2,SOUTH CAROLINA,53
S174.Q4.2:54.0,S174.Q4.2,VIRGINIA,54
S174.Q4.2:55.0,S174.Q4.2,WEST VIRGINIA,55
S174.Q4.2:56.0,S174.Q4.2,NORTH CAROLINA,56
S174.Q4.2:57.0,S174.Q4.2,DIST. OF COLUMBIA,57
S174.Q4.2:58.0,S174.Q4.2,FLORIDA,58
S174.Q4.2:59.0,S174.Q4.2,GEORGIA,59
S174.Q4.2:61.0,S174.Q4.2,KENTUCKY,61
S174.Q4.2:62.0,S174.Q4.2,TENNESSEE,62
S174.Q4.2:63.0,S174.Q4.2,ALABAMA,63
S174.Q4.2:64.0,S174.Q4.2,MISSISSIPPI,64
S174.Q4.2:71.0,S174.Q4.2,ARKANSAS,71
S174.Q4.2:72.0,S174.Q4.2,LOUISIANA,72
S174.Q4.2:73.0,S174.Q4.2,OKLAHOMA,73
S174.Q4.2:74.0,S174.Q4.2,TEXAS,74
S174.Q4.2:81.0,S174.Q4.2,MONTANA,81
S174.Q4.2:82.0,S174.Q4.2,IDAHO,82
S174.Q4.2:83.0,S174.Q4.2,WYOMING,83
S174.Q4.2:84.0,S174.Q4.2,COLORADO,84
S174.Q4.2:85.0,S174.Q4.2,NEW MEXICO,85
S174.Q4.2:86.0,S174.Q4.2,ARIZONA,86
S174.Q4.2:87.0,S174.Q4.2,UTAH,87
S174.Q4.2:88.0,S174.Q4.2,NEVADA,88
S174.Q4.2:91.0,S174.Q4.2,WASHINGTON,91
S174.Q4.2:92.0,S174.Q4.2,OREGON,92
S174.Q4.2:93.0,S174.Q4.2,CALIFORNIA,93
S174.Q5:0.0,S174.Q5,NO ANSWER,0
S174.Q5:1.0,S174.Q5,ON A FARM OR IN THE COUNTRY,1
S174.Q5:2.0,S174.Q5,"IN A SMALL TOWN (FEWER THAN 2,500 PEOPLE)",2
S174.Q5:3.0,S174.Q5,"IN A TOWN (WITH BETWEEN 2,500 AND 25,000 PEOPLE)",3
S174.Q5:4.0,S174.Q5,"IN A CITY (BETWEEN 25,000 AND 100,000 PEOPLE)",4
S174.Q5:5.0,S174.Q5,"IN A LARGE CITY (MORE THAN 100,000 PEOPLE)",5
S174.Q6:0.0,S174.Q6,NO ANSWER,0
S174.Q6:1.0,S174.Q6,1 YEAR OR LESS,1
S174.Q6:2.0,S174.Q6,1 YEAR TO 2 YEARS,2
S174.Q6:3.0,S174.Q6,2 YEARS TO 3 YEARS,3
S174.Q6:4.0,S174.Q6,3 YEARS TO 4 YEARS,4
S174.Q6:5.0,S174.Q6,OVER 4 YEARS,5
S174.Q7:0.0,S174.Q7,NO ANSWER,0
S174.Q7:1.0,S174.Q7,I HAVE A PRETTY GOOD TIME,1
S174.Q7:2.0,S174.Q7,IT'S ABOUT FIFTY-FIFTY,2
S174.Q7:3.0,S174.Q7,I HAVE A PRETTY ROTTEN TIME,3
S174.Q8:0.0,S174.Q8,NO ANSWER,0
S174.Q8:1.0,S174.Q8,"YES, VERY PROUD",1
S174.Q8:2.0,S174.Q8,"YES, FAIRLY PROUD",2
S174.Q8:3.0,S174.Q8,"NO, NOT PROUD",3
S174.Q8:4.0,S174.Q8,UNDECIDED,4
S174.Q9:0.0,S174.Q9,NO ANSWER,0
S174.Q9:1.0,S174.Q9,I AM USUALLY IN GOOD SPIRITS,1
S174.Q9:2.0,S174.Q9,I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME,2
S174.Q9:3.0,S174.Q9,I AM USUALLY IN LOW SPIRITS,3
S174.Q10:0.0,S174.Q10,NO ANSWER,0
S174.Q10:1.0,S174.Q10,I LIKE THE ARMY VERY MUCH,1
S174.Q10:2.0,S174.Q10,I LIKE IT FAIRLY WELL,2
S174.Q10:3.0,S174.Q10,I RATHER DISLIKE IT,3
S174.Q10:4.0,S174.Q10,I DISLIKE THE ARMY VERY MUCH,4
S174.Q11:0.0,S174.Q11,NO ANSWER,0
S174.Q11:1.0,S174.Q11,VERY HIGH,1
S174.Q11:2.0,S174.Q11,FAIRLY HIGH,2
S174.Q11:3.0,S174.Q11,JUST SO-SO,3
S174.Q11:4.0,S174.Q11,FAIRLY LOW,4
S174.Q11:5.0,S174.Q11,VERY LOW,5
S174.Q12:0.0,S174.Q12,NO ANSWER,0
S174.Q12:1.0,S174.Q12,VERY HIGH,1
S174.Q12:2.0,S174.Q12,FAIRLY HIGH,2
S174.Q12:3.0,S174.Q12,JUST SO-SO,3
S174.Q12:4.0,S174.Q12,FAIRLY LOW,4
S174.Q12:5.0,S174.Q12,VERY LOW,5
S174.Q13:0.0,S174.Q13,NO ANSWER,0
S174.Q13:1.0,S174.Q13,IT IS RUN VERY WELL,1
S174.Q13:2.0,S174.Q13,IT IS RUN PRETTY WELL,2
S174.Q13:3.0,S174.Q13,IT IS NOT RUN SO WELL,3
S174.Q13:4.0,S174.Q13,IT IS RUN VERY POORLY,4
S174.Q13:5.0,S174.Q13,UNDECIDED,5
S174.Q14:0.0,S174.Q14,NO ANSWER,0
S174.Q14:1.0,S174.Q14,VERY GOOD PHYSICAL CONDITION,1
S174.Q14:2.0,S174.Q14,GOOD PHYSICAL CONDITION,2
S174.Q14:3.0,S174.Q14,FAIR PHYSICAL CONDITION,3
S174.Q14:4.0,S174.Q14,POOR PHYSICAL CONDITION,4
S174.Q14:5.0,S174.Q14,VERY POOR PHYSICAL CONDITION,5
S174.Q15A:1.0,S174.Q15A,YES,1
S174.Q15A:2.0,S174.Q15A,NO,2
S174.Q15A:4.0,S174.Q15A,UNDECIDED,4
S174.Q15A:nan,S174.Q15A,QUESTION 15B NOT CODED.,
S174.Q15A:0.0,S174.Q15A,NO ANSWER,0
S174.Q15A:3.0,S174.Q15A,"I THINK SO, BUT I'M NOT SURE",3
S174.Q16:0.0,S174.Q16,NO ANSWER,0
S174.Q16:1.0,S174.Q16,A VERY IMPORTANT PART,1
S174.Q16:2.0,S174.Q16,A FAIRLY IMPORTANT PART,2
S174.Q16:3.0,S174.Q16,NOT A VERY IMPORTANT PART,3
S174.Q16:4.0,S174.Q16,NOT IMPORTANT AT ALL,4
S174.Q17:0.0,S174.Q17,NO ANSWER,0
S174.Q17:1.0,S174.Q17,"PUNISH THE LEADERS, BUT NOT THE ORDINARY GERMAN",1
S174.Q17:2.0,S174.Q17,MAKE THE ORDINARY GERMAN PEOPLE SUFFER PLENTY,2
S174.Q17:3.0,S174.Q17,WIPE OUT THE WHOLE GERMAN NATION,3
S174.Q18:0.0,S174.Q18,NO ANSWER,0
S174.Q18:1.0,S174.Q18,"PUNISH THE LEADERS, BUT NOT THE ORDINARY JAPANESE",1
S174.Q18:2.0,S174.Q18,MAKE THE ORDINARY JAPANESE PEOPLE SUFFER PLENTY,2
S174.Q18:3.0,S174.Q18,WIPE OUT THE WHOLE JAPANESE NATION,3
S174.Q19:0.0,S174.Q19,NO ANSWER,0
S174.Q19:1.0,S174.Q19,ALL OF THEM DO,1
S174.Q19:2.0,S174.Q19,MOST OF THEM DO,2
S174.Q19:3.0,S174.Q19,ABOUT HALF OF THEM DO,3
S174.Q19:4.0,S174.Q19,FEW OF THEM DO,4
S174.Q19:5.0,S174.Q19,NONE OF THEM DO,5
S174.Q20:0.0,S174.Q20,NO ANSWER,0
S174.Q20:1.0,S174.Q20,THEY HAVE A GOOD IDEA OF WHAT I CAN DO,1
S174.Q20:2.0,S174.Q20,THEY HAVE SOME IDEA OF WHAT I CAN DO,2
S174.Q20:3.0,S174.Q20,THEY KNOW LITTLE OR NOTHING ABOUT WHAT I CAN DO,3
S174.Q20:4.0,S174.Q20,UNDECIDED,4
S174.Q21:0.0,S174.Q21,NO ANSWER,0
S174.Q21:1.0,S174.Q21,ALL OF THEM,1
S174.Q21:2.0,S174.Q21,MOST OF THEM,2
S174.Q21:3.0,S174.Q21,ABOUT HALF OF THEM,3
S174.Q21:4.0,S174.Q21,FEW OF THEM,4
S174.Q21:5.0,S174.Q21,NONE OF THEM,5
S174.Q22:0.0,S174.Q22,NO ANSWER,0
S174.Q22:1.0,S174.Q22,VERY SATISFIED,1
S174.Q22:2.0,S174.Q22,SATISFIED,2
S174.Q22:3.0,S174.Q22,VERY DISSATISFIED,3
S174.Q22:4.0,S174.Q22,DISSATISFIED,4
S174.Q22:5.0,S174.Q22,IT DOES NOT MAKE ANY DIFFERENCE TO ME,5
S174.Q23:0.0,S174.Q23,NO ANSWER,0
S174.Q23:1.0,S174.Q23,A VERY GOOD CHANCE,1
S174.Q23:2.0,S174.Q23,A FAIRLY GOOD CHANCE,2
S174.Q23:3.0,S174.Q23,NOT MUCH OF A CHANCE,3
S174.Q23:4.0,S174.Q23,NO CHANCE AT ALL,4
S174.Q23:5.0,S174.Q23,UNDECIDED,5
S174.Q24:0.0,S174.Q24,NO ANSWER,0
S174.Q24:1.0,S174.Q24,A VERY GOOD CHANCE,1
S174.Q24:2.0,S174.Q24,A FAIRLY GOOD CHANCE,2
S174.Q24:3.0,S174.Q24,NOT MUCH OF A CHANCE,3
S174.Q24:4.0,S174.Q24,NO CHANCE AT ALL,4
S174.Q24:5.0,S174.Q24,UNDECIDED,5
S174.Q25:0.0,S174.Q25,NO ANSWER,0
S174.Q25:1.0,S174.Q25,MOST OF THE MEN USUALLY PUT ALL THEY HAVE INTO IT,1
S174.Q25:2.0,S174.Q25,MOST OF THE MEN USUALLY WORK JUST HARD ENOUGH TO GET BY,2
S174.Q25:3.0,S174.Q25,UNDECIDED,3
S174.Q26:0.0,S174.Q26,NO ANSWER,0
S174.Q26:1.0,S174.Q26,I USUALLY PUT ALL I HAVE INTO IT,1
S174.Q26:2.0,S174.Q26,I USUALLY WORK JUST HARD ENOUGH TO GET BY,2
S174.Q26:3.0,S174.Q26,UNDECIDED,3
S174.Q27:0.0,S174.Q27,NO ANSWER,0
S174.Q27:1.0,S174.Q27,SAME AS IT IS NOW,1
S174.Q27:2.0,S174.Q27,"FOUR EVENINGS A WEEK, ONE HOUR EACH NIGHT",2
S174.Q27:3.0,S174.Q27,"TWO EVENINGS A WEEK, TWO HOURS EACH NIGHT",3
S174.Q27:4.0,S174.Q27,TWO FULL DAYS EVERY MONTH,4
S174.Q27:5.0,S174.Q27,A WHOLE WEEK EVERY THREE MONTHS,5
S174.Q27:6.0,S174.Q27,SOME OTHER WAY,6
S174.Q28:0.0,S174.Q28,NO ANSWER,0
S174.Q28:1.0,S174.Q28,"YES, WE NEED MORE TRAINING",1
S174.Q28:2.0,S174.Q28,"NO, WE GET EVERYTHING WE NEED",2
S174.Q29:0.0,S174.Q29,NO ANSWER,0
S174.Q29:1.0,S174.Q29,"YES, WE GET TOO MUCH",1
S174.Q29:2.0,S174.Q29,"NO, WE NEED EVERYTHING WE GET",2
S174.Q30:0.0,S174.Q30,NO ANSWER,0
S174.Q30:1.0,S174.Q30,IN A FIGHTING OUTFIT,1
S174.Q30:2.0,S174.Q30,"IN A NON-FIGHTING OUTFIT, BUT NEAR THE FRONT",2
S174.Q30:3.0,S174.Q30,IN A NON-FIGHTING OUTFIT HERE,3
S174.Q31:0.0,S174.Q31,NO ANSWER,0
S174.Q31:1.0,S174.Q31,I WOULD MOVE TO ANY OTHER ISLAND IN THE PACIFIC JUST TO GET AWAY FROM HERE,1
S174.Q31:2.0,S174.Q31,I WOULD MOVE TO SOME OTHER ISLAND IF I COULD CHOOSE THE ISLAND,2
S174.Q31:3.0,S174.Q31,I WOULD NOT WANT TO MOVE TO ANY OTHER ISLAND IN THE PACIFIC,3
S174.Q32:0.0,S174.Q32,NO ANSWER,0
S174.Q32:1.0,S174.Q32,ONCE,1
S174.Q32:2.0,S174.Q32,TWICE,2
S174.Q32:3.0,S174.Q32,THREE TIMES,3
S174.Q32:4.0,S174.Q32,FOUR TIMES,4
S174.Q32:5.0,S174.Q32,FIVE OR MORE TIMES,5
S174.Q32:6.0,S174.Q32,I HAVEN'T BEEN ON SICK CALL IN THE PAST MONTH,6
S174.Q33A:0.0,S174.Q33A,NO ANSWER,0
S174.Q33A:1.0,S174.Q33A,IT IS VERY GOOD,1
S174.Q33A:nan,S174.Q33A,QUESTION 33B NOT CODED.,
S174.Q33A:2.0,S174.Q33A,IT IS PRETTY GOOD,2
S174.Q33A:3.0,S174.Q33A,IT IS NOT SO GOOD,3
S174.Q33A:4.0,S174.Q33A,IT IS POOR,4
S174.Q33A:5.0,S174.Q33A,UNDECIDED,5
S174.Q34:0.0,S174.Q34,NO ANSWER,0
S174.Q34:1.0,S174.Q34,YES,1
S174.Q34:2.0,S174.Q34,NO,2
S174.Q35A:0.0,S174.Q35A,NO ANSWER,0
S174.Q35A:1.0,S174.Q35A,IT IS VERY GOOD,1
S174.Q35A:nan,S174.Q35A,QUESTION 35B NOT CODED.,
S174.Q35A:2.0,S174.Q35A,IT IS PRETTY GOOD,2
S174.Q35A:3.0,S174.Q35A,IT IS NOT SO GOOD,3
S174.Q35A:4.0,S174.Q35A,IT IS POOR,4
S174.Q35A:5.0,S174.Q35A,UNDECIDED,5
S174.Q36:0.0,S174.Q36,NO ANSWER,0
S174.Q36:nan,S174.Q36,QUESTION 37 NOT CODED.,
S174.Q36:1.0,S174.Q36,I HAVE BEEN PICKED UP BY M.P'S,1
S174.Q36:2.0,S174.Q36,I HAVE BEEN PICKED UP BY TOWN POLICE,2
S174.Q36:3.0,S174.Q36,I HAVE BEEN PICKED UP BY BOTH M.P'S AND TOWN POLICE,3
S174.Q36:4.0,S174.Q36,I HAVE NEVER BEEN PICKED UP BY EITHER M.P'S OR TOWN POLICE,4
S174.Q38:0.0,S174.Q38,NO ANSWER,0
S174.Q38:1.0,S174.Q38,TOWN POLICE ARE USUALLY FAIR,1
S174.Q38:2.0,S174.Q38,"ABOUT HALF ARE, HALF ARE NOT",2
S174.Q38:3.0,S174.Q38,TOWN POLICE ARE USUALLY NOT FAIR,3
S174.Q38:4.0,S174.Q38,UNDECIDED,4
S174.Q39:0.0,S174.Q39,NO ANSWER,0
S174.Q39:1.0,S174.Q39,M.P'S ARE USUALLY FAIR,1
S174.Q39:2.0,S174.Q39,"ABOUT HALF ARE, HALF ARE NOT",2
S174.Q39:3.0,S174.Q39,M.P'S ARE USUALLY NOT FAIR,3
S174.Q39:4.0,S174.Q39,UNDECIDED,4
S174.Q40:0.0,S174.Q40,NO ANSWER,0
S174.Q40:1.0,S174.Q40,NEGRO SOLDIERS ARE TREATED BETTER THAN WHITE SOLDIERS,1
S174.Q40:2.0,S174.Q40,NEGRO SOLDIERS ARE TREATED ABOUT THE SAME AS WHITE SOLDIERS,2
S174.Q40:3.0,S174.Q40,NEGRO SOLDIERS ARE TREATED WORSE THAN WHITE SOLDIERS,3
S174.Q40:4.0,S174.Q40,UNDECIDED,4
S174.Q41:0.0,S174.Q41,NO ANSWER,0
S174.Q41:1.0,S174.Q41,ONCE,1
S174.Q41:2.0,S174.Q41,TWICE,2
S174.Q41:3.0,S174.Q41,THREE TIMES,3
S174.Q41:4.0,S174.Q41,FOUR TIMES,4
S174.Q41:5.0,S174.Q41,FIVE OR MORE TIMES,5
S174.Q41:6.0,S174.Q41,NOT AT ALL,6
S174.Q42:0.0,S174.Q42,NO ANSWER,0
S174.Q42:1.0,S174.Q42,ALMOST ALWAYS,1
S174.Q42:2.0,S174.Q42,USUALLY,2
S174.Q42:3.0,S174.Q42,SELDOM,3
S174.Q42:4.0,S174.Q42,NEVER,4
S174.Q43:0.0,S174.Q43,NO ANSWER,0
S174.Q43:1.0,S174.Q43,VERY SATISFIED,1
S174.Q43:2.0,S174.Q43,SATISFIED,2
S174.Q43:3.0,S174.Q43,DISSATISFIED,3
S174.Q43:4.0,S174.Q43,VERY DISSATISFIED,4
S174.Q44:0.0,S174.Q44,NO ANSWER,0
S174.Q44:1.0,S174.Q44,ALMOST ALWAYS,1
S174.Q44:2.0,S174.Q44,USUALLY,2
S174.Q44:3.0,S174.Q44,SELDOM,3
S174.Q44:4.0,S174.Q44,NEVER,4
S174.Q45A:0.0,S174.Q45A,NO ANSWER,0
S174.Q45A:1.0,S174.Q45A,ONCE EVERY TWO OR THREE WEEKS,1
S174.Q45A:nan,S174.Q45A,QUESTION 45B NOT CODED.,
S174.Q45A:2.0,S174.Q45A,ONCE A WEEK,2
S174.Q45A:3.0,S174.Q45A,TWO OR MORE TIMES A WEEK,3
S174.Q45A:4.0,S174.Q45A,ONCE A MONTH OR LESS,4
S174.Q45A:5.0,S174.Q45A,NEVER,5
S174.Q46A:1.0,S174.Q46A,I AM VERY WELL SATISFIED,1
S174.Q46A:2.0,S174.Q46A,I AM PRETTY WELL SATISFIED,2
S174.Q46A:4.0,S174.Q46A,I AM VERY DISSATISFIED,4
S174.Q46A:nan,S174.Q46A,QUESTION 46B NOT CODED.,
S174.Q46A:0.0,S174.Q46A,NO ANSWER,0
S174.Q46A:3.0,S174.Q46A,I AM SOMEWHAT DISSATISFIED,3
S174.Q47:0.0,S174.Q47,NO ANSWER,0
S174.Q47:1.0,S174.Q47,"YES, I HAVE PASSED THE TEST",1
S174.Q47:2.0,S174.Q47,"NO, I HAVE NOT PASSED THE TEST, BUT EXPECT TO SOON",2
S174.Q47:3.0,S174.Q47,"NO, I HAVE NOT PASSED THE TEST AND DO NOT EXPECT TO",3
S174.Q48A:1.0,S174.Q48A,IT IS A VERY GOOD IDEA,1
S174.Q48A:2.0,S174.Q48A,IT IS A PRETTY GOOD IDEA,2
S174.Q48A:4.0,S174.Q48A,IT IS A VERY POOR IDEA,4
S174.Q48A:nan,S174.Q48A,QUESTION 48B NOT CODED.,
S174.Q48A:0.0,S174.Q48A,NO ANSWER,0
S174.Q48A:3.0,S174.Q48A,IT IS NOT SUCH A GOOD IDEA,3
S174.Q49:0.0,S174.Q49,NO ANSWER,0
S174.Q49:1.0,S174.Q49,I AM VERY WELL SATISFIED,1
S174.Q49:2.0,S174.Q49,I AM PRETTY WELL SATISFIED,2
S174.Q49:3.0,S174.Q49,I AM SOMEWHAT DISSATISFIED,3
S174.Q49:4.0,S174.Q49,I AM VERY DISSATISFIED,4
S174.Q50:0.0,S174.Q50,NO ANSWER,0
S174.Q50:1.0,S174.Q50,I AM VERY WELL SATISFIED,1
S174.Q50:2.0,S174.Q50,I AM PRETTY WELL SATISFIED,2
S174.Q50:3.0,S174.Q50,I AM SOMEWHAT DISSATISFIED,3
S174.Q50:4.0,S174.Q50,I AM VERY DISSATISFIED,4
S174.Q51A:0.0,S174.Q51A,NO ANSWER,0
S174.Q51A:2.0,S174.Q51A,THEY COULD DO SOMEWHAT MORE,2
S174.Q51A:nan,S174.Q51A,QUESTION 51B NOT CODED.,
S174.Q51A:1.0,S174.Q51A,THEY DO ALL THEY CAN NOW,1
S174.Q51A:3.0,S174.Q51A,THEY COULD DO A LOT MORE,3
S174.Q52A:0.0,S174.Q52A,NO ANSWER,0
S174.Q52A:2.0,S174.Q52A,NO,2
S174.Q52A:nan,S174.Q52A,QUESTION 52B NOT CODED.,
S174.Q52A:1.0,S174.Q52A,YES,1
S174.Q52A:3.0,S174.Q52A,I AM NOT SURE,3
S174.Q53:0.0,S174.Q53,NO ANSWER,0
S174.Q53:1.0,S174.Q53,THEY TREAT US BETTER OVER HERE,1
S174.Q53:2.0,S174.Q53,THEY TREAT US ABOUT THE SAME OVER HERE,2
S174.Q53:3.0,S174.Q53,THEY TREAT US WORSE OVER HERE,3
S174.Q54:0.0,S174.Q54,NO ANSWER,0
S174.Q54:nan,S174.Q54,"QUESTIONS 55, 56 AND 57 NOT CODED.",
S174.Q54:1.0,S174.Q54,IT IS USUALLY GOOD FOOD AND WELL COOKED,1
S174.Q54:2.0,S174.Q54,IT IS USUALLY GOOD FOOD BUT POORLY COOKED,2
S174.Q54:3.0,S174.Q54,"IT IS USUALLY POOR FOOD, BUT WELL COOKED",3
S174.Q54:4.0,S174.Q54,IT IS USUALLY POOR FOOD AND POORLY COOKED,4
S174.V58:1.0,S174.V58,FIRST COMPANY BN. A,1
S174.V58:2.0,S174.V58,FIRST COMPANY BN. B,2
S174.V58:3.0,S174.V58,SECOND COMPANY BN. A,3
S174.V58:4.0,S174.V58,SECOND COMPANY BN. B,4
S174.V58:5.0,S174.V58,THIRD COMPANY BN. A,5
S174.V58:6.0,S174.V58,HEADQUARTERS BN. A AND B,6
S174.V58:7.0,S174.V58,SEPARATE COMPANY,7
S205U.Q1:0.0,S205U.Q1,NO ANSWER,0
S205U.Q1:1.0,S205U.Q1,PRIVATE,1
S205U.Q1:2.0,S205U.Q1,PRIVATE FIRST CLASS,2
S205U.Q1:3.0,S205U.Q1,CORPORAL OR TECHNICIAN 5TH GRADE,3
S205U.Q1:4.0,S205U.Q1,SERGEANT (ANY GRADE) OR TECHNICIAN 3RD OR 4TH GRADE,4
S205U.Q2:1.0,S205U.Q2,1 MONTH OR LESS . . .,1
S205U.Q2:nan,S205U.Q2,ANSWER,
S205U.Q2:99.0,S205U.Q2,99 MONTHS OR MORE,99
S205U.Q3:0.0,S205U.Q3,NO ANSWER,0
S205U.Q3:1.0,S205U.Q3,"YES, I HAVE BEEN IN ACTUAL COMBAT",1
S205U.Q3:2.0,S205U.Q3,"YES, I HAVE BEEN UNDER ENEMY FIRE, BUT NOT IN ACTUAL COMBAT",2
S205U.Q3:3.0,S205U.Q3,NO,3
S205U.Q4:0.0,S205U.Q4,NO ANSWER,0
S205U.Q4:1.0,S205U.Q4,"YES, ONE CAMPAIGN STAR",1
S205U.Q4:2.0,S205U.Q4,"YES, TWO CAMPAIGN STARS",2
S205U.Q4:3.0,S205U.Q4,"YES, THREE CAMPAIGN STARS",3
S205U.Q4:4.0,S205U.Q4,"YES, FOUR CAMPAIGN STARS",4
S205U.Q4:5.0,S205U.Q4,"YES, FIVE CAMPAIGN STARS OR ONE SILVER CAMPAIGN STAR (A SILVER CAMPAIGN STAR COUNTS AS FIVE CAMPAIGN STARS)",5
