,identifier,parent_id,question
15014,S195C.Q28B,S195C, HOW SURE ARE YOU OF YOUR ANSWER?
15015,S195C.Q29A,S195C," DO YOU AGREE OR DISAGREE WITH THIS STATEMENT? ""THE BEST WAY TO PROTECT THE UNITED STATES AGAINST ANOTHER WAR IS TO MAKE HER SO STRONG MILITARILY THAT NO ONE WOULD DARE TO ATTACK HER."""
15016,S195C.Q29B,S195C, HOW SURE ARE YOU OF YOUR ANSWER?
15017,S195C.Q30A,S195C," DO YOU AGREE OR DISAGREE WITH THIS STATEMENT? ""AFTER THE WAR, IT WILL BE NECESSARY FOR THE NATIONAL SAFETY OF THE UNITED STATES TO HAVE A LARGE ARMY."""
15018,S195C.Q30B,S195C, HOW SURE ARE YOU OF YOUR ANSWER?
15019,S195C.Q31A,S195C," AFTER THE WAR, DO YOU THINK THE UNITED STATES SHOULD DRAFT ALL YOUNG MEN FOR A CERTAIN AMOUNT OF ARMY TRAINING OR SHOULD WE GO BACK TO THE REGULAR ARMY SYSTEM OF VOLUNTEERS ONLY?"
15020,S195C.Q31B,S195C, HOW SURE ARE YOU OF YOUR ANSWER?
15021,S195C.Q32A,S195C," IF YOU HAD A SON, WOULD YOU WANT HIM TO HAVE A CERTAIN AMOUNT OF ARMY TRAINING DURING PEACETIME, AFTER THIS WAR, OR NOT?"
15022,S195C.Q32B,S195C, HOW SURE ARE YOU OF YOUR ANSWER?
15023,S195C.Q33A,S195C," AFTER THE WAR, DO YOU THINK ALL YOUNG MEN IN THE UNITED STATES SHOULD BE MADE TO TAKE A CERTAIN AMOUNT OF MILITARY TRAINING OR NOT?"
15024,S195C.Q33B,S195C, HOW SURE ARE YOU OF YOUR ANSWER?
15025,S195C.Q34A,S195C," DO YOU AGREE OR DISAGREE WITH THIS STATEMENT? ""EVEN IF ALL OTHER COUNTRIES AGREE NOT TO HAVE LARGE ARMIES, THE UNITED STATES SHOULD STILL DRAFT ALL YOUNG MEN FOR MILITARY TRAINING."""
15026,S195C.Q34B,S195C, HOW SURE ARE YOU OF YOUR ANSWER?
15027,S195C.Q35,S195C, HOW INTERESTED WOULD YOU BE IN HAVING DISCUSSIONS ON THE KIND OF ARMY THE UNITED STATES WILL NEED AFTER THE WAR?
15028,S195C.Q36.n,S195C," IF YOU HAVE ANY FURTHER REMARKS TO MAKE ABOUT ANYTHING IN THIS QUESTIONNAIRE, PLEASE WRITE THEM BELOW AS FULLY AS YOU LIKE."
15029,S195C.V37A,S195C," PERSONAL ADJUSTMENT SCORE - CONTENT: E. DERIVED FROM QUESTIONS 15A, 17A, 18A, 21A, 22A, 23A, 24A, 25A, 26A, AND 27A.  ANP"
15030,S195C.V37B,S195C," PERSONAL ADJUSTMENT SCORE - INTENSITY: E. DERIVED FROM QUESTIONS 15B, 17B, 18B, 21B, 22B, 23B, 24B, 25B, 26B AND 27B.  ANP"
15031,S195C.V38A,S195C," ATTITUDE TOWARD CONSCRIPTION SCORE - CONTENT: E. DERIVED FROM QUESTIONS 28A, 29A, 30A, 31A, 32A, 33A AND 34A.  ANP"
15032,S195C.V38B,S195C," ATTITUDE TOWARD CONSCRIPTION SCORE - INTENSITY: E. DERIVED FROM QUESTIONS 28B, 29B, 30B, 31B, 32B, 33B AND 34B.  ANP"
15033,S195C.V39A,S195C," ATTITUDE TOWARD WAC SCORE - CONTENT: E. DERIVED FROM QUESTIONS 4A, 5A, 7A, 8A, 9A, 10A, 11A, 12A, 13A AND 14A.  ANP"
15034,S195C.V39B,S195C," ATTITUDE TOWARD WAC SCORE - INTENSITY: E. DERIVED FROM QUESTIONS 4B, 5B, 7B, 8B, 9B, 10B, 11B, 12B, 13B AND 14B.  ANP"
15035,S195C.V39C,S195C," ATTITUDE TOWARD WAC SCORE - NON-SCALE COMBINATIONS: E. DERIVED FROM QUESTIONS 4A, 5A, 7A, 8A, 9A, 10A, 11A, 12A, 13A AND 14A.  ANP"
15036,S195C.V40,S195C, CAMP IDENTIFICATION:  ANP
15037,S198RO.Q1,S198RO, WHAT IS YOUR PRESENT GRADE?
15038,S198RO.Q2,S198RO, HOW LONG HAVE YOU BEEN IN YOUR PRESENT GRADE?
15039,S198RO.Q3,S198RO, HOW LONG HAVE YOU BEEN ON EXTENDED ACTIVE DUTY AS AN OFFICER (COMMISSION OR WARRANT) IN THE ARMY?
15040,S198RO.Q4,S198RO, HOW MUCH ACTIVE DUTY DID YOU SEE AS AN ENLISTED MAN JUST PRIOR TO RECEIVING YOUR COMMISSION OR WARRANT (INCLUDING OCS)?
15041,S198RO.Q5,S198RO," IN WHICH OF THE FOLLOWING COMPONENTS, DO YOU HOLD YOUR COMMISSION?"
15042,S198RO.Q6A,S198RO, HOW DID YOU RECEIVE YOUR PRESENT COMMISSION (OR WARRANT)?
15043,S198RO.Q6B,S198RO, HAVE YOU AT ANY TIME RECEIVED ANY R.O.T.C. TRAINING?
15044,S198RO.Q7,S198RO, HOW MUCH EDUCATION HAVE YOU HAD? (CHECK ONE - THE HIGHEST GRADE OF SCHOOL YOU COMPLETED.)
15045,S198RO.Q8,S198RO," HOW OLD WERE YOU ON YOUR LAST BIRTHDAY?  ANP (2 DIGITS, ACTUAL AGE)"
15046,S198RO.Q9A,S198RO, ARE YOU:
15047,S198RO.Q9B,S198RO, HOW MANY CHILDREN DO YOU HAVE?
15048,S198RO.Q10,S198RO, IN WHAT STATE OF THE UNITED STATES DID YOU SPEND MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY?
15049,S198RO.Q11,S198RO, WHERE WERE YOU LIVING MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY?
15050,S198RO.Q12,S198RO, DO YOU THINK THAT THINGS WILL BE BETTER OR WORSE FOR YOU PERSONALLY AFTER THE WAR THAN THEY WERE BEFORE THE WAR?
15051,S198RO.Q13,S198RO," AFTER THE WAR, DO YOU THINK THE UNITED STATES SHOULD DRAFT ALL YOUNG MEN FOR A CERTAIN AMOUNT OF ARMY TRAINING DURING PEACETIME OR SHOULD WE GO BACK TO THE REGULAR ARMY SYSTEM OF TAKING VOLUNTEERS ONLY?"
15052,S198RO.Q14,S198RO," WHICH OF THE FOLLOWING WERE YOU DOING JUST BEFORE YOU ENTERED UPON EXTENDED ACTIVE DUTY? (CHECK ONE; IF YOU WERE DOING MORE THAN ONE OF THESE, CHECK THE ONE YOU SPENT THE MOST TIME ON)."
15053,S198RO.Q15A.n,S198RO, PLEASE DESCRIBE THE LAST JOB YOU HAD BEFORE ENTERING THE ARMY.
15054,S198RO.Q15B.n,S198RO, ON THE AVERAGE HOW MUCH PAY WERE YOU EARNING ON THIS JOB?
15055,S198RO.Q16,S198RO," WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR? WRITE THE NAME OF THE JOB AND DESCRIBE IT AS FULLY AS YOU CAN. IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO."
15056,S198RO.Q17,S198RO, HOW SURE DO YOU FEEL THAT AFTER THE WAR YOU WILL TRY TO DO THE KIND OF WORK YOU DESCRIBED IN THE LAST QUESTION?
15057,S198RO.Q18,S198RO, FOR WHOM DO YOU EXPECT TO WORK RIGHT AFTER THE WAR?
15058,S198RO.Q19,S198RO," DO YOU THINK YOU COULD GET WORK WITH THE COMPANY OR PERSON YOU WORKED FOR BEFORE YOU CAME INTO THE ARMY, IF YOU WANTED TO?"
15059,S198RO.Q20,S198RO," RIGHT AFTER THE WAR, DO YOU THINK YOU ACTUALLY WILL GO BACK TO WORK FOR THE SAME EMPLOYER YOU WORKED FOR BEFORE YOU CAME INTO THE ARMY?"
15060,S198RO.Q21,S198RO, DO YOU EXPECT TO GO BACK TO FULL-TIME SCHOOL OR COLLEGE AFTER THE WAR?
15061,S198RO.Q22,S198RO, DO YOU PLAN TO START A BUSINESS OF YOUR OWN OR TO RUN A FARM SOON AFTER THE WAR?
15062,S198RO.Q23A,S198RO," ASSUMING THE ABOVE CONDITIONS, DO YOU THINK YOU WOULD WANT TO ACCEPT A RESERVE COMMISSION IN THE ARMY AFTER THE WAR?"
15063,S198RO.Q23B,S198RO," IF YOU ARE CONSIDERING ACCEPTING A RESERVE COMMISSION, UPON WHAT WILL YOUR FINAL DECISION DEPEND? (CHECK ALL OF THE FOLLOWING FACTORS WHICH MAY HAVE AN IMPORTANT EFFECT UPON YOUR FINAL DECISION.) E. MOST IMPORTANT FACTOR."
15064,S198RO.Q23C,S198RO," IF YOU WOULD NOT CONSIDER ACCEPTING A RESERVE COMMISSION, WHAT ARE YOUR MAIN REASONS? (CHECK ALL OF THE FOLLOWING REASONS WHICH APPLY TO YOU.) E. MOST IMPORTANT FACTOR."
15065,S198RO.Q24A,S198RO," DO YOU THINK YOU MIGHT WANT TO ACCEPT A RESERVE COMMISSION IN THE ARMY AFTER THE WAR, EVEN IF YOU HAD TO ACCEPT A LOWER GRADE THAN ATTAINED BY THE END OF THE WAR?"
15066,S198RO.Q24B,S198RO, WHAT IS THE LOWEST GRADE YOU WOULD BE WILLING TO ACCEPT?
15067,S198RO.Q25A,S198RO," ASSUMING THE ABOVE CONDITIONS, DO YOU THINK YOU WOULD WANT TO STAY IN THE ARMY AS A RESERVE OFFICER ON ACTIVE DUTY AFTER THE WAR?"
15068,S198RO.Q26,S198RO," IF YOU WOULD NOT CONSIDER STAYING AS A RESERVE OFFICER ON ACTIVE DUTY, WHAT ARE YOUR MAIN REASONS? (CHECK ALL OF THE FOLLOWING REASONS WHICH APPLY TO YOU.) E. MOST IMPORTANT FACTOR."
15069,S198RO.Q27,S198RO," IF YOU ARE CONSIDERING STAYING AS A RESERVE OFFICER ON ACTIVE DUTY, UPON WHAT WOULD YOUR FINAL DEFINITE DECISION TO STAY DEPEND? (CHECK ALL OF THE FOLLOWING FACTORS WHICH MAY HAVE AN IMPORTANT EFFECT UPON YOUR FINAL DECISION.) E. MOST IMPORTANT FACTOR."
15070,S198RO.Q28,S198RO, FOR HOW LONG A PERIOD OF CONTINUED ACTIVE DUTY IMMEDIATELY AFTER THE WAR WOULD YOU CONSIDER SIGNING-UP AS A RESERVE OFFICER? (CHECK ONE - THE LONGEST TIME PERIOD YOU WOULD BE WILLING TO SERVE.)
15071,S198RO.Q29,S198RO," DO YOU THINK YOU MIGHT WANT TO STAY IN THE ARMY AS A RESERVE OFFICER ON ACTIVE DUTY AFTER THE WAR, EVEN IF YOU HAD TO ACCEPT A LOWER GRADE THAN ATTAINED BY THE END OF THE WAR?"
15072,S198RO.Q30,S198RO, WHAT IS THE LOWEST GRADE YOU WOULD BE WILLING TO ACCEPT?
15073,S198RO.Q31A,S198RO," WHAT ARM OR SERVICE WOULD YOU PREFER, IF YOU WERE TO STAY IN THE ARMY AS A RESERVE OFFICER ON ACTIVE DUTY AFTER THE WAR?"
15074,S198RO.Q31B,S198RO," IF YOU COULD NOT BE ASSIGNED TO THE ARM OR SERVICE OF YOUR CHOICE, WOULD YOU STILL WANT TO STAY IN THE ARMY AS A RESERVE OFFICER ON ACTIVE DUTY?"
15075,S198RO.Q32,S198RO," IF YOU WERE FAIRLY CERTAIN OF GETTING A GOOD CIVILIAN JOB WHEN THE WAR IS OVER, DO YOU STILL THINK YOU WOULD WANT TO STAY IN THE ARMY AS A RESERVE OFFICER ON ACTIVE DUTY?"
15076,S198RO.Q33,S198RO," WOULD YOU WANT TO REMAIN IN THE AIR CORPS AS A RESERVE OFFICER ON ACTIVE DUTY AFTER THE WAR, EVEN IF YOU COULD NOT RETAIN YOUR FLYING STATUS?"
15077,S198RO.Q34,S198RO," IF FLYING PAY WERE CUT OUT AFTER THE WAR AND YOU COULD GET ONLY THE REGULAR PAY FOR YOUR GRADE, WOULD YOU STILL WANT TO STAY IN THE AIR CORPS AS A RESERVE OFFICER ON ACTIVE DUTY, WITH FLYING STATUS, AFTER THE WAR?"
15078,S198RO.Q35,S198RO," UP TO NOW, HOW MUCH HAD YOU THOUGHT ABOUT STAYING IN THE ARMY ON ACTIVE DUTY AFTER THE WAR?"
15079,S198RO.Q36A,S198RO, WOULD YOU LIKE TO BE COMMISSIONED IN THE REGULAR ARMY?
15080,S198RO.Q36B,S198RO," (IF YES) WOULD YOU WANT TO STAY IN THE ARMY AS A RESERVE OFFICER ON ACTIVE DUTY FOR A LIMITED PERIOD OF TIME, IF YOU COULD NOT MAKE A CAREER OF THE ARMY?"
15081,S198RO.Q37,S198RO, WHICH OF THE FOLLOWING WOULD YOU MOST PREFER IN REGARD TO YOUR RELATIONSHIP WITH THE ARMY AFTER THE WAR?
15082,S198RO.Q38,S198RO, IN WHAT ARM OR SERVICE DID YOU RECEIVE YOUR PRESENT COMMISSION?
15083,S198RO.Q39,S198RO, WHAT ARM OR SERVICE ARE YOU IN NOW?
15084,S198RO.Q40A,S198RO, HOW LONG HAVE YOU BEEN IN YOUR PRESENT BRANCH OF SERVICE (PRESENT ACTIVE DUTY ONLY): AS AN ENLISTED MAN?
15085,S198RO.Q40B,S198RO, AS AN OFFICER?
15086,S198RO.Q41,S198RO, HAVE YOU SERVED AS AN OFFICER IN ANY OTHER BRANCH OF SERVICE THAN YOUR PRESENT BRANCH (PRESENT ACTIVE DUTY ONLY)?
15087,S198RO.Q42,S198RO, HAVE YOU SERVED AS AN ENLISTED MAN IN ANY OTHER BRANCH OF SERVICE THAN YOUR PRESENT BRANCH (PRESENT ACTIVE DUTY ONLY)?
15088,S198RO.Q43,S198RO, TO WHICH OF THE ARMY FORCES ARE YOU NOW ASSIGNED?
15089,S198RO.Q44A,S198RO, HAVE YOU SERVED OUTSIDE THE CONTINENTAL UNITED STATES IN THIS WAR?
15090,S198RO.Q44B,S198RO, (IF YES) HOW LONG DID YOU SERVE OVERSEAS?
15091,S198RO.Q44C,S198RO, (IF YES) HAVE YOU BEEN IN ACTUAL COMBAT IN THIS WAR?
15092,S198RO.Q45,S198RO," HAVE YOU RECEIVED ANY MILITARY AWARDS, CITATIONS, DECORATIONS, ETC.?"
15093,S198RO.Q46.n,S198RO, WHAT ARMY SCHOOLS HAVE YOU ATTENDED AS AN OFFICER AND FOR HOW LONG?
15094,S198RO.Q47,S198RO, WHAT IS YOUR MAIN ARMY ASSIGNMENT AT PRESENT?
15095,S198RO.Q49,S198RO, HOW INTERESTED ARE YOU IN THE WORK YOU ARE DOING IN YOUR PRESENT ARMY ASSIGNMENT?
15096,S198RO.Q50,S198RO, HAS THE ARMY AT ANY TIME CLASSIFIED YOU AS A LIMITED SERVICE MAN?
15097,S198RO.Q51,S198RO," IN GENERAL, WHAT SORT OF PHYSICAL CONDITION WOULD YOU SAY YOU ARE IN AT THE PRESENT TIME?"
15098,S198RO.Q52,S198RO," WHAT ""EFFICIENCY RATING"" DID YOU RECEIVE? (CHECK ONE FOR EACH DATE: DECEMBER 1944, JUNE 1944, DECEMBER 1943, JUNE 1943.) E. AVERAGE RATING CODED."
15099,S198RO.Q53,S198RO, DO YOU THINK THAT THE EFFICIENCY RATINGS GIVEN TO OFFICERS ARE USUALLY FAIR OR NOT?
15100,S198RO.Q54.1,S198RO," AFTER THIS WAR IS OVER, DO YOU THINK EVERY ABLE-BODIED YOUNG MAN SHOULD BE REQUIRED TO SERVE ONE YEAR IN THE ARMY OR NAVY?"
15101,S198RO.Q54.2,S198RO," AFTER THE WAR, DO YOU THINK ALL YOUNG MEN SHOULD BE REQUIRED TO TAKE ONE YEAR OF MILITARY TRAINING?"
15102,S198RO.Qii1A,S198RO," ""NOT ENOUGH PASSES AND FURLOUGHS."""
15103,S198RO.Qii1B,S198RO," ""PROMOTIONS FROZEN OR TOO SLOW."""
15104,S198RO.Qii1C,S198RO," ""WRONG JOB ASSIGNMENT."""
15105,S198RO.Qii1D,S198RO," ""DISCIPLINE TOO STRICT ABOUT PETTY THINGS."""
15106,S198RO.Qii1E,S198RO," ""WORK TOO HARD OR HOURS TOO LONG."""
15107,S198RO.Qii1F,S198RO," ""TOO MUCH TIME IS WASTED DURING THE DAY."""
15108,S198RO.Qii1G,S198RO," ""TOO MUCH 'CHICKEN' TO PUT UP WITH."""
15109,S198RO.Qii1H,S198RO," ""THE WRONG MEN GET THE BREAKS."""
15110,S198RO.Qii2A,S198RO," ""IF ENLISTED MEN HAVE TO OBSERVE CURFEW, OFFICERS SHOULD TOO."""
15111,S198RO.Qii2B,S198RO," ""WHEN ENLISTED MEN CANNOT BE GIVEN PASSES OR LEAVES, OFFICERS SHOULD NOT GET THEM EITHER."""
15112,S198RO.Qii2C,S198RO," ""TOO MANY OFFICERS TAKE UNFAIR ADVANTAGE OF THEIR RANK AND PRIVILEGES."""
15113,S198RO.Qii2D,S198RO," ""IT WOULD BE A LOT BETTER IF OFFICERS AND ENLISTED MEN WERE MORE FRIENDLY WITH EACH OTHER."""
15114,S198RO.Qii3,S198RO, IN GENERAL DO YOU THINK THE ARMY HAS TRIED ITS BEST TO SEE THAT OFFICERS GET AS SQUARE A DEAL AS POSSIBLE?
15115,S198RO.Qii4,S198RO," IN GENERAL, DO YOU FEEL THAT YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY?"
15116,S198RO.Qii5.1,S198RO, DO YOU THINK THAT THE MORALE OF ENLISTED MEN WILL BE A BIGGER OR A LESSER PROBLEM AFTER THE DEFEAT OF GERMANY THAN AT PRESENT?
15117,S198RO.Qii5.2,S198RO, SOME OFFICERS THINK IT IS GOOD LEADERSHIP AND SOME THINK IT IS BAD LEADERSHIP TO PUNISH A GROUP OR UNIT FOR SOMETHING DONE BY A SINGLE INDIVIDUAL WITHIN THE GROUP. WHAT IS YOUR EXPERIENCE?
15118,S198RO.Qii6,S198RO," IN THE PERIOD FOLLOWING ALL HOSTILITIES WITH GERMANY AND JAPAN AND PRECEDING DEACTIVATION, DO YOU THINK THE MORALE OF ENLISTED MEN WILL BE A BIGGER OR LESSER PROBLEM THAN AT PRESENT?"
15119,S198RO.Qii7A,S198RO, NON-MILITARY EDUCATION?
15120,S198RO.Qii7B,S198RO, MILITARY TRAINING?
15121,S198RO.Qii7C,S198RO, CALISTHENICS?
15122,S198RO.Qii7D,S198RO, ORGANIZED SPORTS AND RECREATION?
15123,S198RO.Qii7E,S198RO, PASSES AND FURLOUGH?
15124,S198RO.Qii8.n,S198RO, CAN YOU DESCRIBE AN INCIDENT IN WHICH AN OFFICER SUCCESSFULLY REDUCED DISCONTENT ARISING WITHIN HIS OUTFIT? JUST WHAT WAS THE TROUBLE AND WHAT SPECIFIC THINGS DID HE DO?
15125,S198RO.Qii9,S198RO, HAVE YOU EVER HAD TO CARRY OUT A REGULATION OR ORDER WHICH YOU FELT WAS UNNECESSARY AND WOULD HAVE A BAD EFFECT ON THE MORALE OF THE MEN UNDER YOU?
15126,S198RO.Vii10,S198RO, ATTITUDE TOWARD POST-WAR SERVICE E. DERIVED FROM Q.23A AND Q.25A.
15127,S198RO.Vii12,S198RO, CAMP IDENTIFICATION
15128,S204.Q1,S204, HOW FAR DID YOU GO IN SCHOOL?
15129,S204.Q2,S204, HOW LONG HAVE YOU BEEN IN THIS REINFORCEMENT DEPOT?
15130,S204.Q3,S204, HOW MANY REINFORCEMENT DEPOTS HAVE YOU BEEN IN SINCE YOU GOT OUT OF THE HOSPITAL?
15131,S204.Q4,S204, WHEN DID YOU LAST LEAVE THE HOSPITAL?
15132,S204.Q5,S204, WHEN DID YOU LAST LEAVE YOUR OLD OUTFIT?
15133,S204.Q6,S204, ARE YOU GENERAL SERVICE OR LIMITED ASSIGNMENT?
15134,S204.Q7,S204," IF YOU ARE LIMITED ASSIGNMENT, WHAT CLASS ARE YOU IN?"
15135,S204.Q8,S204," FOR MEN IN YOUR CLASS OF LIMITED ASSIGNMENT, HOW LONG IS IT FROM THE TIME THEY ARE PUT ON LIMITED ASSIGNMENT BEFORE THEY ARE EXAMINED AGAIN BY A MEDICAL BOARD?"
15136,S204.Q9,S204, WHAT WAS THE REASON WHY YOU WERE PUT ON LIMITED ASSIGNMENT?
15137,S204.Q10,S204, SINCE YOU HAVE BEEN AT THIS REINFORCEMENT DEPOT HAVE YOU BEEN INTERVIEWED BY ANYONE ABOUT THE KIND OF ARMY JOB YOU MIGHT DO HERE IN THE ETO?
15138,S204.Q11,S204, DO YOU THINK THAT MOST LIMITED ASSIGNMENT REINFORCEMENTS ARE ASSIGNED TO AN ARMY JOB FOR WHICH THEY ARE WELL SUITED?
15139,S204.Q12.n,S204, IF YOU COULD HAVE YOUR CHOICE WHAT KIND OF ARMY JOB HERE IN THE ETO WOULD YOU LIKE TO GET ASSIGNED TO?
15140,S204.Q13,S204, DO YOU FEEL THAT YOU HAVE BEEN TOLD AS MUCH AS IT IS POSSIBLE TO TELL YOU ABOUT WHAT TYPE OF JOB YOU ARE GOING TO BE ASSIGNED TO?
15141,S204.Q14,S204, DO YOU THINK IT IS NECESSARY TO PUT LIMITED ASSIGNMENT MEN IN REAR ECHELON JOBS IN THE ETO OR SHOULD THEY BE SENT BACK TO THE U.S.?
15142,S204.Q15,S204," IN GENERAL, DO YOU THINK THE ARMY HAS TRIED ITS BEST TO SEE THAT MEN GET AS SQUARE DEAL AS POSSIBLE?"
15143,S204.Q16,S204," IN GENERAL, DO YOU THINK THAT YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY?"
15144,S204.Q17,S204, DO YOU EVER GET THE FEELING THAT THIS WAR IS NOT WORTH FIGHTING?
15145,S204.Q18,S204, HOW DO YOU FEEL ABOUT THE WAY THE CADRE IS TREATED HERE AS COMPARED WITH THE WAY THE CASUAL MEN IN THE COMPANY ARE TREATED?
15146,S204.Q19,S204, WHEN WAS THE LAST TIME YOU RECEIVED AT LEAST A FULL MONTH'S PAY?
15147,S204.Q20,S204, WHEN WAS THE LAST TIME YOU RECEIVED A PARTIAL PAYMENT?
15148,S204.Q21,S204, ARE YOUR MESS FACILITIES AND FOOD ABOUT AS GOOD AS THEY COULD BE UNDER PRESENT CIRCUMSTANCES?
15149,S204.Q22,S204, ARE YOUR HOUSING AND SANITARY CONDITIONS ABOUT AS GOOD AS THEY COULD BE UNDER PRESENT CIRCUMSTANCES?
15150,S204.Q23,S204, ARE YOU GETTING ABOUT AS MUCH TIME OFF (FURLOUGH AND PASSES) AS YOU SHOULD HAVE UNDER PRESENT CIRCUMSTANCES?
15151,S204.Q24,S204, IS THE TRANSPORTATION PROVIDED FROM YOUR CAMP TO TOWN ABOUT AS GOOD AS IT COULD BE UNDER PRESENT CIRCUMSTANCES?
15152,S204.Q25,S204, ARE YOUR RECREATION AND ENTERTAINMENT NEEDS ABOUT AS WELL TAKEN CARE OF AS THEY COULD BE UNDER PRESENT CIRCUMSTANCES?
15153,S204.Q26,S204," IF YOU HAVE ANY COMMENTS OR SUGGESTIONS ON THE WAY LIMITED ASSIGNMENT MEN SHOULD BE HANDLED, WRITE THEM HERE:"
15154,S174.Q1,S174, WHAT IS YOUR ARMY RANK OR GRADE?
15155,S174.Q2,S174, HOW OLD WERE YOU ON YOUR LAST BIRTHDAY?
15156,S174.Q3,S174, HOW FAR DID YOU GO IN SCHOOL?
15157,S174.Q4.1,S174, IN WHAT STATE OF THE UNITED STATES DID YOU SPEND MOST OF THE LAST FIVE YEARS OF YOUR LIFE BEFORE YOU CAME INTO THE ARMY? E. SECTION:
15158,S174.Q4.2,S174,IN WHAT STATE OF THE UNITED STATES DID YOU SPEND MOST OF THE LAST FIVE YEARS OF YOUR LIFE BEFORE YOU CAME INTO THE ARMY? E. STATE:
15159,S174.Q5,S174, WHERE WERE YOU LIVING MOST THE LAST FIVE YEARS OF YOUR LIFE BEFORE YOU CAME INTO THE ARMY?
15160,S174.Q6,S174, HOW LONG HAVE YOU BEEN IN THE ARMY?
15161,S174.Q7,S174," IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY?"
15162,S174.Q8,S174, DO YOU FEEL PROUD OF YOUR COMPANY?
15163,S174.Q9,S174," IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS?"
15164,S174.Q10,S174," ON THE WHOLE, HOW DO YOU FEEL ABOUT THE ARMY?"
15165,S174.Q11,S174," ON THE WHOLE, HOW IS THE MORALE OF THE MEN IN YOUR COMPANY?"
15166,S174.Q12,S174," ON THE WHOLE, HOW IS YOUR OWN MORALE?"
15167,S174.Q13,S174," IN GENERAL, HOW WELL DO YOU THINK YOUR COMPANY IS RUN?"
15168,S174.Q14,S174," IN GENERAL, WHAT SORT OF PHYSICAL CONDITION ARE YOU IN AT THE PRESENT TIME?"
15169,S174.Q15A,S174, DO YOU THINK YOU HAVE AS MUCH OF A PERSONAL STAKE IN THIS WAR AS ANYBODY ELSE?
15170,S174.Q15B.n,S174, WHY DO YOU FEEL THE WAY YOU DO?
15171,S174.Q16,S174, HOW IMPORTANT A PART DO YOU THINK YOUR COMPANY IS PLAYING IN WINNING THE WAR?
15172,S174.Q17,S174, WHAT WOULD YOU LIKE TO SEE HAPPEN TO THE GERMANS AFTER THE WAR?
15173,S174.Q18,S174, WHAT WOULD YOU LIKE TO SEE HAPPEN TO THE JAPANESE AFTER THE WAR?
15174,S174.Q19,S174, HOW MANY OF YOUR COMPANY OFFICERS TAKE A PERSONAL INTEREST IN THEIR MEN?
15175,S174.Q20,S174, DO YOU FEEL THAT YOUR COMPANY OFFICERS KNOW WHAT YOU ARE ABLE TO DO?
15176,S174.Q21,S174, HOW MANY OF THE NON-COMS IN YOUR COMPANY HANDLE THEIR JOBS AS WELL AS ANYONE ELSE THAT COULD BE PICKED FROM YOUR COMPANY?
15177,S174.Q22,S174, HOW SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JOB?
15178,S174.Q23,S174," ON THE WHOLE, DO YOU THINK THE ARMY IS GIVING YOU A CHANCE TO SHOW WHAT YOU CAN DO?"
15179,S174.Q24,S174, DO YOU THINK A SOLDIER WITH ABILITY HAS A GOOD CHANCE FOR PROMOTION IN YOUR COMPANY?
15180,S174.Q25,S174," WOULD YOU SAY THAT MOST OF THE MEN IN YOUR OUTFIT USUALLY PUT ALL THEY HAVE INTO THEIR ARMY DUTIES, OR DO THEY USUALLY WORK JUST HARD ENOUGH TO GET BY?"
15181,S174.Q26,S174," HOW ABOUT YOU YOURSELF - WOULD YOU HONESTLY SAY THAT YOU USUALLY PUT ALL YOU HAVE INTO YOUR ARMY DUTIES, OR DO YOU USUALLY WORK JUST HARD ENOUGH TO GET BY?"
15182,S174.Q27,S174," EVERY SOLDIER MUST HAVE A CERTAIN AMOUNT OF TRAINING. IF IT WERE UP TO YOU, WHEN WOULD YOU MOST LIKE TO HAVE YOUR TRAINING?"
15183,S174.Q28,S174, IS THERE ANY KIND OF TRAINING WHICH YOU THINK YOU SHOULD BE GETTING MORE OF?
15184,S174.Q29,S174, IS THERE ANY KIND OF TRAINING WHICH YOU THINK YOU ARE GETTING TOO MUCH OF?
15185,S174.Q30,S174," IF IT WERE UP TO YOU, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN?"
15186,S174.Q31,S174, IF YOU COULD HAVE YOUR CHOICE OF STAYING ON THIS ISLAND OR BEING STATIONED ON SOME OTHER ISLAND IN THE PACIFIC WHICH WOULD YOU CHOOSE?
15187,S174.Q32,S174, HOW MANY TIMES HAVE YOU BEEN ON SICK CALL IN THE PAST MONTH?
15188,S174.Q33A,S174, HOW DO YOU FEEL ABOUT THE MEDICAL TREATMENT YOU GET IN YOUR OUTFIT?
15189,S174.Q33B.n,S174, WHY DO YOU FEEL THE WAY YOU DO?
15190,S174.Q34,S174, HAVE YOU BEEN IN AN ARMY HOSPITAL SINCE YOU HAVE BEEN OVERSEAS?
