,CARD,DECK,BALLOT,S157O.FORM,S157O.Q1,S157O.Q2,S157O.Q3,S157O.Q4,S157O.Q5,S157O.Q6,S157O.Q7,S157O.Q8,S157O.Q9,S157O.Q10,S157O.Q11,S157O.Q12,S157O.Q13,S157O.Q14,S157O.Q15,S157O.Q16,S157O.Q17,S157O.Q18,S157O.V18,S157O.Q19,S157O.Q20,S157O.Q21,S157O.Q22,S157O.Q23,S157O.Q24A,S157O.Q24B.1,S157O.Q24B.2,S157O.Q25,S157O.Q26,S157O.Q27A,S157O.Q27B.1,S157O.Q27B.2,S157O.Q28,S157O.Q29,S157O.Q30A,S157O.Q30B,S157O.Q31,S157O.Q32,S157O.Q33,S157O.Q34,S157O.Q35,S157O.Q36,S157O.Q37,S157O.Q38,S157O.Q39.n,S157O.Q40A.n,S157O.Q40B,S157O.Q41,S157O.Q42,S157O.Q43,S157O.Q44,S157O.Q45,S157O.Q46,S157O.Q47,S157O.Q48,S157O.Q49,S157O.Q50,S157O.Q51A.n,S157O.Q51B,CARD..1,DECK..1,BALLOT..1,FORM..1,S157O.Q52,S157O.Q53,S157O.Q54,S157O.Q55,S157O.Q56,S157O.Q57,S157O.Q58,S157O.Q59A,S157O.Q59B,S157O.Q60A,S157O.Q60B,S157O.Q60C,S157O.Q60D,S157O.Q60E,S157O.Q60F,S157O.Q60G,S157O.Q60H,S157O.V61,S157O.V62,S157O.V63,S157O.V64,S157O.V65,S157O.V66,S157O.V67,S157O.V68,S157O.V69,S157O.V70,S157O.V71
772,1.0,157.0,773.0,2.0,3.0,6.0,9.0,2.0,1.0,2.0,6.0,5.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,9.0,10.0,1.0,4.0,2.0,4.0,16.0,2.0,2.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,3.0,6.0,2.0,,,0.0,2.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,,9.0,2.0,157.0,773.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,12.0,3.0,2.0,1.0,10.0,56.0,39.0
773,1.0,157.0,774.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,6.0,5.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,9.0,10.0,1.0,1.0,2.0,4.0,16.0,1.0,2.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,6.0,1.0,,,1.0,4.0,6.0,6.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,,9.0,2.0,157.0,774.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,10.0,3.0,2.0,1.0,2.0,47.0,10.0
774,1.0,157.0,775.0,2.0,3.0,5.0,4.0,2.0,4.0,1.0,7.0,5.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,9.0,10.0,2.0,4.0,6.0,4.0,16.0,11.0,3.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,6.0,2.0,,,1.0,1.0,6.0,6.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,,10.0,2.0,157.0,775.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,10.0,3.0,2.0,1.0,1.0,44.0,44.0
775,1.0,157.0,776.0,2.0,3.0,5.0,7.0,2.0,4.0,1.0,7.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,9.0,10.0,2.0,4.0,2.0,4.0,16.0,3.0,6.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,,,2.0,1.0,0.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,,9.0,2.0,157.0,776.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,11.0,3.0,2.0,1.0,9.0,53.0,22.0
776,1.0,157.0,777.0,2.0,3.0,4.0,8.0,2.0,2.0,2.0,6.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,9.0,10.0,1.0,4.0,2.0,4.0,16.0,6.0,3.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,6.0,1.0,,,2.0,1.0,6.0,4.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,,4.0,2.0,157.0,777.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,11.0,3.0,2.0,1.0,9.0,53.0,46.0
777,1.0,157.0,778.0,2.0,3.0,8.0,9.0,2.0,4.0,1.0,7.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,9.0,10.0,3.0,4.0,6.0,4.0,16.0,12.0,2.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,,,2.0,1.0,6.0,6.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,,0.0,2.0,157.0,778.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,8.0,2.0,2.0,1.0,9.0,53.0,6.0
778,1.0,157.0,779.0,2.0,3.0,5.0,4.0,2.0,1.0,1.0,6.0,5.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,9.0,10.0,2.0,1.0,2.0,4.0,16.0,2.0,1.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,,,2.0,1.0,6.0,6.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,,4.0,2.0,157.0,779.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,2.0,1.0,10.0,56.0,37.0
779,1.0,157.0,780.0,2.0,3.0,8.0,7.0,1.0,5.0,3.0,6.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,8.0,3.0,2.0,9.0,10.0,1.0,4.0,2.0,4.0,16.0,1.0,1.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,,,2.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,,0.0,2.0,157.0,780.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,11.0,3.0,2.0,1.0,9.0,53.0,17.0
780,1.0,157.0,781.0,2.0,3.0,5.0,6.0,2.0,2.0,1.0,7.0,5.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,9.0,10.0,2.0,4.0,2.0,4.0,16.0,1.0,3.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,5.0,2.0,,,2.0,0.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,,4.0,2.0,157.0,781.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,7.0,2.0,2.0,1.0,10.0,56.0,13.0
781,1.0,157.0,782.0,2.0,3.0,5.0,8.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,9.0,10.0,2.0,4.0,2.0,3.0,13.0,15.0,3.0,2.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,,,1.0,3.0,5.0,6.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,,9.0,2.0,157.0,782.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,15.0,4.0,2.0,1.0,9.0,53.0,41.0
782,1.0,157.0,783.0,2.0,5.0,9.0,9.0,2.0,1.0,1.0,7.0,5.0,5.0,1.0,2.0,5.0,5.0,1.0,1.0,2.0,2.0,5.0,2.0,9.0,10.0,2.0,2.0,2.0,2.0,2.0,15.0,2.0,2.0,9.0,14.0,12.0,9.0,5.0,3.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,,,1.0,6.0,6.0,5.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,,9.0,2.0,157.0,783.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,14.0,4.0,2.0,1.0,2.0,47.0,25.0
783,1.0,157.0,784.0,2.0,4.0,6.0,7.0,2.0,4.0,1.0,7.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,9.0,10.0,4.0,4.0,1.0,1.0,1.0,15.0,1.0,1.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,3.0,3.0,1.0,3.0,4.0,3.0,6.0,1.0,,,2.0,3.0,6.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,,11.0,2.0,157.0,784.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,16.0,4.0,2.0,1.0,10.0,56.0,9.0
784,1.0,157.0,785.0,2.0,3.0,7.0,8.0,2.0,1.0,1.0,6.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,9.0,10.0,2.0,4.0,2.0,1.0,3.0,15.0,1.0,1.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,,,3.0,1.0,6.0,4.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,,11.0,2.0,157.0,785.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,13.0,4.0,2.0,1.0,10.0,56.0,36.0
785,1.0,157.0,786.0,2.0,3.0,6.0,9.0,2.0,4.0,2.0,6.0,5.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,9.0,10.0,3.0,4.0,6.0,1.0,2.0,15.0,1.0,2.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,,,2.0,1.0,6.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,2.0,,6.0,2.0,157.0,786.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,15.0,4.0,2.0,1.0,10.0,56.0,44.0
786,1.0,157.0,787.0,2.0,3.0,8.0,9.0,4.0,5.0,3.0,7.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,99.0,1.0,9.0,10.0,1.0,1.0,9.0,3.0,7.0,15.0,2.0,2.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,6.0,1.0,,,1.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,11.0,2.0,157.0,787.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,12.0,3.0,2.0,1.0,2.0,47.0,11.0
787,1.0,157.0,788.0,2.0,3.0,7.0,7.0,2.0,4.0,1.0,7.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,9.0,10.0,3.0,1.0,1.0,3.0,6.0,15.0,2.0,1.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,3.0,1.0,4.0,4.0,3.0,6.0,2.0,,,2.0,1.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,,9.0,2.0,157.0,788.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,10.0,3.0,2.0,1.0,1.0,44.0,60.0
788,1.0,157.0,789.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,9.0,10.0,2.0,4.0,6.0,1.0,13.0,15.0,1.0,2.0,9.0,14.0,12.0,9.0,5.0,3.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,,,2.0,6.0,6.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,,9.0,2.0,157.0,789.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,11.0,3.0,2.0,1.0,2.0,47.0,65.0
789,1.0,157.0,790.0,2.0,4.0,4.0,6.0,1.0,5.0,3.0,7.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,9.0,10.0,3.0,6.0,2.0,3.0,3.0,15.0,1.0,1.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,,,1.0,3.0,6.0,6.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,,9.0,2.0,157.0,790.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,11.0,3.0,2.0,1.0,1.0,44.0,2.0
790,1.0,157.0,791.0,2.0,2.0,8.0,4.0,2.0,4.0,1.0,6.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,9.0,10.0,2.0,4.0,8.0,1.0,1.0,15.0,1.0,2.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,2.0,3.0,3.0,5.0,2.0,6.0,3.0,,,2.0,1.0,6.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,,10.0,2.0,157.0,791.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,9.0,3.0,2.0,1.0,9.0,53.0,37.0
791,1.0,157.0,792.0,2.0,4.0,6.0,7.0,1.0,5.0,3.0,6.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,9.0,10.0,1.0,4.0,2.0,2.0,4.0,15.0,2.0,4.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,2.0,,,2.0,6.0,6.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,,4.0,2.0,157.0,792.0,2.0,1.0,4.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,12.0,3.0,2.0,1.0,10.0,56.0,55.0
792,1.0,157.0,793.0,2.0,3.0,7.0,8.0,2.0,4.0,1.0,7.0,5.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,9.0,10.0,3.0,4.0,6.0,2.0,2.0,15.0,6.0,1.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,4.0,1.0,4.0,4.0,2.0,6.0,1.0,,,1.0,1.0,6.0,6.0,4.0,3.0,4.0,4.0,1.0,4.0,1.0,,5.0,2.0,157.0,793.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,6.0,2.0,2.0,1.0,4.0,32.0,24.0
793,1.0,157.0,794.0,2.0,2.0,8.0,9.0,2.0,4.0,1.0,6.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,8.0,2.0,9.0,10.0,2.0,4.0,2.0,3.0,6.0,15.0,1.0,2.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,,,2.0,1.0,6.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,,3.0,2.0,157.0,794.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,7.0,2.0,2.0,1.0,2.0,47.0,16.0
794,1.0,157.0,795.0,2.0,3.0,7.0,7.0,2.0,4.0,1.0,5.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,7.0,9.0,2.0,4.0,2.0,4.0,16.0,1.0,3.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,,,4.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,11.0,2.0,157.0,795.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,11.0,3.0,2.0,1.0,9.0,53.0,11.0
795,1.0,157.0,796.0,2.0,3.0,8.0,7.0,2.0,4.0,1.0,7.0,5.0,4.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,7.0,9.0,2.0,4.0,2.0,4.0,16.0,5.0,3.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,3.0,2.0,3.0,4.0,2.0,6.0,3.0,,,1.0,2.0,6.0,6.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,,4.0,2.0,157.0,796.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,11.0,3.0,2.0,1.0,4.0,32.0,6.0
796,1.0,157.0,797.0,2.0,3.0,9.0,5.0,2.0,4.0,1.0,6.0,5.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,7.0,10.0,1.0,2.0,9.0,4.0,16.0,7.0,2.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,,,2.0,1.0,6.0,5.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,,9.0,2.0,157.0,797.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,9.0,3.0,2.0,1.0,3.0,29.0,38.0
797,1.0,157.0,798.0,2.0,4.0,5.0,5.0,2.0,4.0,1.0,6.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,4.0,11.0,2.0,7.0,9.0,2.0,4.0,6.0,4.0,16.0,7.0,6.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,3.0,1.0,5.0,5.0,4.0,4.0,3.0,,,3.0,1.0,6.0,6.0,3.0,2.0,4.0,1.0,1.0,4.0,3.0,,9.0,2.0,157.0,798.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,8.0,2.0,2.0,1.0,1.0,44.0,37.0
798,1.0,157.0,799.0,2.0,4.0,7.0,7.0,2.0,1.0,2.0,6.0,5.0,4.0,1.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,99.0,1.0,7.0,9.0,2.0,4.0,2.0,4.0,16.0,7.0,2.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,,,4.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,,10.0,2.0,157.0,799.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,47.0,55.0
799,1.0,157.0,800.0,2.0,5.0,8.0,7.0,2.0,4.0,1.0,7.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,7.0,10.0,1.0,6.0,9.0,2.0,4.0,15.0,2.0,2.0,9.0,14.0,12.0,9.0,5.0,5.0,0.0,3.0,3.0,1.0,5.0,4.0,3.0,3.0,2.0,,,1.0,1.0,6.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,,9.0,2.0,157.0,800.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,15.0,4.0,2.0,1.0,4.0,32.0,28.0
800,1.0,157.0,801.0,2.0,3.0,11.0,8.0,2.0,4.0,1.0,8.0,2.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,7.0,9.0,2.0,4.0,2.0,2.0,13.0,15.0,2.0,0.0,9.0,14.0,12.0,9.0,4.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,,,2.0,1.0,6.0,6.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,,11.0,2.0,157.0,801.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,15.0,4.0,2.0,1.0,2.0,47.0,45.0
801,1.0,157.0,802.0,2.0,5.0,6.0,7.0,1.0,5.0,3.0,6.0,6.0,4.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,7.0,10.0,5.0,5.0,7.0,2.0,4.0,15.0,6.0,0.0,9.0,14.0,12.0,9.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,,,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,,2.0,2.0,157.0,802.0,2.0,1.0,4.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,13.0,4.0,2.0,1.0,4.0,32.0,43.0
802,1.0,157.0,803.0,2.0,4.0,7.0,8.0,2.0,4.0,1.0,6.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,7.0,8.0,2.0,4.0,2.0,2.0,5.0,15.0,2.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,,2.0,3.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,,7.0,2.0,157.0,803.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,13.0,4.0,2.0,1.0,4.0,32.0,32.0
803,1.0,157.0,804.0,2.0,3.0,7.0,9.0,1.0,5.0,3.0,6.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,7.0,9.0,2.0,4.0,2.0,3.0,6.0,15.0,3.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,,,4.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,,4.0,2.0,157.0,804.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,15.0,4.0,2.0,1.0,2.0,47.0,15.0
804,1.0,157.0,805.0,2.0,3.0,8.0,6.0,1.0,5.0,3.0,6.0,5.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,7.0,8.0,1.0,1.0,2.0,2.0,13.0,15.0,1.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,,,4.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,,10.0,2.0,157.0,805.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,9.0,3.0,2.0,1.0,9.0,53.0,31.0
805,1.0,157.0,806.0,2.0,3.0,7.0,7.0,1.0,5.0,3.0,7.0,5.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,7.0,8.0,2.0,4.0,2.0,3.0,6.0,15.0,2.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,6.0,2.0,,,3.0,3.0,6.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,,8.0,2.0,157.0,806.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,9.0,3.0,2.0,1.0,9.0,53.0,25.0
806,1.0,157.0,807.0,2.0,3.0,8.0,10.0,1.0,5.0,3.0,7.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,99.0,1.0,7.0,9.0,2.0,4.0,2.0,3.0,13.0,15.0,2.0,3.0,9.0,14.0,12.0,9.0,5.0,1.0,0.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,,,3.0,4.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,,5.0,2.0,157.0,807.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,8.0,2.0,2.0,1.0,2.0,47.0,14.0
