,CARD,DECK,BALLOT,S159.Q1,S159.Q2,S159.Q3.x,S159.Q5,S159.Q6,S159.Q7,S159.Q8,S159.Q9,S159.Q10,S159.Q11,S159.Q12,S159.Q13,S159.Q14A,S159.Q14B,S159.Q14C,S159.Q15A.1,S159.Q15A.2,S159.Q15A.3,S159.Q15A.4,S159.Q15A.5,S159.Q15A.6,S159.Q15A.7,S159.Q15A.8,S159.V15A1,S159.Q15B,S159.Q15C,S159.Q16,S159.Q17,S159.Q18,S159.Q19,S159.Q20,S159.Q21,S159.Q22,S159.Q23,S159.Q24,S159.Q25A,S159.Q25B,S159.Q25C,S159.Q26,S159.Q27,S159.Q28,S159.Q29A,S159.Q29B,S159.Q30,S159.Q31,S159.Q32,S159.Q33,S159.Q34,S159.Q35,S159.Q36,S159.Q37,S159.Q38,S159.Q39,S159.Q40,S159.Q41,S159.Q42,S159.Q43,S159.Q44,S159.Q45,S159.Q46,S159.Q47,S159.Q48,CARD..1,DECK..1,BALLOT..1,S159.Q49,S159.Q50,S159.Q51,S159.Q52A,S159.Q52B,S159.Q52C,S159.Q52D,S159.Q52E,S159.Q52F,S159.Q53,S159.Q54,S159.Q55,S159.Q56.n,S159.Q57.n,S159.Q57A.n,S159.Q57B.n,S159.V58,S159.V59,S159.V60,S159.V61,S159.V62,S159.V63
36,1.0,159.0,37.0,3.0,7.0,1.0,1.0,5.0,7.0,6.0,1.0,3.0,2.0,12.0,3.0,6.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,7.0,8.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,11.0,3.0,2.0,159.0,37.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,0.0,2.0,6.0,2.0,3.0,90.0
37,1.0,159.0,38.0,1.0,9.0,5.0,4.0,6.0,7.0,5.0,1.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,5.0,3.0,1.0,4.0,3.0,2.0,159.0,38.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,6.0,0.0,3.0,0.0,4.0,98.0
38,1.0,159.0,39.0,4.0,9.0,1.0,1.0,6.0,7.0,7.0,1.0,6.0,5.0,1.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,7.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,7.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,6.0,3.0,2.0,159.0,39.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,,0.0,3.0,5.0,0.0,4.0,90.0
39,1.0,159.0,40.0,2.0,4.0,1.0,1.0,6.0,4.0,5.0,1.0,4.0,5.0,2.0,3.0,6.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,3.0,5.0,8.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,3.0,2.0,159.0,40.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,6.0,1.0,8.0,0.0,4.0,98.0
40,1.0,159.0,41.0,2.0,3.0,6.0,2.0,5.0,3.0,5.0,1.0,6.0,5.0,5.0,3.0,10.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,4.0,2.0,1.0,1.0,4.0,5.0,3.0,2.0,2.0,3.0,2.0,159.0,41.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,2.0,4.0,0.0,5.0,98.0
41,1.0,159.0,42.0,1.0,5.0,5.0,3.0,6.0,4.0,5.0,2.0,5.0,5.0,12.0,3.0,7.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,159.0,42.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,5.0,6.0,1.0,0.0,5.0,90.0
42,1.0,159.0,43.0,4.0,9.0,6.0,2.0,6.0,4.0,7.0,3.0,1.0,5.0,4.0,3.0,6.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,9.0,5.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,1.0,9.0,3.0,2.0,159.0,43.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,,,,,4.0,3.0,6.0,0.0,5.0,98.0
43,1.0,159.0,44.0,1.0,10.0,5.0,5.0,4.0,7.0,2.0,1.0,5.0,2.0,4.0,3.0,6.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,159.0,44.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,6.0,3.0,8.0,0.0,3.0,98.0
44,1.0,159.0,45.0,4.0,9.0,5.0,3.0,4.0,7.0,4.0,1.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,1.0,5.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,159.0,45.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,,,,,6.0,3.0,4.0,0.0,3.0,98.0
45,1.0,159.0,46.0,3.0,9.0,5.0,3.0,4.0,7.0,5.0,1.0,4.0,5.0,1.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,5.0,6.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,1.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,3.0,2.0,159.0,46.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,0.0,0.0,2.0,0.0,5.0,90.0
46,1.0,159.0,47.0,4.0,10.0,5.0,2.0,6.0,7.0,5.0,1.0,3.0,5.0,3.0,3.0,7.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,7.0,8.0,1.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,4.0,3.0,2.0,159.0,47.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,,,,,4.0,3.0,7.0,0.0,2.0,90.0
47,1.0,159.0,48.0,3.0,10.0,5.0,5.0,6.0,7.0,2.0,1.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,159.0,48.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,,,,,6.0,3.0,8.0,0.0,3.0,90.0
48,1.0,159.0,49.0,1.0,5.0,5.0,2.0,6.0,3.0,4.0,1.0,6.0,5.0,4.0,3.0,6.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,159.0,49.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,0.0,2.0,6.0,0.0,4.0,98.0
49,1.0,159.0,50.0,8.0,11.0,5.0,3.0,6.0,7.0,5.0,1.0,4.0,5.0,16.0,3.0,1.0,6.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,1.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,10.0,3.0,2.0,159.0,50.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,0.0,5.0,3.0,0.0,5.0,30.0
50,1.0,159.0,51.0,1.0,9.0,1.0,1.0,0.0,4.0,6.0,1.0,4.0,5.0,4.0,3.0,0.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,159.0,51.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,6.0,2.0,4.0,0.0,1.0,98.0
51,1.0,159.0,52.0,2.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,5.0,12.0,3.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0,0.0,9.0,1.0,3.0,7.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,6.0,0.0,2.0,3.0,3.0,3.0,3.0,9.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,159.0,52.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,,5.0,0.0,8.0,0.0,0.0,90.0
52,1.0,159.0,53.0,4.0,9.0,5.0,3.0,5.0,7.0,3.0,1.0,4.0,5.0,13.0,3.0,10.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,8.0,3.0,2.0,159.0,53.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,4.0,5.0,1.0,0.0,4.0,90.0
53,1.0,159.0,54.0,1.0,9.0,5.0,4.0,7.0,7.0,4.0,1.0,6.0,5.0,1.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,7.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,159.0,54.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,6.0,6.0,1.0,0.0,4.0,98.0
54,1.0,159.0,55.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,5.0,4.0,3.0,6.0,0.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.0,0.0,8.0,0.0,9.0,98.0
55,1.0,159.0,56.0,3.0,11.0,5.0,3.0,7.0,7.0,3.0,1.0,3.0,5.0,3.0,3.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,8.0,8.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,7.0,3.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,7.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,159.0,56.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,,,,,5.0,5.0,5.0,4.0,5.0,90.0
56,1.0,159.0,57.0,1.0,11.0,5.0,3.0,6.0,7.0,3.0,1.0,4.0,2.0,1.0,3.0,10.0,6.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,1.0,5.0,3.0,3.0,4.0,1.0,2.0,1.0,7.0,3.0,5.0,5.0,1.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,159.0,57.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,5.0,3.0,8.0,4.0,4.0,90.0
57,1.0,159.0,58.0,8.0,6.0,6.0,2.0,6.0,4.0,7.0,3.0,5.0,3.0,4.0,3.0,10.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,6.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,5.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,10.0,2.0,2.0,159.0,58.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,0.0,0.0,2.0,3.0,3.0,98.0
58,1.0,159.0,59.0,1.0,10.0,5.0,2.0,5.0,7.0,4.0,1.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,3.0,9.0,1.0,3.0,7.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,159.0,59.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,,,,,5.0,5.0,5.0,4.0,5.0,98.0
59,1.0,159.0,60.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,6.0,4.0,13.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,4.0,9.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,8.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,159.0,60.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,4.0,2.0,7.0,3.0,5.0,90.0
60,1.0,159.0,61.0,5.0,10.0,5.0,3.0,4.0,7.0,4.0,1.0,4.0,4.0,1.0,3.0,5.0,6.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,6.0,6.0,1.0,1.0,4.0,1.0,2.0,3.0,8.0,7.0,4.0,2.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,1.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,5.0,3.0,2.0,159.0,61.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,6.0,1.0,7.0,3.0,5.0,90.0
61,1.0,159.0,62.0,1.0,10.0,5.0,3.0,5.0,7.0,3.0,1.0,5.0,5.0,1.0,3.0,3.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,5.0,9.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,159.0,62.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,4.0,0.0,7.0,3.0,5.0,90.0
62,1.0,159.0,63.0,3.0,11.0,5.0,2.0,4.0,7.0,5.0,1.0,4.0,5.0,1.0,3.0,10.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,5.0,6.0,2.0,1.0,3.0,1.0,1.0,4.0,8.0,7.0,5.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,8.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,159.0,63.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,4.0,3.0,1.0,4.0,3.0,90.0
63,1.0,159.0,64.0,2.0,9.0,5.0,3.0,5.0,7.0,5.0,1.0,6.0,5.0,4.0,3.0,6.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,5.0,2.0,3.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,1.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0,8.0,3.0,2.0,159.0,64.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,6.0,2.0,6.0,4.0,4.0,98.0
64,1.0,159.0,65.0,1.0,10.0,1.0,1.0,5.0,7.0,6.0,1.0,6.0,5.0,3.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,9.0,2.0,5.0,3.0,3.0,7.0,2.0,2.0,1.0,2.0,3.0,5.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,7.0,3.0,2.0,159.0,65.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,2.0,7.0,4.0,4.0,30.0
65,1.0,159.0,66.0,4.0,8.0,5.0,3.0,5.0,7.0,3.0,1.0,4.0,3.0,13.0,3.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,3.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,159.0,66.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,6.0,2.0,6.0,3.0,4.0,90.0
66,1.0,159.0,67.0,6.0,10.0,1.0,1.0,4.0,7.0,6.0,2.0,4.0,5.0,12.0,3.0,6.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,5.0,1.0,1.0,4.0,1.0,2.0,2.0,7.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,4.0,5.0,3.0,1.0,11.0,3.0,2.0,159.0,67.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,,,,,0.0,3.0,6.0,3.0,5.0,90.0
67,1.0,159.0,68.0,2.0,4.0,1.0,1.0,6.0,3.0,5.0,1.0,3.0,5.0,4.0,3.0,6.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,1.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,5.0,8.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,159.0,68.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,,,,,4.0,0.0,7.0,4.0,4.0,98.0
68,1.0,159.0,69.0,6.0,6.0,5.0,3.0,5.0,6.0,4.0,1.0,6.0,3.0,4.0,3.0,11.0,4.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,5.0,1.0,1.0,4.0,1.0,3.0,1.0,7.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,159.0,69.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,6.0,4.0,5.0,3.0,9.0,98.0
69,1.0,159.0,70.0,1.0,4.0,5.0,2.0,6.0,4.0,5.0,1.0,6.0,3.0,16.0,3.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,9.0,5.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,5.0,3.0,2.0,8.0,3.0,2.0,159.0,70.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,4.0,1.0,8.0,3.0,3.0,30.0
70,1.0,159.0,71.0,1.0,3.0,1.0,1.0,4.0,3.0,5.0,2.0,6.0,2.0,4.0,3.0,6.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,8.0,9.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,8.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,159.0,71.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,,,,,4.0,2.0,3.0,4.0,9.0,98.0
71,1.0,159.0,72.0,2.0,8.0,1.0,1.0,7.0,3.0,6.0,2.0,6.0,5.0,2.0,3.0,11.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,8.0,8.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,159.0,72.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,4.0,0.0,3.0,0.0,5.0,98.0
72,1.0,159.0,73.0,9.0,6.0,3.0,2.0,5.0,6.0,5.0,1.0,3.0,5.0,4.0,3.0,6.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,7.0,1.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,11.0,2.0,2.0,159.0,73.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,3.0,3.0,8.0,0.0,5.0,98.0
73,1.0,159.0,74.0,1.0,2.0,1.0,1.0,4.0,1.0,6.0,2.0,4.0,1.0,4.0,3.0,6.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,9.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,9.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,159.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,4.0,2.0,7.0,0.0,3.0,98.0
