,CARD,DECK,BALLOT,FORM,S106OU.Q1,S106OU.Q2,S106OU.Q3,S106OU.Q4,S106OU.Q5,S106OU.Q6A,S106OU.Q6B,S106OU.Q7,S106OU.Q8,S106OU.Q8B,S106OU.Q9,S106OU.Q10.x,S106OU.Q12,S106OU.Q13,S106OU.Q14,S106OU.Q15,S106OU.Q16,S106OU.Q17A,S106OU.Q17B,S106OU.Q17C,S106OU.Q18A.1,S106OU.Q18A.2,S106OU.Q18A.3,S106OU.Q18A.4,S106OU.Q18A.5,S106OU.Q18A.6,S106OU.Q18A.7,S106OU.Q18A.8,S106OU.Q18A.9,S106OU.Q18A.10,S106OU.Q18A.11,S106OU.Q18A.12,S106OU.Q18A.13,S106OU.Q18B,S106OU.Q19,S106OU.Q20.1,S106OU.Q20.2,S106OU.Q20.3,S106OU.Q20.4,S106OU.Q20.5,S106OU.Q20.6,S106OU.Q20.7,S106OU.Q20.8,S106OU.Q20.9,S106OU.Q20.10,S106OU.Q20.11,S106OU.Q20.12,S106OU.Q21,S106OU.Q22,S106OU.Q23,S106OU.Q24,S106OU.Q25,S106OU.Q26,S106OU.Q27,S106OU.Q28,S106OU.Q29,S106OU.Q30,S106OU.Q31,S106OU.Q32,S106OU.Q33,S106OU.Q34,S106OU.Q35,S106OU.Q36,S106OU.Q37,CARD..1,DECK..1,BALLOT..1,S106OU.Q38,S106OU.Q39,S106OU.Q40,S106OU.Q41,S106OU.Q42,S106OU.Q43A,S106OU.Q43B,S106OU.Q44,S106OU.V44A,S106OU.Q45,S106OU.Q46,S106OU.Q47,S106OU.Q48A,S106OU.Q48B.n,S106OU.V50,S106OU.V51,S106OU.V52,S106OU.V53
726,1.0,106.0,727.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,9.0,3.0,5.0,6.0,1.0,5.0,10.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,2.0,2.0,2.0,106.0,727.0,4.0,2.0,2.0,3.0,20.0,4.0,10.0,40.0,4.0,1.0,1.0,2.0,2.0,,2.0,3.0,11.0,2.0
727,1.0,106.0,728.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,9.0,5.0,1.0,6.0,1.0,5.0,10.0,3.0,1.0,3.0,10.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,106.0,728.0,4.0,9.0,9.0,9.0,30.0,7.0,20.0,80.0,8.0,2.0,2.0,2.0,1.0,,2.0,5.0,11.0,2.0
728,1.0,106.0,729.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,6.0,5.0,6.0,1.0,5.0,10.0,1.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,106.0,729.0,4.0,2.0,3.0,2.0,30.0,2.0,10.0,20.0,2.0,1.0,1.0,1.0,1.0,,2.0,5.0,11.0,5.0
729,1.0,106.0,730.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,6.0,5.0,6.0,5.0,1.0,4.0,3.0,4.0,3.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,8.0,8.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,9.0,2.0,106.0,730.0,4.0,9.0,9.0,9.0,90.0,5.0,10.0,50.0,5.0,1.0,1.0,4.0,2.0,,4.0,3.0,12.0,6.0
730,1.0,106.0,731.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,6.0,5.0,6.0,1.0,5.0,10.0,3.0,4.0,3.0,10.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,9.0,2.0,106.0,731.0,4.0,9.0,9.0,9.0,90.0,4.0,10.0,40.0,4.0,1.0,2.0,4.0,2.0,,1.0,4.0,11.0,4.0
731,1.0,106.0,732.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0,3.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,2.0,9.0,2.0,106.0,732.0,4.0,9.0,9.0,9.0,90.0,3.0,20.0,51.0,2.0,4.0,3.0,3.0,1.0,,1.0,3.0,12.0,7.0
732,1.0,106.0,733.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,4.0,6.0,5.0,5.0,1.0,5.0,4.0,3.0,3.0,7.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,9.0,2.0,106.0,733.0,4.0,9.0,9.0,9.0,90.0,9.0,10.0,90.0,0.0,4.0,3.0,4.0,1.0,,0.0,1.0,12.0,2.0
733,1.0,106.0,734.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,2.0,106.0,734.0,4.0,2.0,3.0,1.0,20.0,2.0,10.0,20.0,2.0,1.0,2.0,2.0,1.0,,2.0,2.0,11.0,2.0
734,1.0,106.0,735.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,4.0,6.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,3.0,10.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,106.0,735.0,4.0,2.0,2.0,3.0,20.0,4.0,10.0,40.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,11.0,5.0
735,1.0,106.0,736.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,4.0,1.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,1.0,10.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,106.0,736.0,4.0,3.0,3.0,2.0,30.0,3.0,10.0,30.0,3.0,1.0,1.0,1.0,1.0,,1.0,5.0,11.0,2.0
736,1.0,106.0,737.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,6.0,1.0,5.0,1.0,5.0,10.0,1.0,4.0,1.0,10.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,106.0,737.0,4.0,3.0,3.0,2.0,30.0,4.0,20.0,50.0,4.0,1.0,3.0,2.0,1.0,,4.0,4.0,11.0,2.0
737,1.0,106.0,738.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,106.0,738.0,4.0,3.0,3.0,2.0,30.0,8.0,10.0,80.0,8.0,1.0,2.0,4.0,1.0,,1.0,4.0,11.0,5.0
738,1.0,106.0,739.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,106.0,739.0,4.0,3.0,3.0,2.0,30.0,9.0,10.0,90.0,9.0,1.0,1.0,1.0,1.0,,1.0,5.0,11.0,2.0
739,1.0,106.0,740.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,106.0,740.0,4.0,3.0,3.0,2.0,30.0,9.0,10.0,90.0,9.0,1.0,1.0,1.0,1.0,,1.0,5.0,11.0,5.0
740,1.0,106.0,741.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0,3.0,4.0,5.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,9.0,2.0,106.0,741.0,4.0,9.0,9.0,9.0,90.0,2.0,10.0,20.0,2.0,1.0,1.0,1.0,1.0,,1.0,4.0,12.0,6.0
741,1.0,106.0,742.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,4.0,1.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,5.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,106.0,742.0,4.0,1.0,1.0,1.0,10.0,5.0,10.0,50.0,5.0,1.0,1.0,4.0,2.0,,2.0,2.0,11.0,2.0
742,1.0,106.0,743.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,1.0,5.0,4.0,3.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,9.0,2.0,106.0,743.0,4.0,9.0,9.0,9.0,90.0,1.0,10.0,10.0,1.0,1.0,1.0,4.0,1.0,,1.0,3.0,12.0,7.0
743,1.0,106.0,744.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,2.0,106.0,744.0,4.0,9.0,9.0,9.0,90.0,8.0,10.0,80.0,8.0,1.0,1.0,4.0,1.0,,1.0,5.0,12.0,6.0
744,1.0,106.0,745.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,1.0,5.0,5.0,1.0,5.0,10.0,1.0,3.0,5.0,12.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,9.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,3.0,2.0,2.0,106.0,745.0,4.0,2.0,1.0,1.0,10.0,4.0,10.0,40.0,0.0,4.0,3.0,4.0,1.0,,2.0,2.0,12.0,1.0
745,1.0,106.0,746.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,2.0,106.0,746.0,4.0,2.0,3.0,3.0,10.0,3.0,10.0,30.0,3.0,1.0,1.0,1.0,1.0,,1.0,2.0,11.0,2.0
746,1.0,106.0,747.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,106.0,747.0,4.0,2.0,2.0,3.0,30.0,2.0,10.0,20.0,2.0,1.0,1.0,2.0,1.0,,1.0,3.0,11.0,5.0
747,1.0,106.0,748.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,5.0,6.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,106.0,748.0,4.0,3.0,3.0,2.0,30.0,3.0,10.0,30.0,0.0,4.0,2.0,4.0,1.0,,1.0,4.0,11.0,2.0
748,1.0,106.0,749.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,1.0,5.0,4.0,3.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,9.0,2.0,106.0,749.0,4.0,9.0,9.0,9.0,90.0,8.0,10.0,80.0,8.0,1.0,2.0,4.0,1.0,,2.0,5.0,12.0,6.0
749,1.0,106.0,750.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,5.0,1.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,2.0,4.0,0.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,9.0,2.0,106.0,750.0,4.0,9.0,9.0,9.0,90.0,8.0,10.0,80.0,8.0,1.0,1.0,1.0,1.0,,1.0,5.0,12.0,6.0
750,1.0,106.0,751.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,6.0,5.0,5.0,1.0,5.0,10.0,1.0,3.0,3.0,6.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,106.0,751.0,4.0,1.0,1.0,3.0,10.0,1.0,10.0,10.0,1.0,1.0,1.0,4.0,2.0,,3.0,2.0,11.0,5.0
751,1.0,106.0,752.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,6.0,4.0,5.0,5.0,5.0,1.0,10.0,9.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,106.0,752.0,4.0,2.0,2.0,1.0,20.0,9.0,10.0,90.0,9.0,1.0,1.0,3.0,1.0,,3.0,2.0,12.0,1.0
752,1.0,106.0,753.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,6.0,6.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,5.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,106.0,753.0,4.0,3.0,3.0,2.0,30.0,4.0,10.0,40.0,7.0,3.0,1.0,3.0,2.0,,2.0,4.0,11.0,5.0
753,1.0,106.0,754.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,6.0,4.0,4.0,5.0,5.0,1.0,4.0,3.0,3.0,5.0,12.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,9.0,2.0,106.0,754.0,4.0,9.0,9.0,9.0,90.0,8.0,10.0,80.0,8.0,1.0,3.0,2.0,1.0,,2.0,2.0,12.0,2.0
754,1.0,106.0,755.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,6.0,6.0,3.0,5.0,4.0,1.0,10.0,1.0,4.0,3.0,5.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,5.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,106.0,755.0,4.0,1.0,1.0,1.0,10.0,9.0,10.0,90.0,9.0,1.0,1.0,3.0,1.0,,3.0,2.0,11.0,5.0
755,1.0,106.0,756.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,6.0,6.0,5.0,5.0,1.0,5.0,10.0,1.0,1.0,1.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,106.0,756.0,4.0,1.0,2.0,1.0,10.0,9.0,10.0,90.0,9.0,1.0,1.0,1.0,1.0,,3.0,4.0,11.0,2.0
756,1.0,106.0,757.0,4.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,7.0,6.0,5.0,5.0,4.0,2.0,10.0,1.0,4.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,106.0,757.0,4.0,1.0,3.0,3.0,10.0,4.0,10.0,40.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,11.0,2.0
757,1.0,106.0,758.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,5.0,0.0,0.0,2.0,2.0,106.0,758.0,4.0,2.0,3.0,3.0,90.0,3.0,10.0,30.0,3.0,1.0,1.0,4.0,1.0,,1.0,4.0,11.0,5.0
758,1.0,106.0,759.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,2.0,6.0,1.0,5.0,5.0,1.0,10.0,1.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,106.0,759.0,4.0,1.0,2.0,3.0,20.0,4.0,20.0,40.0,4.0,2.0,2.0,3.0,2.0,,3.0,2.0,11.0,2.0
759,1.0,106.0,760.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,6.0,5.0,5.0,1.0,5.0,10.0,1.0,4.0,5.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,2.0,2.0,2.0,106.0,760.0,4.0,1.0,1.0,1.0,10.0,3.0,10.0,30.0,3.0,1.0,2.0,2.0,1.0,,2.0,3.0,11.0,2.0
760,1.0,106.0,761.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,4.0,1.0,10.0,1.0,3.0,3.0,5.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,3.0,2.0,2.0,106.0,761.0,4.0,9.0,2.0,3.0,20.0,6.0,10.0,60.0,6.0,1.0,2.0,2.0,2.0,,2.0,2.0,11.0,5.0
761,1.0,106.0,762.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,1.0,5.0,10.0,1.0,4.0,3.0,10.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,8.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,106.0,762.0,4.0,2.0,2.0,1.0,10.0,5.0,10.0,50.0,5.0,1.0,2.0,3.0,1.0,,1.0,2.0,11.0,2.0
762,1.0,106.0,763.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,2.0,1.0,4.0,1.0,5.0,10.0,1.0,4.0,3.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,9.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,106.0,763.0,4.0,3.0,3.0,2.0,30.0,2.0,10.0,20.0,2.0,1.0,1.0,1.0,1.0,,1.0,4.0,11.0,5.0
