CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22A.,Q.22B.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48A.,Q.48B.,Q.48B..1,Q.49.,Q.50.,V.51.,V.52.
1,186,1993,4,6,1,4,6,6,10,3,1,5,9,1,1,2,2,1,2,4,2,2,1,3,2,3,2,1,2,3,3,4,1,1,4,3,6,2,2,2,3,2,2,2,4,2,99,99,9,9,99,99,9,9,10,57
1,186,1994,4,6,1,1,6,6,10,3,1,6,9,1,1,3,2,2,3,1,3,5,3,2,3,3,2,2,3,1,1,1,1,3,1,3,1,1,1,2,1,1,3,2,4,4,99,99,9,9,99,99,9,9,10,108
1,186,1995,4,6,1,7,6,6,10,2,2,3,2,2,2,1,1,1,3,2,3,4,1,3,3,2,2,3,2,3,3,2,1,4,1,4,2,1,2,3,3,1,2,2,2,3,99,99,9,9,99,99,9,9,4,62
1,186,1996,4,6,1,4,6,6,10,3,2,3,10,2,1,2,1,3,2,3,1,2,1,1,2,0,1,1,2,1,3,4,2,4,1,3,2,1,2,2,2,0,2,2,2,2,99,99,9,9,99,99,9,9,4,1
1,186,1997,4,6,2,1,6,6,10,3,1,0,0,0,0,0,0,0,1,2,1,3,1,1,1,2,1,1,2,2,3,4,2,2,1,4,1,2,2,1,2,2,3,2,2,2,99,99,9,9,99,99,9,9,4,3
1,186,1998,4,6,1,5,6,6,10,2,2,3,4,1,1,2,2,2,2,2,2,3,1,1,2,1,1,1,2,2,3,4,1,3,2,3,7,1,2,2,2,2,2,2,2,2,99,99,9,9,99,99,9,9,4,13
1,186,1999,4,6,1,7,6,6,10,3,2,3,3,2,2,2,2,1,2,3,1,2,1,1,1,1,1,1,3,1,3,4,2,1,1,3,1,1,2,2,2,1,2,2,2,2,99,99,9,9,99,99,9,9,4,16
1,186,2000,4,6,1,1,6,6,10,3,1,6,7,1,1,1,6,1,1,4,1,2,1,1,1,1,1,1,3,2,3,4,1,3,2,4,2,1,1,2,2,2,2,2,2,2,99,99,9,9,99,99,9,9,4,38
1,186,2001,4,6,2,7,6,6,10,3,1,6,7,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,4,1,3,4,2,1,1,3,2,1,2,1,4,2,3,2,2,1,99,99,9,9,99,99,9,9,4,39
1,186,2002,4,6,1,3,6,6,10,3,1,6,9,1,1,2,1,2,2,1,1,2,1,1,2,3,2,2,3,2,3,4,2,2,1,4,2,1,2,2,2,2,2,2,4,2,99,99,9,9,99,99,9,9,4,44
1,186,2003,4,6,1,8,6,6,10,3,2,3,4,1,1,2,2,1,1,4,1,2,1,1,1,3,1,1,3,1,3,4,1,3,1,4,1,1,2,1,2,1,3,2,2,2,99,99,9,9,99,99,9,9,4,49
1,186,2004,3,6,2,2,6,6,10,3,2,3,4,2,2,1,2,1,2,3,1,2,1,2,2,3,2,3,3,2,1,3,2,1,2,3,9,1,2,1,3,1,1,2,4,2,99,99,9,9,99,99,9,9,10,48
1,186,2005,3,6,2,2,6,6,10,3,2,2,3,1,2,2,9,1,2,4,2,3,2,2,2,3,1,1,3,3,3,3,1,4,1,2,2,1,2,2,2,1,2,2,2,2,99,99,9,9,99,99,9,9,4,33
1,186,2006,4,6,1,4,6,6,1,2,2,4,4,2,2,2,2,1,1,4,1,4,2,2,3,1,2,1,2,1,1,1,2,1,1,4,1,2,2,1,2,2,2,1,9,9,3,4,1,2,7,99,3,1,5,416
1,186,2007,3,6,1,7,6,6,1,3,1,6,7,1,1,2,2,1,1,4,2,3,1,3,2,2,2,1,2,1,2,2,2,3,1,2,1,1,1,1,2,2,2,1,9,9,3,7,1,2,2,99,2,3,5,257
1,186,2008,4,6,1,4,6,6,1,3,1,7,0,4,1,3,2,1,2,4,2,2,1,3,2,3,2,1,2,1,2,2,2,2,1,3,1,2,2,1,3,2,2,1,9,9,4,5,1,2,5,99,3,3,5,433
1,186,2009,4,6,1,3,6,6,1,3,1,5,9,2,1,1,2,2,2,4,2,3,2,1,2,1,2,1,2,2,1,3,1,0,2,3,9,1,2,1,3,2,2,1,9,9,9,5,1,2,0,99,4,3,5,149
1,186,2010,4,6,1,4,6,5,1,3,2,3,5,2,2,2,2,1,2,3,2,2,1,1,2,3,2,1,2,2,2,3,2,3,2,0,0,0,0,0,0,2,2,1,9,9,3,4,1,2,5,99,3,3,5,429
1,186,2011,4,6,2,7,6,5,1,3,2,3,4,1,1,2,6,2,3,4,3,4,2,2,1,1,1,1,2,1,4,1,1,3,1,4,2,1,2,1,1,1,2,1,9,9,5,5,1,2,4,99,2,3,5,60
1,186,2012,4,6,1,10,6,0,1,2,0,4,10,3,2,2,2,1,2,4,1,3,1,1,1,3,2,1,3,1,3,3,1,4,1,3,1,0,2,1,3,0,2,1,9,9,3,5,1,2,1,99,2,3,5,51
1,186,2013,4,6,1,4,6,1,1,0,0,0,0,0,0,0,0,0,1,4,1,2,2,2,2,3,2,1,0,2,0,2,1,1,3,2,0,0,0,1,1,1,1,1,2,1,4,7,2,2,5,99,2,3,5,57
1,186,2014,3,5,1,9,6,5,1,2,2,3,3,2,2,1,2,2,2,2,2,3,1,1,2,1,1,1,3,1,3,4,1,3,2,3,9,2,2,2,3,1,2,1,9,9,7,3,2,2,0,99,3,3,5,346
1,186,2015,4,6,2,6,6,5,1,3,2,3,3,1,2,1,2,1,2,4,2,2,1,1,1,1,1,1,2,1,3,3,2,4,1,4,9,1,2,1,3,1,2,1,9,9,8,7,2,2,0,99,1,1,5,427
1,186,2016,4,6,1,12,6,6,1,3,2,2,0,1,1,1,6,2,2,2,2,3,3,1,2,2,2,1,3,2,1,4,2,2,1,3,9,1,2,2,2,2,2,1,9,9,10,7,2,2,3,99,3,3,5,37
1,186,2017,2,6,1,9,6,8,1,3,1,10,10,1,1,1,6,1,4,2,2,2,1,1,2,1,2,1,2,2,3,4,2,1,2,3,1,2,2,2,2,2,2,1,9,9,10,7,2,2,0,99,2,2,5,105
1,186,2018,2,6,2,7,6,5,1,2,2,3,3,1,2,1,2,0,2,1,0,5,1,2,2,2,0,3,3,2,3,3,2,3,2,3,5,1,2,1,3,2,2,1,9,9,7,5,1,2,2,99,3,3,5,78
1,186,2019,2,6,2,7,6,5,1,2,2,3,3,1,2,1,2,1,2,1,1,5,1,2,2,1,2,3,3,2,3,3,2,3,2,3,2,1,2,1,3,2,2,1,9,9,8,5,1,2,2,99,3,3,5,79
1,186,2020,4,6,2,7,6,6,1,3,1,4,5,1,1,1,9,1,2,2,1,3,1,1,1,1,1,1,2,1,4,3,2,1,1,3,1,1,2,1,3,2,2,1,9,9,7,1,1,3,6,99,3,2,5,298
1,186,2021,4,6,2,8,6,6,1,2,2,2,4,1,1,2,2,2,2,1,2,1,1,1,2,3,2,1,2,1,2,3,1,2,1,4,1,1,1,1,2,2,1,1,9,9,7,5,1,3,3,99,4,2,5,415
1,186,2022,3,6,1,7,6,5,1,3,1,3,5,1,2,2,3,2,2,4,2,3,3,3,2,2,2,1,2,1,2,3,1,4,3,2,9,3,2,2,3,2,1,1,9,9,2,7,2,3,3,99,3,3,5,288
1,186,2023,2,6,1,12,6,6,1,2,0,0,0,1,2,2,2,2,2,1,2,3,2,2,2,2,1,1,3,2,2,2,2,3,1,4,1,1,2,2,0,2,2,1,9,9,2,7,2,3,2,99,3,2,5,299
1,186,2024,2,6,1,7,6,1,1,3,2,2,2,1,2,2,1,1,2,4,2,4,1,2,3,3,2,1,2,3,3,3,2,2,2,2,9,2,2,2,3,2,2,1,9,9,2,5,1,3,0,99,1,2,5,3
1,186,2025,1,6,1,7,6,4,1,1,2,4,4,4,2,1,9,3,1,4,2,1,1,1,2,2,2,1,2,2,3,3,1,2,0,2,9,1,2,1,0,1,2,1,9,9,0,0,0,5,99,99,0,0,5,1
1,186,2026,4,6,3,5,6,5,1,3,0,5,9,0,1,2,2,1,3,2,1,2,1,1,2,1,1,1,3,1,4,0,2,2,3,2,9,2,3,2,4,2,3,1,9,9,5,3,2,1,2,99,3,1,5,431
1,186,2027,4,6,2,4,6,6,1,3,1,4,5,2,2,1,6,1,3,2,2,5,2,2,2,1,2,1,1,2,2,3,2,2,1,4,6,1,2,2,2,2,2,1,9,9,6,4,1,1,3,99,5,4,5,411
1,186,2028,4,6,2,9,6,7,1,2,1,4,0,2,2,2,0,1,1,2,2,3,1,1,2,2,3,1,3,4,1,3,2,2,1,2,1,1,2,1,3,2,1,1,9,9,2,7,1,4,99,2,3,3,5,350
1,186,2029,3,6,1,4,6,6,1,3,1,5,5,1,1,2,2,0,2,1,2,4,2,2,1,3,0,1,0,1,2,1,1,2,2,3,1,1,2,2,2,1,1,1,9,9,2,5,1,4,99,2,3,3,5,337
1,186,2030,3,6,1,9,6,6,1,3,2,2,3,3,2,1,2,1,2,4,2,3,1,2,2,3,2,1,2,2,2,2,1,4,1,4,1,1,2,2,3,1,1,1,9,9,3,5,1,4,99,0,4,3,5,438
1,186,2031,3,6,2,7,6,6,1,3,2,3,10,2,2,2,2,3,2,2,2,3,1,2,2,3,2,1,2,2,1,2,1,4,2,4,9,1,2,2,2,2,1,1,9,9,4,4,1,4,99,1,3,3,5,317
1,186,2032,4,6,2,4,6,6,1,2,2,3,5,2,2,2,2,1,2,2,2,4,2,2,2,1,2,1,3,1,1,1,1,4,1,3,1,2,2,1,2,2,1,1,9,9,4,5,1,4,99,3,4,3,5,356
1,186,2033,4,6,1,4,6,7,1,3,2,3,4,1,1,2,2,2,1,1,2,4,2,2,3,3,2,1,2,4,1,2,1,3,1,2,1,2,2,3,3,1,1,1,9,9,5,5,1,4,99,1,4,3,5,406
1,186,2034,4,6,2,4,6,7,1,2,2,3,4,2,2,2,2,1,2,3,2,2,1,1,1,3,2,1,3,2,1,2,1,4,1,2,1,1,2,1,2,1,1,1,9,9,5,5,1,4,99,8,3,3,5,331
1,186,2035,3,6,1,7,6,6,1,2,2,2,3,3,1,2,2,1,3,3,2,4,1,2,2,3,2,1,2,2,2,1,2,4,1,4,1,1,2,2,2,1,1,1,9,9,7,1,1,4,99,2,4,3,5,29
1,186,2036,3,6,2,4,6,6,1,3,1,4,5,3,2,1,2,1,2,1,2,4,2,3,1,2,2,2,2,2,1,4,1,3,1,3,1,1,2,1,2,2,1,1,9,9,7,5,1,4,99,9,4,3,5,404
1,186,2037,4,6,1,5,6,6,1,3,2,3,2,3,2,1,2,1,2,4,2,3,2,2,2,3,1,1,3,1,2,2,1,2,1,3,2,1,2,2,2,1,1,1,9,9,7,5,1,4,99,2,3,3,5,63
1,186,2038,4,6,1,4,6,6,1,3,1,5,7,1,1,3,2,2,1,4,3,4,1,2,2,3,2,1,2,3,1,2,1,4,2,2,9,1,2,1,3,2,1,1,9,9,7,5,1,4,99,5,4,3,5,245
1,186,2039,4,6,2,4,6,6,1,3,1,4,5,2,1,1,1,1,3,3,1,2,1,2,2,3,2,2,1,2,3,1,1,2,1,3,2,1,1,2,2,2,2,1,9,9,7,1,1,4,99,2,4,3,5,151
1,186,2040,4,6,2,3,6,5,1,2,2,3,4,2,2,1,9,1,2,2,1,3,1,1,1,3,2,1,3,1,1,1,1,2,1,4,1,1,2,1,3,1,0,1,9,9,7,1,1,4,99,1,3,3,5,357
1,186,2041,4,6,1,5,6,5,1,3,1,4,5,1,1,2,6,1,2,4,2,4,2,2,2,3,2,1,1,1,2,2,2,2,2,2,5,1,2,1,3,2,2,1,2,4,2,1,1,4,99,3,3,1,5,432
1,186,2042,4,6,1,7,6,5,1,3,2,3,3,1,2,2,6,1,2,4,2,3,1,3,2,3,2,1,1,1,2,2,1,4,2,4,5,1,2,1,3,1,1,1,4,6,2,4,1,4,99,1,6,3,5,360
1,186,2043,4,6,1,4,6,4,1,2,2,2,3,3,2,1,2,1,2,2,1,3,1,1,2,2,2,1,3,2,2,2,1,5,3,2,5,2,2,3,2,1,1,1,9,9,3,7,1,4,99,11,3,2,5,108
1,186,2044,3,6,2,7,6,2,1,2,2,3,4,1,2,1,6,1,2,3,2,3,3,2,1,3,2,3,2,1,1,2,1,4,2,3,9,3,2,2,2,1,2,1,9,9,4,1,1,4,99,3,6,3,5,435
1,186,2045,4,6,2,3,6,4,1,2,2,2,3,1,2,2,6,1,1,4,2,4,2,2,1,3,2,1,3,1,1,2,1,4,1,4,1,1,2,1,3,2,1,1,9,9,4,5,1,4,99,3,4,3,5,70
1,186,2046,4,5,1,4,6,3,1,3,2,3,2,3,2,1,6,1,1,4,2,3,3,2,2,3,2,1,2,1,1,2,1,4,3,4,9,1,2,2,2,1,1,1,4,3,7,5,1,4,99,2,3,3,5,326
1,186,2047,4,6,1,4,6,4,1,2,2,3,4,3,2,1,2,2,2,1,2,3,2,2,2,3,2,1,2,1,1,2,2,2,2,3,9,1,2,2,2,1,1,1,9,9,7,5,1,4,99,1,3,3,5,413
1,186,2048,4,0,0,4,6,3,1,1,2,3,3,2,2,1,4,1,2,3,2,3,3,2,2,3,2,1,3,1,1,1,1,4,2,3,9,1,2,2,3,1,2,1,9,9,8,7,1,4,99,0,4,3,5,437
1,186,2049,3,6,2,6,6,4,1,3,2,3,4,1,2,2,2,2,2,3,2,4,1,2,3,3,2,1,4,2,3,1,2,4,1,4,2,2,1,2,5,2,1,1,4,4,8,5,1,4,99,3,4,3,5,358
1,186,2050,4,6,2,4,6,4,1,3,2,2,4,3,2,2,1,3,2,4,2,5,3,2,2,3,2,1,2,1,2,2,1,3,1,3,2,2,2,1,2,2,1,1,9,9,4,3,2,4,99,2,3,3,5,315
1,186,2051,4,6,2,4,6,4,1,2,2,3,3,2,1,2,6,2,2,0,1,3,1,3,2,3,2,1,3,2,1,3,1,4,2,3,2,2,2,1,2,2,1,1,9,9,8,5,2,4,99,1,3,3,5,85
1,186,2052,4,6,1,7,6,3,1,3,2,2,3,2,2,1,2,1,2,4,2,3,3,3,2,3,2,1,2,2,2,3,1,4,2,2,9,2,2,2,3,2,1,1,9,9,2,7,2,4,99,5,3,3,5,425
1,186,2053,4,6,1,4,6,5,1,3,1,5,6,1,2,2,2,1,2,2,2,4,2,2,3,3,2,1,2,4,1,3,2,2,3,2,9,2,3,2,2,2,1,1,9,9,2,5,2,4,99,2,3,3,5,410
1,186,2054,4,6,1,4,6,5,1,2,1,5,0,1,1,1,1,3,4,2,2,3,3,2,2,1,2,2,3,4,3,4,2,1,2,2,1,2,2,2,2,2,2,1,9,9,5,7,2,4,99,5,6,1,5,286
1,186,2055,4,5,2,4,6,5,1,3,1,4,4,1,1,1,2,3,2,4,2,3,2,3,2,3,2,1,4,2,2,2,1,3,2,3,2,1,2,1,2,1,2,1,9,9,9,1,2,4,99,2,4,0,5,240
1,186,2056,2,6,2,4,6,6,1,3,2,2,3,3,2,1,9,2,2,4,2,3,1,1,1,3,2,1,3,3,3,1,1,3,1,4,1,1,2,3,2,1,1,1,9,9,10,7,2,4,99,9,3,3,5,55
1,186,2057,2,5,2,4,6,4,1,3,2,3,3,1,2,2,3,1,2,4,2,4,3,2,3,3,2,2,2,2,2,2,1,4,2,3,2,3,2,2,3,1,1,1,9,9,4,7,2,4,99,1,3,3,5,248
1,186,2058,2,6,1,3,6,4,1,1,2,0,0,1,2,1,11,2,3,0,3,4,3,2,3,3,2,3,3,1,1,0,0,0,0,0,0,0,2,1,0,1,3,1,9,9,7,5,2,4,99,11,1,3,5,163
1,186,2059,2,6,1,3,6,6,1,3,2,3,2,2,2,2,1,1,3,4,2,3,2,2,1,3,3,3,3,2,1,1,1,3,1,2,9,1,2,1,4,1,1,1,9,9,7,1,1,4,99,6,3,3,5,80
1,186,2060,2,5,2,4,6,4,1,2,2,3,7,2,1,1,8,2,1,4,1,2,1,1,2,3,1,1,1,2,2,3,2,2,2,3,2,1,1,2,2,1,2,1,9,9,2,5,1,4,99,7,3,3,5,349
1,186,2061,1,6,2,7,6,3,1,2,2,3,4,2,1,3,2,1,3,4,1,3,1,2,1,3,2,1,2,1,3,4,1,3,3,1,9,1,2,1,3,2,1,1,9,9,2,7,2,4,99,7,5,3,5,420
1,186,2062,1,6,1,7,6,5,1,3,2,3,4,1,2,1,2,2,2,4,2,3,3,1,2,3,1,1,1,2,2,4,1,3,1,3,1,1,2,1,5,2,1,1,9,9,2,5,1,4,99,1,4,3,5,177
1,186,2063,1,5,1,4,6,6,1,3,1,5,10,2,1,1,6,3,2,4,2,3,1,1,1,3,2,1,3,2,3,4,1,4,1,4,2,1,2,1,3,1,2,1,9,9,3,7,1,4,99,2,3,3,5,30
1,186,2064,1,6,1,3,6,6,1,3,1,5,5,2,1,2,2,3,2,2,2,3,3,2,2,3,2,1,3,2,1,1,2,4,1,3,1,1,2,2,2,2,1,1,9,9,3,5,1,4,99,3,4,3,5,126
1,186,2065,1,6,1,4,6,7,1,3,1,4,7,2,2,1,6,2,2,2,3,2,1,1,3,3,2,1,2,2,1,3,2,2,1,3,1,1,2,1,3,2,1,1,4,3,3,1,1,4,99,7,3,3,5,102
1,186,2066,1,6,1,4,6,3,1,3,1,4,5,1,1,3,1,1,3,1,0,5,3,2,2,3,2,3,2,3,1,4,1,3,2,3,9,2,2,1,2,2,1,1,9,9,4,5,1,4,99,0,6,3,5,68
1,186,2067,0,6,2,3,6,3,1,3,1,7,7,1,1,1,2,1,3,3,3,4,1,2,3,3,2,3,2,3,2,4,2,1,2,4,9,2,2,1,3,2,1,1,9,9,5,1,1,4,99,2,3,3,5,50
1,186,2068,0,6,2,7,6,4,1,0,1,7,7,1,1,2,1,2,2,4,2,4,3,2,1,1,3,1,4,2,2,2,1,3,3,4,5,1,2,1,5,2,2,1,9,9,8,1,1,4,99,2,6,0,5,284
1,186,2069,3,3,2,2,6,7,1,3,2,3,4,2,2,2,2,3,1,3,1,2,1,1,1,2,1,1,1,2,3,4,2,3,2,3,2,1,2,1,3,1,3,2,2,1,99,99,9,9,99,99,9,9,5,144
1,186,2070,3,4,1,3,6,7,1,3,1,10,10,1,1,3,1,1,3,1,3,1,1,1,1,1,3,3,2,2,3,4,2,1,1,4,6,1,2,4,2,2,3,2,3,1,99,99,9,9,99,99,9,9,5,154
1,186,2071,4,6,1,4,6,6,1,2,2,2,5,2,1,2,2,1,2,2,1,4,2,2,1,2,2,1,3,3,2,2,1,4,1,3,2,1,2,1,3,1,3,2,2,4,99,99,9,9,99,99,9,9,5,193
1,186,2072,4,6,1,6,6,6,1,2,2,2,3,1,2,1,2,1,2,2,2,3,2,2,3,2,3,1,2,2,3,2,1,3,1,3,9,3,2,2,4,2,2,2,2,2,99,99,9,9,99,99,9,9,5,199
1,186,2073,4,6,1,2,6,7,1,2,2,4,3,0,2,1,1,0,3,0,1,5,0,2,2,3,2,2,1,1,1,0,1,0,1,4,1,1,0,0,0,0,2,2,4,6,99,99,9,9,99,99,9,9,5,385
1,186,2074,3,3,2,4,6,5,1,3,2,0,0,1,2,1,2,1,1,4,1,1,2,1,2,2,2,1,2,2,3,3,1,4,1,3,1,1,1,1,3,2,3,2,2,4,99,99,9,9,99,99,9,9,5,370
1,186,2075,4,4,2,4,6,5,1,3,2,3,0,2,1,2,1,1,2,4,1,3,2,3,2,2,1,1,3,2,3,3,1,4,2,2,2,2,2,2,3,1,3,2,3,3,99,99,9,9,99,99,9,9,5,373
1,186,2076,3,4,2,6,6,5,1,3,2,3,4,2,2,1,6,1,2,4,1,3,3,2,1,3,2,1,3,2,3,4,1,4,2,2,2,1,2,2,3,2,3,2,4,1,99,99,9,9,99,99,9,9,5,210
1,186,2077,3,4,2,4,6,5,1,3,2,3,4,3,1,2,2,1,3,3,1,1,1,1,1,1,2,1,2,2,3,4,1,4,1,3,9,1,2,2,3,1,3,2,1,1,99,99,9,9,99,99,9,9,5,76
1,186,2078,3,4,2,6,6,5,1,2,2,3,5,3,2,2,2,1,1,4,1,3,2,2,2,3,2,3,3,1,1,1,1,4,1,4,2,1,1,1,3,1,1,2,2,4,99,99,9,9,99,99,9,9,5,42
1,186,2079,4,5,2,4,6,5,1,3,2,2,3,1,2,1,2,1,1,3,2,3,1,2,2,3,2,2,2,2,1,2,2,3,1,4,1,1,2,1,3,1,1,2,4,2,99,99,9,9,99,99,9,9,5,292
1,186,2080,3,5,2,4,6,5,1,2,1,8,9,1,1,1,6,1,1,4,1,2,2,2,1,3,1,1,3,1,3,3,1,4,2,4,1,1,1,1,5,2,2,2,4,3,99,99,9,9,99,99,9,9,5,232
1,186,2081,4,5,2,4,6,5,1,2,2,2,3,2,2,1,6,2,2,4,2,4,2,2,2,3,2,1,3,1,1,3,1,3,1,4,2,1,1,1,3,1,1,2,4,4,99,99,9,9,99,99,9,9,5,442
1,186,2082,4,6,2,7,6,5,1,2,2,3,4,1,2,1,2,1,2,2,2,5,2,2,3,3,2,1,4,1,2,3,2,2,1,4,5,1,2,1,1,2,2,2,4,4,99,99,9,9,99,99,9,9,5,368
1,186,2083,4,6,2,4,6,5,1,2,1,3,10,2,1,1,1,1,2,4,1,3,2,1,2,1,2,1,1,1,4,3,1,2,1,4,9,1,2,2,3,1,2,2,2,2,99,99,9,9,99,99,9,9,5,366
1,186,2084,4,6,2,6,6,5,1,2,2,2,2,2,2,2,1,1,2,2,1,3,1,2,1,2,3,1,3,1,3,4,1,3,1,4,2,2,2,1,4,1,2,2,2,3,99,99,9,9,99,99,9,9,5,307
1,186,2085,3,4,1,8,6,4,1,3,2,3,4,1,1,1,2,2,1,4,2,3,1,3,2,3,2,1,2,2,2,3,1,3,1,2,2,1,2,2,3,2,2,2,2,2,99,99,9,9,99,99,9,9,5,285
1,186,2086,3,5,2,12,6,1,1,2,2,2,3,2,2,1,2,1,2,4,1,4,2,2,2,3,2,3,3,1,2,2,1,3,1,3,5,1,1,2,4,1,2,2,2,3,99,99,9,9,99,99,9,9,5,401
1,186,2087,3,5,2,5,6,3,1,3,2,3,3,1,2,1,4,1,2,2,1,4,2,2,2,3,2,3,3,1,2,2,1,4,2,2,9,1,1,3,3,1,1,2,3,2,99,99,9,9,99,99,9,9,5,223
1,186,2088,4,5,2,4,6,4,1,3,1,6,8,2,2,2,2,2,2,3,1,4,2,2,2,3,2,3,3,2,1,2,2,4,3,2,6,3,2,3,3,2,1,2,4,3,99,99,9,9,99,99,9,9,5,281
1,186,2089,3,5,1,5,6,4,1,2,1,4,5,2,2,1,2,1,2,4,3,5,2,2,3,3,2,3,2,3,1,1,1,3,1,4,2,1,1,1,2,1,1,2,4,4,99,99,9,9,99,99,9,9,5,269
1,186,2090,4,6,2,4,6,4,1,3,1,5,7,1,1,1,2,1,2,4,2,3,2,2,2,3,3,1,2,1,3,4,1,2,1,3,2,2,2,2,2,2,2,2,4,2,99,99,9,9,99,99,9,9,5,365
1,186,2091,1,3,2,4,6,6,1,1,2,2,3,2,1,2,2,2,3,3,3,2,1,1,2,2,2,2,2,2,2,3,1,4,1,3,1,1,2,1,2,1,3,2,2,1,99,99,9,9,99,99,9,9,5,28
1,186,2092,2,4,2,3,6,7,1,2,2,2,3,2,2,1,6,2,3,2,3,4,2,2,2,0,2,2,2,2,1,3,1,5,1,3,1,3,2,4,3,1,1,2,4,6,99,99,9,9,99,99,9,9,5,94
1,186,2093,1,4,2,4,6,7,1,2,2,4,4,3,2,2,1,2,3,1,3,4,1,1,3,3,2,1,2,3,3,4,1,5,1,4,1,2,3,1,3,2,1,2,4,2,99,99,9,9,99,99,9,9,5,86
1,186,2094,1,4,2,2,6,7,1,3,1,4,5,2,1,2,1,1,2,4,2,2,1,1,2,1,3,1,2,2,3,4,1,2,2,3,1,1,2,2,3,1,3,2,2,2,99,99,9,9,99,99,9,9,5,92
1,186,2095,1,4,1,2,6,7,1,3,1,5,9,1,1,2,6,1,2,4,2,1,1,1,2,2,2,1,2,3,3,4,1,3,4,2,9,1,2,1,2,2,3,2,1,3,99,99,9,9,99,99,9,9,5,243
1,186,2096,1,4,2,4,6,7,1,3,2,2,4,2,2,1,1,1,2,2,2,3,1,2,2,3,3,1,2,1,2,3,1,2,1,3,2,1,2,3,3,1,3,2,4,1,99,99,9,9,99,99,9,9,5,192
1,186,2097,2,4,2,2,6,6,1,2,2,3,5,2,1,2,4,1,2,2,3,4,1,2,2,2,2,1,3,1,1,3,1,4,1,4,1,1,1,1,2,1,3,2,2,3,99,99,9,9,99,99,9,9,5,19
1,186,2098,1,4,2,6,6,6,1,2,1,4,5,2,1,2,2,1,1,4,1,2,1,1,1,1,1,1,1,2,3,4,1,4,1,2,2,1,1,1,2,2,3,2,2,1,99,99,9,9,99,99,9,9,5,5
1,186,2099,1,4,1,12,6,6,1,3,1,7,9,1,1,3,2,1,3,2,2,3,1,3,1,2,2,1,2,1,3,4,2,1,1,2,9,2,2,2,3,0,2,2,3,2,99,99,9,9,99,99,9,9,5,83
1,186,2100,2,5,2,12,6,7,1,3,2,3,5,2,2,1,2,1,3,4,3,2,1,1,2,3,2,1,2,0,2,4,2,2,1,2,1,1,2,1,2,2,3,2,4,1,99,99,9,9,99,99,9,9,5,106
1,186,2101,2,6,1,9,6,6,1,3,2,0,0,0,0,0,0,3,3,1,2,4,1,2,3,3,3,3,3,1,1,4,1,3,1,4,9,2,2,4,5,2,1,2,4,3,99,99,9,9,99,99,9,9,5,110
1,186,2102,1,3,2,4,6,5,1,2,2,2,3,2,2,1,6,1,1,3,2,4,2,2,2,3,2,2,3,3,3,3,1,3,1,2,2,2,2,1,3,1,1,2,4,4,99,99,9,9,99,99,9,9,5,122
1,186,2103,2,4,1,4,6,5,1,2,2,3,3,2,2,2,2,1,2,4,2,2,1,1,2,1,2,1,2,3,3,3,1,2,1,3,2,1,2,2,2,1,3,2,1,2,99,99,9,9,99,99,9,9,5,14
1,186,2104,2,4,2,5,6,5,1,3,1,3,6,1,2,1,2,3,2,2,1,3,2,2,2,2,2,3,3,2,1,2,1,4,2,2,9,1,1,2,4,2,1,2,4,6,99,99,9,9,99,99,9,9,5,41
1,186,2105,2,4,2,4,6,5,1,2,2,2,2,2,2,1,2,1,1,1,1,4,1,2,3,3,2,3,4,2,1,3,1,4,1,3,9,2,3,2,4,1,1,2,4,3,99,99,9,9,99,99,9,9,5,340
1,186,2106,1,4,1,2,6,5,1,3,1,6,8,1,1,1,2,1,2,2,3,2,1,1,1,2,2,1,2,2,3,3,1,4,1,4,1,1,1,1,2,2,3,2,2,2,99,99,9,9,99,99,9,9,5,36
1,186,2107,2,5,2,4,6,5,1,3,2,3,5,1,1,2,1,2,2,4,1,4,2,2,2,2,2,1,2,3,1,3,1,4,3,3,2,1,2,1,3,2,2,2,2,4,99,99,9,9,99,99,9,9,5,195
1,186,2108,1,6,2,5,6,5,1,3,2,2,2,2,2,2,4,1,3,4,1,4,1,3,2,3,2,3,2,1,1,1,2,2,1,4,2,1,1,1,2,2,3,2,4,6,99,99,9,9,99,99,9,9,5,301
1,186,2109,1,3,2,6,6,4,1,3,2,3,3,1,2,1,6,1,3,4,2,5,1,2,2,2,2,1,2,4,1,4,1,3,1,4,9,1,2,2,3,2,1,2,3,3,99,99,9,9,99,99,9,9,5,303
1,186,2110,2,5,1,4,6,4,1,3,2,3,4,2,2,1,2,3,2,4,2,5,2,2,2,3,2,2,1,2,1,2,1,2,1,3,9,2,2,4,5,2,1,2,2,6,99,99,9,9,99,99,9,9,5,96
