CARD.,DECK,BALLOT.,FORM,V.I.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.5..2,Q.5..3,Q.5..4,Q.5..5,Q.5..6,Q.5..7,Q.5..8,Q.5..9,Q.5..10,Q.5..11,Q.5..12,Q.6.,Q.7.,Q.7a.,Q.7a..1,Q.7a..2,Q.7a..3,Q.7a..4,Q.7a..5,Q.7a..6,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.12a.,Q.12a..1,Q.12a..2,Q.12a..3,Q.12a..4,Q.12a..5,Q.12a..6,Q.12a..7,Q.12a..8,Q.12a..9,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.18a.,Q.18a..1,Q.18a..2,Q.18a..3,Q.18a..4,Q.18a..5,Q.18a..6,Q.18a..7,Q.18a..8,Q.18a..9,Q.18a..10,Q.18a..11,Q.18a..12,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,CARD..1,DECK.1,BALLOT,FORM.,V.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.42a.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.50.,Q.50a.,Q.51.,Q.51a.,Q.52.,Q.53.,Q.54.,Q.54a.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.74a.,Q.75.,Q.76.,Q.76a.,Q.77.,Q.77a.,CARD..2,DECK.,BALLOT.1,FORM.1,V..1,V..2,V..3,V..4,V..5,V..6,V..7,V..8,V..9,V..10,V..11,V..12
1,32,827,1,1,5,7,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,1,3,1,1,0,3,2,2,2,2,2,2,1,2,2,2,0,4,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,4,4,2,2,32,827,1,1,2,2,3,1,3,1,3,1,2,1,12,5,3,2,2,2,3,2,2,9,1,3,1,2,1,1,1,17,1,1,3,1,1,6,3,1,1,2,2,1,3,2,3,1,2,2,2,2,3,2,3,3,2,2,11,2,2,22,2,21,3,32,827,1,1,2,0,3,1,0,2,5,10,6,83,2
1,32,828,1,1,3,7,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,2,2,2,2,2,2,2,1,4,4,2,74,2,2,2,2,1,2,2,2,2,2,2,64,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,1,2,32,828,1,1,2,3,2,1,1,6,3,2,2,2,12,2,1,1,1,1,2,1,2,7,1,3,1,3,2,1,2,27,2,16,3,3,1,2,3,1,2,1,2,2,3,2,3,2,1,2,2,1,1,2,1,3,1,2,21,1,2,21,1,14,3,32,828,1,1,4,0,4,1,2,8,5,12,12,85,2
1,32,829,1,1,2,7,2,10,1,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,2,2,2,2,2,1,2,2,2,47,1,2,2,2,2,2,2,2,2,2,1,0,4,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,8,2,3,2,32,829,1,1,3,3,3,2,3,11,3,3,2,1,6,6,1,1,1,1,3,2,3,13,5,3,3,3,3,1,1,18,2,15,2,3,4,31,4,2,1,2,3,3,3,3,3,1,2,2,3,2,3,3,2,3,1,3,24,1,1,14,2,24,3,32,829,1,1,0,0,5,0,0,2,5,12,12,85,2
1,32,830,1,1,3,7,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,0,1,2,2,2,2,2,2,2,2,1,2,58,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,32,830,1,1,2,3,2,1,1,5,3,1,2,2,12,4,2,1,1,1,1,1,1,5,1,1,1,2,1,1,3,0,1,9,1,1,1,9,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,3,1,2,1,1,14,1,2,24,2,24,3,32,830,1,1,4,4,1,2,3,1,5,10,12,45,2
1,32,831,1,1,3,7,3,12,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,2,2,2,1,2,2,2,1,1,2,63,2,2,2,2,2,2,2,2,2,1,2,62,5,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,32,831,1,1,2,2,2,1,2,11,3,2,3,3,12,5,1,1,1,1,3,3,1,1,3,4,1,2,3,1,1,18,4,31,3,3,4,31,3,3,2,2,2,4,3,1,3,1,3,3,1,2,2,2,2,3,1,2,21,1,2,21,2,21,3,32,831,1,1,3,1,5,3,1,8,4,12,12,45,2
1,32,832,1,1,3,7,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,1,2,2,2,4,4,2,22,1,2,2,1,2,2,2,2,2,2,2,74,4,1,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,2,2,32,832,1,1,2,2,2,1,2,11,3,2,2,3,12,2,1,1,1,1,3,1,1,1,5,3,3,3,2,1,1,15,2,11,2,1,3,11,2,1,1,1,3,2,2,2,1,1,2,2,1,1,3,3,2,1,1,2,22,1,2,21,2,21,3,32,832,1,1,3,3,4,1,2,1,4,12,12,2,2
1,32,833,1,1,4,7,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,1,3,1,1,0,1,2,2,2,2,2,2,1,2,2,2,73,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,2,2,32,833,1,1,2,1,2,1,1,6,3,2,2,1,8,4,1,1,3,1,3,1,1,1,2,3,1,1,1,2,3,37,2,14,3,1,3,14,1,1,2,2,2,2,3,2,1,1,2,2,2,1,1,1,1,2,2,2,24,1,2,24,2,24,3,32,833,1,1,4,4,4,1,1,1,4,12,12,84,2
1,32,834,1,1,6,7,2,11,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,2,2,2,1,1,1,1,0,2,1,2,2,1,2,2,2,2,2,2,74,5,1,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,2,32,834,1,1,2,1,2,1,1,7,3,1,1,1,10,4,3,2,2,3,3,1,2,7,2,1,3,2,2,1,3,31,2,14,3,3,1,4,1,1,2,2,3,3,3,2,3,1,2,2,3,1,3,3,2,2,1,2,21,1,2,21,2,21,3,32,834,1,1,4,3,4,0,0,2,4,9,12,87,2
1,32,835,1,1,4,7,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,3,2,2,56,2,1,2,2,2,2,2,2,2,2,2,56,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,3,2,32,835,1,1,2,3,2,2,2,3,3,2,2,1,1,5,2,1,3,1,2,1,2,7,2,3,3,2,2,1,1,15,3,23,1,3,3,14,1,3,2,2,2,3,2,3,2,1,2,2,3,2,3,2,2,3,1,2,21,1,2,21,2,22,3,32,835,1,1,2,1,6,1,1,5,4,12,12,0,2
1,32,836,1,1,4,7,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,3,2,2,56,2,1,2,2,2,2,2,2,2,2,2,56,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,3,2,32,836,1,1,2,3,2,2,2,3,3,2,2,1,1,5,2,1,3,1,2,1,2,7,2,3,3,2,2,1,1,15,3,23,1,3,3,14,1,3,2,2,2,3,2,3,2,1,2,2,3,2,3,2,2,3,1,2,21,1,2,21,2,22,3,32,836,1,1,2,1,6,1,1,5,4,12,12,0,2
1,32,837,1,1,7,7,2,7,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,2,0,2,1,2,2,2,2,2,2,2,2,2,74,5,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,1,2,32,837,1,1,2,1,2,1,2,4,3,2,2,1,11,2,0,1,4,1,3,1,1,1,2,1,1,1,2,1,2,27,3,21,1,3,3,14,1,3,3,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,24,1,2,21,2,22,3,32,837,1,1,4,4,5,1,3,5,4,12,12,84,2
1,32,838,1,1,3,7,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,5,4,2,2,2,2,2,2,1,1,1,2,74,2,2,1,2,2,2,2,2,2,2,2,73,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,1,2,32,838,1,1,2,1,1,1,1,5,3,3,2,2,12,1,1,1,1,1,2,1,1,5,1,1,1,2,1,2,1,15,2,14,3,1,1,3,3,3,1,2,2,3,2,2,1,1,3,2,2,2,3,3,1,1,1,2,21,1,1,14,2,24,3,32,838,1,1,6,1,4,0,1,3,5,12,12,84,2
1,32,839,1,1,3,7,1,11,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,1,2,2,2,2,2,2,2,2,2,1,0,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,8,2,1,2,32,839,1,1,1,2,2,2,2,12,3,2,2,2,12,2,1,1,1,1,2,1,1,5,1,1,1,2,1,2,2,27,2,16,2,2,1,9,3,1,2,2,2,3,3,2,1,1,2,2,2,1,2,2,2,3,1,2,24,1,2,24,1,14,3,32,839,1,1,1,0,4,1,1,1,5,12,12,87,2
1,32,840,1,1,5,7,1,8,2,2,2,2,2,2,1,2,2,2,2,2,2,5,4,2,2,2,2,2,2,1,3,2,2,56,1,2,2,1,2,2,2,2,2,2,2,56,3,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,4,4,3,2,32,840,1,1,1,2,2,1,2,11,3,3,2,1,1,3,2,1,1,1,2,3,3,11,1,4,1,1,1,2,2,25,4,31,4,3,4,31,1,1,2,1,1,2,2,2,1,1,1,3,3,1,3,3,2,2,2,2,21,1,1,14,2,21,3,32,840,1,1,1,0,4,0,2,8,5,12,12,48,2
1,32,841,1,1,3,7,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,2,2,1,0,4,2,2,2,2,2,2,2,2,2,1,74,2,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,1,2,32,841,1,1,2,1,2,2,1,1,3,2,2,3,12,6,3,3,2,3,3,3,3,13,1,1,1,2,1,3,3,39,4,31,4,4,4,31,4,4,2,2,4,1,2,2,3,1,3,2,1,1,2,3,2,2,1,2,21,1,2,21,3,31,3,32,841,1,1,4,4,5,1,2,5,5,12,12,84,2
1,32,842,1,1,3,7,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,4,3,2,2,2,1,2,2,2,5,5,2,0,1,2,2,1,2,2,2,2,2,2,2,0,4,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,2,3,2,32,842,1,1,2,3,3,1,3,11,3,3,2,3,12,2,1,1,1,1,4,2,2,7,5,1,1,2,1,2,1,18,2,11,2,3,3,11,2,3,1,2,2,2,3,3,1,1,2,2,3,1,2,3,1,2,1,2,21,1,2,21,3,36,3,32,842,1,1,3,0,5,0,1,1,5,12,9,96,2
1,32,843,1,1,3,7,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,2,2,2,2,2,2,1,3,3,1,0,1,2,2,2,2,2,2,2,2,2,1,0,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,1,1,2,32,843,1,1,2,1,1,1,1,3,3,2,2,2,12,1,3,2,2,3,1,1,1,5,1,1,1,3,1,2,1,18,2,16,1,4,4,31,1,4,2,3,2,1,3,3,1,1,2,2,3,1,1,3,1,2,1,1,14,1,1,14,1,14,3,32,843,1,1,6,3,4,0,2,1,1,12,6,82,2
1,32,844,1,1,5,7,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,5,1,2,72,2,2,1,2,2,2,2,2,2,2,2,72,1,1,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2,32,844,1,1,2,1,2,1,2,1,3,1,2,2,12,4,1,1,1,1,1,1,1,3,1,3,1,2,2,2,2,22,2,14,2,3,3,13,1,1,2,2,2,3,3,2,2,1,1,2,2,2,1,3,2,1,2,1,14,1,1,14,1,14,3,32,844,1,1,3,3,4,0,1,5,1,10,6,83,2
1,32,845,1,1,7,7,1,12,2,2,2,1,2,2,2,2,2,2,2,2,2,1,6,2,2,2,2,2,2,1,4,3,2,0,2,2,2,2,2,2,2,1,2,2,2,64,1,4,1,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,4,1,8,2,1,2,32,845,1,1,3,2,3,2,3,11,3,2,2,3,12,4,3,2,3,3,4,3,1,1,5,3,3,3,3,1,2,27,2,14,4,3,4,31,4,3,1,1,1,2,4,1,4,3,1,1,1,3,4,1,1,3,1,1,14,1,1,14,1,14,3,32,845,1,1,2,2,5,3,3,8,1,12,9,61,2
1,32,846,1,1,2,7,2,8,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,2,2,2,1,2,1,2,0,1,2,2,1,2,2,2,2,2,2,2,63,2,1,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,8,1,2,2,32,846,1,1,2,1,2,2,3,7,3,2,2,2,12,2,3,3,2,3,3,1,1,1,2,1,1,2,1,2,3,39,2,11,1,1,4,31,1,1,1,1,1,1,3,1,3,1,2,2,2,1,2,2,1,2,1,1,11,1,1,11,1,14,3,32,846,1,1,2,4,4,2,2,2,1,12,9,96,2
1,32,847,1,1,3,6,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,4,3,2,2,2,2,2,2,1,3,3,2,0,1,2,2,2,2,2,2,2,2,2,1,0,3,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,3,1,2,2,32,847,1,1,2,1,3,2,2,1,3,2,2,2,12,1,0,1,2,5,1,2,1,5,2,3,1,2,2,2,1,18,2,16,2,1,1,3,3,1,2,1,2,1,2,1,3,1,2,2,2,1,3,3,1,2,1,2,11,1,1,11,3,31,3,32,847,1,1,1,3,3,1,2,2,3,12,12,48,2
1,32,848,1,1,3,6,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,2,2,2,2,1,2,2,2,2,2,74,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,4,2,2,2,32,848,1,1,3,1,2,2,2,11,3,2,2,3,12,3,2,1,1,1,2,3,1,1,5,3,3,3,3,1,1,18,2,11,1,3,3,11,4,4,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,4,2,1,11,2,1,11,3,32,3,32,848,1,1,1,1,5,1,3,1,3,12,12,84,2
1,32,849,1,1,2,6,1,11,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,2,2,2,2,2,1,2,1,1,0,1,2,2,2,1,2,2,2,2,2,2,74,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,2,32,849,1,1,2,1,2,2,1,7,3,1,2,2,12,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,3,39,2,14,1,1,1,8,3,1,1,1,1,2,2,2,1,1,2,2,2,1,3,3,1,2,3,1,14,1,1,13,1,13,3,32,849,1,1,4,3,2,0,2,1,1,10,12,87,2
1,32,850,1,1,7,2,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,3,14,1,2,2,2,2,2,2,1,2,2,2,21,5,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,1,2,32,850,1,1,2,1,1,1,1,1,4,2,2,2,12,2,3,2,3,4,1,1,1,4,2,1,1,2,1,2,1,18,1,6,4,1,1,6,3,1,2,1,2,2,2,2,1,1,3,3,1,1,1,2,1,2,2,2,21,2,2,22,2,24,3,32,850,1,1,6,3,1,2,3,6,4,13,4,83,2
1,32,851,1,1,4,4,4,8,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,1,4,1,0,0,1,2,2,2,2,2,2,2,2,2,1,31,5,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,8,1,1,2,32,851,1,1,4,1,0,1,1,11,4,1,4,1,12,0,0,4,6,5,5,4,4,0,6,1,1,1,1,1,2,27,1,3,1,1,1,3,3,1,1,1,1,1,2,1,1,1,2,2,1,1,3,3,3,2,1,1,14,1,2,24,2,24,3,32,851,1,1,4,3,2,2,2,1,5,13,10,48,2
1,32,852,1,1,0,3,1,8,2,2,2,2,2,2,2,2,2,2,2,2,1,0,4,2,2,2,2,2,2,1,1,3,1,0,1,2,2,2,2,2,2,2,2,2,1,21,5,2,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,4,4,2,2,32,852,1,1,1,2,1,1,2,4,4,2,2,2,12,3,2,1,1,1,2,1,1,5,1,3,0,1,1,2,1,18,2,16,3,3,3,16,3,3,5,1,2,1,3,1,1,1,2,2,1,1,2,1,1,1,3,1,14,3,1,14,1,14,3,32,852,1,1,3,1,5,3,2,1,1,13,7,96,2
1,32,853,1,1,5,8,1,10,2,2,2,2,2,2,2,2,1,2,2,2,2,5,4,2,2,2,1,2,2,2,2,1,2,63,1,2,2,1,2,2,2,2,2,2,2,31,5,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,3,3,2,32,853,1,1,2,1,3,1,2,7,3,2,2,1,1,5,3,2,2,3,3,1,2,7,2,1,1,1,1,2,1,15,3,6,1,2,2,23,1,2,1,1,3,1,3,4,1,1,2,2,3,2,3,3,3,1,1,1,11,1,1,11,2,23,3,32,853,1,1,3,1,6,0,1,1,2,12,10,85,2
1,32,854,1,1,3,8,1,7,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,1,2,2,2,3,4,2,52,1,2,2,1,2,2,2,2,2,2,2,21,5,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,2,2,32,854,1,1,2,1,1,2,1,11,3,2,2,3,12,4,1,1,1,1,2,2,2,7,5,3,1,2,1,1,3,39,4,31,1,3,4,31,1,3,2,3,2,3,2,2,3,1,3,2,2,1,2,3,3,3,1,1,14,1,1,14,1,14,3,32,854,1,1,4,1,5,0,3,5,1,12,10,84,2
1,32,855,1,1,3,7,1,12,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,1,2,2,2,3,3,2,22,1,2,2,1,2,2,2,2,2,2,2,23,3,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,3,5,2,2,32,855,1,1,2,4,2,2,3,4,4,2,2,2,12,4,2,1,1,1,4,3,2,7,2,4,3,2,2,1,3,35,4,31,3,4,3,11,4,1,1,2,2,2,4,2,1,3,2,2,2,1,4,2,1,3,2,2,21,2,1,21,3,32,3,32,855,1,1,2,0,4,1,2,8,5,13,10,85,2
1,32,856,1,1,6,4,1,8,2,2,2,1,2,2,2,2,2,2,2,2,2,5,3,2,2,2,2,2,2,1,3,3,3,0,3,2,2,2,2,2,2,2,2,2,1,93,5,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,4,2,2,2,32,856,1,1,3,3,2,2,2,3,1,1,3,3,12,6,1,1,1,1,2,2,1,5,2,3,1,3,1,3,3,39,2,16,3,1,4,31,1,1,2,2,4,2,2,2,3,3,3,3,2,1,4,4,2,4,3,2,24,2,3,34,3,36,3,32,856,1,1,0,1,4,1,2,4,6,2,4,83,2
1,32,857,1,1,3,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,1,2,2,2,2,2,2,5,2,2,0,1,2,2,2,2,2,2,2,2,2,1,34,5,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,7,2,3,2,32,857,1,1,2,1,2,1,1,3,1,1,1,2,12,2,1,1,1,1,4,1,1,5,1,1,1,2,1,2,3,39,1,3,3,1,1,3,4,1,2,1,2,1,3,1,1,1,3,2,1,1,1,2,2,2,1,2,21,1,3,34,3,36,3,32,857,1,1,4,3,2,3,2,3,6,1,10,45,2
1,32,858,1,1,2,7,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,5,5,2,59,2,2,2,2,1,2,2,2,2,2,2,59,5,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,2,2,2,32,858,1,1,2,1,2,1,1,3,1,1,1,2,12,6,2,1,1,1,4,3,3,11,1,1,3,2,1,2,1,11,1,1,4,1,1,1,4,1,1,2,2,2,3,3,3,1,2,2,3,1,3,3,1,3,3,2,21,1,3,34,3,36,3,32,858,1,1,4,2,2,0,0,2,6,1,12,48,2
1,32,859,1,1,2,4,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,5,6,2,2,2,2,2,2,1,3,2,0,0,5,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,3,8,1,2,2,32,859,1,1,1,2,0,4,2,12,1,2,4,2,12,0,0,4,6,5,5,2,2,10,2,2,2,1,1,0,3,39,1,9,2,1,5,32,5,0,5,1,5,3,1,0,3,2,5,3,0,2,3,1,5,5,1,2,24,1,3,34,3,36,3,32,859,1,1,0,1,6,1,2,8,6,4,12,3,2
1,32,860,1,1,6,1,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,5,4,1,2,2,2,2,2,2,5,1,2,59,2,2,2,2,2,2,2,2,2,2,1,0,2,3,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,5,1,4,4,3,2,32,860,1,1,1,3,3,1,3,12,1,1,2,1,6,5,1,1,4,1,3,3,3,13,3,3,2,1,3,1,1,18,2,15,3,3,3,16,1,3,2,1,2,2,1,1,3,1,3,1,1,3,1,1,3,1,1,1,14,1,1,13,1,11,3,32,860,1,1,2,1,5,3,3,8,1,2,7,14,2
1,32,861,1,1,3,8,1,7,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,54,1,2,2,1,2,2,2,2,2,2,2,0,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,32,861,1,1,2,2,2,1,1,4,1,2,1,2,12,2,3,2,2,3,2,1,1,5,2,1,1,1,1,2,1,18,1,3,1,1,1,3,1,1,2,2,2,1,3,2,1,1,1,2,2,1,2,1,1,2,1,1,14,2,1,14,1,14,3,32,861,1,1,4,1,2,1,1,5,1,3,12,0,2
1,32,862,1,1,3,7,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,1,4,2,2,0,1,2,2,2,2,2,2,2,2,2,1,63,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,8,1,2,2,32,862,1,1,2,2,2,1,1,1,1,1,1,3,12,6,3,2,4,3,1,1,1,1,1,1,1,2,1,2,2,27,1,9,3,1,1,9,1,3,2,1,2,1,1,1,3,3,3,3,3,2,3,1,1,3,1,1,14,1,1,14,1,14,3,32,862,1,1,4,3,2,2,2,4,1,1,12,0,2
1,32,863,1,1,5,7,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,0,2,2,2,2,2,2,2,2,2,2,1,71,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,8,2,1,2,32,863,1,1,2,1,1,1,1,1,1,1,1,2,12,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,2,27,1,9,1,1,1,9,1,1,3,1,4,5,4,1,2,3,1,1,1,1,1,1,2,1,3,1,14,3,1,14,1,14,3,32,863,1,1,6,3,1,3,3,8,1,1,12,3,2
1,32,864,1,1,5,7,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,2,2,2,1,2,2,2,2,2,1,0,1,2,2,1,2,2,2,2,2,2,2,74,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,4,1,1,2,32,864,1,1,2,2,2,1,1,11,1,2,2,2,12,1,3,3,3,3,1,1,1,4,2,3,1,2,1,1,2,27,2,13,1,1,1,8,1,1,1,2,2,2,3,3,1,1,2,2,2,1,3,3,1,2,2,1,14,1,1,11,1,11,3,32,864,1,1,5,1,3,0,0,1,1,4,12,88,2
1,32,865,1,1,3,7,1,8,1,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,1,2,2,2,4,2,2,73,4,2,2,1,1,2,2,2,2,2,2,73,3,1,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,2,2,2,32,865,1,1,1,4,2,3,2,4,1,1,3,3,12,6,2,1,1,1,3,2,2,7,2,3,2,3,2,3,4,44,2,13,3,3,3,13,1,2,4,2,2,2,2,3,3,3,2,2,3,1,2,1,1,3,1,1,11,1,1,13,1,13,3,32,865,1,1,0,1,5,1,2,8,1,2,12,88,2
1,32,866,1,1,3,7,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,1,2,21,1,2,2,1,2,2,2,2,2,2,2,73,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,1,2,32,866,1,1,1,3,3,1,1,11,1,2,1,2,12,1,6,1,2,1,1,1,1,5,2,1,2,1,2,2,1,18,2,14,1,1,1,3,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,3,1,1,1,1,14,2,1,14,1,14,3,32,866,1,1,4,3,2,2,3,1,1,3,12,84,2
1,32,867,1,1,1,3,2,10,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,1,2,2,2,2,2,2,2,1,2,73,1,2,2,1,2,2,2,2,2,2,2,74,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,1,2,32,867,1,1,2,1,1,1,1,3,1,1,1,2,12,4,1,1,1,1,3,1,1,5,1,1,1,2,1,2,1,18,2,14,3,3,3,14,3,1,1,2,2,2,3,2,2,1,2,2,2,2,2,2,1,4,2,1,13,2,1,13,1,13,3,32,867,1,1,6,3,4,1,1,5,1,1,12,45,2
1,32,868,1,1,3,6,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,3,1,1,0,3,2,2,2,2,2,2,1,2,2,2,0,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,1,4,2,1,2,32,868,1,1,2,1,2,1,1,2,1,2,2,2,12,1,2,1,1,1,1,1,1,4,1,1,1,1,1,2,2,24,1,3,1,1,1,3,1,1,2,2,2,1,2,3,3,1,2,2,1,2,1,1,1,1,1,2,13,1,1,13,1,13,3,32,868,1,1,5,3,1,2,2,2,1,4,6,82,2
1,32,869,1,1,1,6,2,11,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,0,1,2,2,2,2,2,2,1,2,2,2,74,5,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,8,1,1,2,32,869,1,1,2,1,1,1,1,4,1,1,1,2,12,5,1,1,1,1,3,2,4,0,1,1,1,1,1,2,2,27,1,9,3,1,1,9,2,1,2,1,3,1,1,1,1,1,1,2,2,2,2,5,2,1,0,1,14,1,1,14,1,14,3,32,869,1,1,6,5,2,2,3,5,1,1,12,86,2
