CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23A.,Q.23B.,Q.23C.,Q.24A.,Q.24B.,Q.25A.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31A.,Q.31B.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.36B.,Q.37.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.41.,Q.42.,Q.43.,Q.44A.,Q.44B.,Q.44C.,Q.45.,Q.47.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.54.,Q.54..1,Q.1A.,Q.1B.,Q.1C.,Q.1D.,Q.1E.,Q.1F.,Q.1G.,Q.1H.,Q.2A.,Q.2B.,Q.2C.,Q.2D.,Q.3..1,Q.4..1,Q.5..1,Q.5..2,Q.6.,Q.7A.,Q.7B.,Q.7C.,Q.7D.,Q.7E.,Q.9.,V.10.,V.12.,V.13.
1,198,4412,2,3,3,4,4,4,3,1,5,28,2,4,4,0,4,1,2,2,1,3,3,4,3,3,1,9,9,1,2,2,9,10,0,3,2,21,3,2,2,2,1,2,2,3,1,11,1,3,2,2,3,1,1,1,1,2,1,2,1,4,3,2,198,4412,2,9,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,9,2,9,9,9,9,9,9,9,2,31,1
1,198,4413,2,3,3,4,4,4,3,1,5,28,2,4,4,0,4,1,2,2,1,3,3,4,3,3,1,9,9,1,2,2,9,10,0,3,2,21,3,2,2,2,1,2,2,3,1,11,1,3,2,2,3,1,1,1,1,2,1,2,1,4,3,2,198,4413,2,9,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,9,2,9,9,9,9,9,9,9,2,31,1
1,198,4414,2,3,3,4,4,4,3,1,5,28,2,4,4,0,4,1,2,2,1,3,3,4,3,3,1,9,9,1,2,2,9,10,0,3,2,21,3,2,2,2,1,2,2,3,1,11,1,3,2,2,3,1,1,1,1,2,1,2,1,4,3,2,198,4414,2,9,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,9,2,9,9,9,9,9,9,9,2,31,1
1,198,4415,2,3,1,4,4,4,3,1,6,34,2,2,3,5,3,1,2,2,2,4,1,3,2,4,2,5,9,3,4,2,9,8,4,3,4,1,2,3,0,0,1,3,9,3,1,1,4,4,1,1,2,1,3,1,1,6,2,2,1,12,1,2,198,4415,2,9,1,2,1,1,2,2,2,1,2,2,2,2,2,3,1,9,1,9,9,9,9,9,9,9,4,54,2
1,198,4416,1,3,3,5,4,4,3,3,7,30,2,3,3,6,5,1,5,2,4,4,1,1,3,3,1,5,9,1,2,1,9,8,4,1,2,20,3,1,0,0,2,3,1,3,19,20,1,5,1,2,2,1,2,2,1,8,1,1,3,4,2,2,198,4416,1,1,9,2,1,1,2,2,1,2,2,3,1,2,1,2,2,1,9,1,1,3,2,2,1,1,1,54,2
1,198,4417,1,3,1,3,5,4,3,1,5,27,2,3,2,6,1,1,2,2,2,4,2,4,1,4,2,5,9,1,2,3,1,99,9,9,9,99,9,9,0,0,1,3,9,3,19,20,1,3,1,2,2,1,3,1,1,6,1,1,3,7,1,2,198,4417,1,1,9,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,9,3,1,3,2,1,2,2,5,53,2
1,198,4418,2,3,2,3,5,4,3,1,5,30,2,3,3,6,1,1,6,2,3,6,6,6,4,4,1,4,9,1,3,2,9,9,2,3,4,20,1,2,0,0,1,1,2,1,4,20,4,3,1,2,2,1,3,1,1,7,2,1,1,4,3,2,198,4418,2,9,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,9,2,9,9,9,9,9,9,9,2,45,2
1,198,4419,1,3,4,5,5,4,3,1,5,36,3,2,2,5,4,1,2,2,3,6,1,4,4,2,1,6,9,2,3,2,9,3,4,2,3,17,1,1,0,0,2,1,1,1,17,13,1,1,2,2,2,1,2,2,1,5,2,2,1,5,1,2,198,4419,1,1,9,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,9,1,1,2,1,1,2,4,2,38,3
1,198,4420,1,3,1,3,4,4,3,1,4,23,2,2,9,5,1,1,2,2,2,2,1,4,3,4,1,2,9,2,3,2,9,3,4,2,3,10,2,3,0,0,1,4,9,2,10,10,4,3,1,1,2,1,2,1,1,8,1,2,3,5,1,2,198,4420,1,1,9,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,9,1,1,3,2,1,1,3,2,33,2
1,198,4421,1,3,1,3,5,4,3,1,4,32,1,1,5,5,4,1,2,2,3,6,3,4,4,2,1,2,9,3,3,1,9,5,2,3,3,20,3,3,0,0,1,2,2,3,19,20,3,2,2,2,2,1,1,1,1,9,2,2,2,6,2,2,198,4421,1,3,9,2,1,1,1,2,1,1,2,2,2,2,2,1,1,3,9,3,1,3,3,1,1,3,1,65,2
1,198,4422,1,3,1,3,5,4,3,1,4,25,1,1,2,6,4,1,2,2,4,6,1,2,2,4,2,0,9,1,2,4,0,99,9,9,9,99,9,9,0,0,2,4,9,6,19,20,8,3,1,2,2,1,3,1,1,6,1,1,2,7,1,2,198,4422,1,1,9,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,9,1,1,3,1,1,1,3,5,53,2
1,198,4423,2,3,3,4,5,4,3,1,4,26,1,1,2,5,4,1,2,1,3,5,1,2,4,2,4,99,2,4,8,2,9,2,4,1,3,4,1,1,0,0,1,1,2,1,4,4,5,4,1,1,2,1,2,2,1,8,3,2,2,5,3,2,198,4423,2,9,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,9,1,9,9,9,9,9,9,9,6,54,2
1,198,4424,2,3,1,4,5,4,3,1,4,25,3,2,3,6,1,1,2,2,2,2,1,3,3,2,1,8,9,2,3,1,9,3,4,1,3,15,1,1,0,0,1,1,1,1,6,15,4,3,2,2,2,1,2,1,1,7,1,2,1,6,1,2,198,4424,2,9,1,2,1,2,1,2,1,2,2,1,1,2,1,1,1,9,1,9,9,9,9,9,9,9,1,45,2
1,198,4425,2,3,1,3,6,4,3,1,4,31,2,3,8,1,1,1,1,1,2,5,1,4,3,4,1,6,9,1,2,1,9,10,4,1,2,11,1,2,0,0,1,1,1,1,10,10,8,4,1,2,2,1,3,1,3,8,1,2,2,5,2,2,198,4425,2,9,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,9,1,9,9,9,9,9,9,9,1,33,2
1,198,4426,1,3,1,3,7,4,3,1,4,30,2,2,2,4,1,1,6,2,3,6,1,4,4,4,2,0,9,2,3,2,9,0,4,2,3,20,2,3,0,0,3,2,2,6,19,20,4,3,1,2,2,1,2,1,1,7,1,2,1,3,3,2,198,4426,1,1,9,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,9,1,1,3,3,1,1,3,4,53,2
1,198,4427,2,3,2,3,3,4,3,1,3,39,1,2,3,6,4,1,2,2,2,1,1,1,4,2,4,99,5,2,8,3,4,99,9,9,9,99,9,9,0,0,2,3,9,5,19,20,4,3,1,2,2,1,3,1,1,9,2,2,3,4,3,2,198,4427,2,9,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,9,3,9,9,9,9,9,9,9,6,65,2
1,198,4428,2,3,3,4,1,4,10,4,5,39,2,4,3,4,1,1,2,2,2,2,1,4,4,4,3,99,3,2,5,3,2,99,9,9,9,99,9,9,0,0,3,3,9,3,12,12,3,4,2,1,2,1,3,2,1,9,1,2,4,3,1,2,198,4428,2,9,1,2,1,1,2,1,2,1,2,2,1,1,1,1,2,9,2,9,9,9,9,9,9,9,6,45,2
1,198,4429,1,3,3,4,1,4,9,3,6,26,2,4,0,4,3,1,2,1,3,5,1,4,3,4,2,5,9,1,2,2,9,2,4,3,0,10,3,2,0,0,1,1,2,1,10,10,1,4,1,1,2,1,2,2,1,6,1,2,1,5,2,2,198,4429,1,1,9,2,1,1,2,2,1,2,1,3,1,2,2,1,2,3,9,1,1,1,1,1,1,3,4,44,2
1,198,4430,2,3,4,6,1,3,4,4,6,32,3,2,2,4,4,1,2,2,2,6,1,2,4,2,1,1,9,2,4,1,9,9,4,0,4,12,1,1,0,0,1,1,1,1,12,12,8,6,2,1,2,1,3,1,1,7,1,2,2,9,2,2,198,4430,2,9,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,9,2,9,9,9,9,9,9,9,1,64,2
1,198,4431,1,3,3,4,2,4,3,1,5,32,1,1,6,3,4,0,5,2,2,3,5,5,4,1,1,4,9,1,3,2,9,3,4,2,3,20,1,3,0,0,3,4,9,2,11,20,1,2,2,2,2,1,1,1,1,1,1,2,1,5,1,2,198,4431,1,2,9,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,9,3,1,4,4,4,4,3,2,65,2
1,198,4432,1,3,3,4,7,3,11,3,5,34,2,2,4,1,1,1,1,1,1,5,6,6,3,2,1,8,9,1,3,1,9,2,4,1,3,12,1,1,0,0,1,1,1,1,4,12,4,4,1,2,2,1,4,1,1,7,2,2,2,5,1,2,198,4432,1,1,9,2,1,2,1,2,2,2,2,1,1,3,2,1,1,3,9,2,1,3,3,1,1,2,1,64,2
1,198,4433,1,3,2,3,7,4,7,1,4,25,2,2,7,4,2,2,1,1,1,5,6,6,0,0,1,5,9,1,2,1,9,11,4,1,2,4,1,1,0,0,1,1,1,2,4,4,7,3,1,2,3,1,4,3,1,5,1,2,1,5,1,2,198,4433,1,2,9,2,2,1,1,2,2,2,2,2,2,2,2,1,1,3,9,1,1,2,2,1,1,3,1,37,3
1,198,4434,2,3,3,4,7,3,11,2,4,33,2,4,8,4,1,1,1,1,1,5,0,0,0,0,1,4,9,1,1,1,9,11,4,1,1,11,2,3,1,1,1,1,1,1,11,11,7,4,1,2,1,1,3,3,3,9,1,2,2,4,1,2,198,4434,2,9,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,9,1,9,9,9,9,9,9,9,1,42,1
1,198,4435,2,3,3,4,7,3,11,2,4,33,2,4,8,4,1,1,1,1,1,5,0,0,0,0,1,4,9,1,1,1,9,11,4,1,1,11,2,3,1,1,1,1,1,1,11,11,7,4,1,2,1,1,3,3,3,9,1,2,2,4,1,2,198,4435,2,9,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,9,1,9,9,9,9,9,9,9,1,42,1
1,198,4436,2,3,3,4,7,3,11,2,4,33,2,4,8,4,1,1,1,1,1,5,0,0,0,0,1,4,9,1,1,1,9,11,4,1,1,11,2,3,1,1,1,1,1,1,11,11,7,4,1,2,1,1,3,3,3,9,1,2,2,4,1,2,198,4436,2,9,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,9,1,9,9,9,9,9,9,9,1,42,1
1,198,4437,2,3,3,4,7,3,11,2,4,33,2,4,8,4,1,1,1,1,1,5,0,0,0,0,1,4,9,1,1,1,9,11,4,1,1,11,2,3,1,1,1,1,1,1,11,11,7,4,1,2,1,1,3,3,3,9,1,2,2,4,1,2,198,4437,2,9,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,9,1,9,9,9,9,9,9,9,1,42,1
1,198,4438,2,3,3,4,7,3,5,2,5,28,2,3,9,4,4,1,2,2,1,2,1,4,3,2,1,5,9,1,2,2,9,1,2,2,3,4,3,3,0,0,2,4,9,3,4,4,6,4,1,1,3,1,3,2,1,6,1,2,1,5,1,2,198,4438,2,9,3,2,1,1,1,2,1,1,2,1,1,1,2,1,2,9,2,9,9,9,9,9,9,9,2,47,3
1,198,4439,1,3,3,4,5,3,1,1,4,27,2,2,1,5,1,1,2,2,1,2,1,4,2,2,1,0,9,1,3,1,9,3,4,1,3,11,3,2,2,2,1,2,1,2,11,11,8,4,1,2,1,1,3,3,3,2,1,2,2,6,1,2,198,4439,1,2,9,2,1,1,2,2,2,2,0,2,2,1,2,1,1,2,9,3,1,2,2,1,1,4,1,42,1
1,198,4440,1,3,3,4,5,3,1,1,4,27,2,2,1,5,1,1,2,2,1,2,1,4,2,2,1,0,9,1,3,1,9,3,4,1,3,11,3,2,2,2,1,2,1,2,11,11,8,4,1,2,1,1,3,3,3,2,1,2,2,6,1,2,198,4440,1,2,9,2,1,1,2,2,2,2,0,2,2,1,2,1,1,2,9,3,1,2,2,1,1,4,1,42,1
1,198,4441,1,3,3,4,5,3,1,1,4,27,2,2,1,5,1,1,2,2,1,2,1,4,2,2,1,0,9,1,3,1,9,3,4,1,3,11,3,2,2,2,1,2,1,2,11,11,8,4,1,2,1,1,3,3,3,2,1,2,2,6,1,2,198,4441,1,2,9,2,1,1,2,2,2,2,0,2,2,1,2,1,1,2,9,3,1,2,2,1,1,4,1,42,1
1,198,4442,1,3,3,4,5,3,1,1,4,27,2,2,1,5,1,1,2,2,1,2,1,4,2,2,1,0,9,1,3,1,9,3,4,1,3,11,3,2,2,2,1,2,1,2,11,11,8,4,1,2,1,1,3,3,3,2,1,2,2,6,1,2,198,4442,1,2,9,2,1,1,2,2,2,2,0,2,2,1,2,1,1,2,9,3,1,2,2,1,1,4,1,42,1
1,198,4443,1,3,3,4,5,3,1,1,4,27,2,2,1,5,1,1,2,2,1,2,1,4,2,2,1,0,9,1,3,1,9,3,4,1,3,11,3,2,2,2,1,2,1,2,11,11,8,4,1,2,1,1,3,3,3,2,1,2,2,6,1,2,198,4443,1,2,9,2,1,1,2,2,2,2,0,2,2,1,2,1,1,2,9,3,1,2,2,1,1,4,1,42,1
1,198,4444,1,3,2,6,5,4,1,1,4,27,2,2,6,4,1,1,2,1,1,5,1,4,4,4,1,8,9,2,4,1,9,7,4,2,4,11,2,3,2,2,1,1,1,2,11,11,5,3,1,2,1,1,2,3,3,2,1,2,2,12,3,2,198,4444,1,1,9,2,2,1,1,2,2,1,2,2,1,2,2,2,2,3,9,1,1,3,3,1,2,2,1,30,1
1,198,4445,1,3,2,6,5,4,1,1,4,27,2,2,6,4,1,1,2,1,1,5,1,4,4,4,1,8,9,2,4,1,9,7,4,2,4,11,2,3,2,2,1,1,1,2,11,11,5,3,1,2,1,1,2,3,3,2,1,2,2,12,3,2,198,4445,1,1,9,2,2,1,1,2,2,1,2,2,1,2,2,2,2,3,9,1,1,3,3,1,2,2,1,30,1
1,198,4446,1,3,2,6,5,4,1,1,4,27,2,2,6,4,1,1,2,1,1,5,1,4,4,4,1,8,9,2,4,1,9,7,4,2,4,11,2,3,2,2,1,1,1,2,11,11,5,3,1,2,1,1,2,3,3,2,1,2,2,12,3,2,198,4446,1,1,9,2,2,1,1,2,2,1,2,2,1,2,2,2,2,3,9,1,1,3,3,1,2,2,1,30,1
1,198,4447,1,3,2,6,5,4,1,1,4,27,2,2,6,4,1,1,2,1,1,5,1,4,4,4,1,8,9,2,4,1,9,7,4,2,4,11,2,3,2,2,1,1,1,2,11,11,5,3,1,2,1,1,2,3,3,2,1,2,2,12,3,2,198,4447,1,1,9,2,2,1,1,2,2,1,2,2,1,2,2,2,2,3,9,1,1,3,3,1,2,2,1,30,1
1,198,4448,1,3,2,6,5,4,1,1,4,27,2,2,6,4,1,1,2,1,1,5,1,4,4,4,1,8,9,2,4,1,9,7,4,2,4,11,2,3,2,2,1,1,1,2,11,11,5,3,1,2,1,1,2,3,3,2,1,2,2,12,3,2,198,4448,1,1,9,2,2,1,1,2,2,1,2,2,1,2,2,2,2,3,9,1,1,3,3,1,2,2,1,30,1
1,198,4449,2,3,3,3,5,3,1,1,4,23,2,2,3,4,1,1,1,1,1,5,1,4,4,2,1,5,9,1,2,1,9,8,4,1,2,11,1,1,1,1,1,1,1,1,11,11,5,4,1,2,1,1,4,3,3,1,1,2,1,11,1,2,198,4449,2,9,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,9,1,9,9,9,9,9,9,9,1,30,1
1,198,4450,2,3,3,3,5,3,1,1,4,23,2,2,3,4,1,1,1,1,1,5,1,4,4,2,1,5,9,1,2,1,9,8,4,1,2,11,1,1,1,1,1,1,1,1,11,11,5,4,1,2,1,1,4,3,3,1,1,2,1,11,1,2,198,4450,2,9,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,9,1,9,9,9,9,9,9,9,1,30,1
1,198,4451,2,3,3,3,5,3,1,1,4,23,2,2,3,4,1,1,1,1,1,5,1,4,4,2,1,5,9,1,2,1,9,8,4,1,2,11,1,1,1,1,1,1,1,1,11,11,5,4,1,2,1,1,4,3,3,1,1,2,1,11,1,2,198,4451,2,9,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,9,1,9,9,9,9,9,9,9,1,30,1
1,198,4452,2,3,3,3,5,3,1,1,4,23,2,2,3,4,1,1,1,1,1,5,1,4,4,2,1,5,9,1,2,1,9,8,4,1,2,11,1,1,1,1,1,1,1,1,11,11,5,4,1,2,1,1,4,3,3,1,1,2,1,11,1,2,198,4452,2,9,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,9,1,9,9,9,9,9,9,9,1,30,1
1,198,4453,1,3,3,3,5,4,1,3,6,27,2,2,8,4,3,1,2,2,1,2,3,4,1,2,3,99,5,2,3,4,2,99,9,9,9,99,9,9,0,0,2,3,9,4,11,11,3,3,1,2,1,1,2,3,2,2,2,2,2,5,3,2,198,4453,1,1,9,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,9,1,1,2,2,1,2,2,6,42,1
1,198,4454,1,3,3,3,5,4,1,3,6,27,2,2,8,4,3,1,2,2,1,2,3,4,1,2,3,99,5,2,3,4,2,99,9,9,9,99,9,9,0,0,2,3,9,4,11,11,3,3,1,2,1,1,2,3,2,2,2,2,2,5,3,2,198,4454,1,1,9,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,9,1,1,2,2,1,2,2,6,42,1
1,198,4455,1,3,3,3,5,4,1,3,6,27,2,2,8,4,3,1,2,2,1,2,3,4,1,2,3,99,5,2,3,4,2,99,9,9,9,99,9,9,0,0,2,3,9,4,11,11,3,3,1,2,1,1,2,3,2,2,2,2,2,5,3,2,198,4455,1,1,9,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,9,1,1,2,2,1,2,2,6,42,1
1,198,4456,1,3,3,3,5,4,1,3,6,27,2,2,8,4,3,1,2,2,1,2,3,4,1,2,3,99,5,2,3,4,2,99,9,9,9,99,9,9,0,0,2,3,9,4,11,11,3,3,1,2,1,1,2,3,2,2,2,2,2,5,3,2,198,4456,1,1,9,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,9,1,1,2,2,1,2,2,6,42,1
1,198,4457,2,3,3,4,6,4,1,1,5,24,2,3,7,5,4,1,1,1,1,5,6,6,2,4,3,99,2,3,3,1,9,2,4,1,3,11,1,1,2,2,1,1,1,1,11,11,6,4,1,1,1,1,3,3,3,1,1,3,2,12,1,2,198,4457,2,9,3,2,1,2,2,2,2,2,2,3,2,2,2,2,2,9,3,9,9,9,9,9,9,9,6,41,1
1,198,4458,2,3,3,4,6,4,1,1,5,24,2,3,7,5,4,1,1,1,1,5,6,6,2,4,3,99,2,3,3,1,9,2,4,1,3,11,1,1,2,2,1,1,1,1,11,11,6,4,1,1,1,1,3,3,3,1,1,3,2,12,1,2,198,4458,2,9,3,2,1,2,2,2,2,2,2,3,2,2,2,2,2,9,3,9,9,9,9,9,9,9,6,41,1
1,198,4459,2,3,3,4,6,4,1,1,5,24,2,3,7,5,4,1,1,1,1,5,6,6,2,4,3,99,2,3,3,1,9,2,4,1,3,11,1,1,2,2,1,1,1,1,11,11,6,4,1,1,1,1,3,3,3,1,1,3,2,12,1,2,198,4459,2,9,3,2,1,2,2,2,2,2,2,3,2,2,2,2,2,9,3,9,9,9,9,9,9,9,6,41,1
1,198,4460,2,3,3,4,6,4,1,1,5,24,2,3,7,5,4,1,1,1,1,5,6,6,2,4,3,99,2,3,3,1,9,2,4,1,3,11,1,1,2,2,1,1,1,1,11,11,6,4,1,1,1,1,3,3,3,1,1,3,2,12,1,2,198,4460,2,9,3,2,1,2,2,2,2,2,2,3,2,2,2,2,2,9,3,9,9,9,9,9,9,9,6,41,1
1,198,4461,2,3,3,4,7,4,1,2,5,24,2,2,9,6,3,1,2,1,1,5,1,4,3,2,4,99,2,2,4,3,3,99,9,9,9,99,9,9,2,1,1,1,4,1,11,11,3,5,1,2,1,1,3,2,1,1,1,2,1,4,1,2,198,4461,2,9,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2,9,2,9,9,9,9,9,9,9,6,32,1
1,198,4462,2,3,3,4,7,4,1,2,5,24,2,2,9,6,3,1,2,1,1,5,1,4,3,2,4,99,2,2,4,3,3,99,9,9,9,99,9,9,2,1,1,1,4,1,11,11,3,5,1,2,1,1,3,2,1,1,1,2,1,4,1,2,198,4462,2,9,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2,9,2,9,9,9,9,9,9,9,6,32,1
1,198,4463,2,3,3,4,7,4,1,2,5,24,2,2,9,6,3,1,2,1,1,5,1,4,3,2,4,99,2,2,4,3,3,99,9,9,9,99,9,9,2,1,1,1,4,1,11,11,3,5,1,2,1,1,3,2,1,1,1,2,1,4,1,2,198,4463,2,9,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2,9,2,9,9,9,9,9,9,9,6,32,1
1,198,4464,2,3,3,4,7,4,1,2,5,24,2,2,9,6,3,1,2,1,1,5,1,4,3,2,4,99,2,2,4,3,3,99,9,9,9,99,9,9,2,1,1,1,4,1,11,11,3,5,1,2,1,1,3,2,1,1,1,2,1,4,1,2,198,4464,2,9,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2,9,2,9,9,9,9,9,9,9,6,32,1
1,198,4465,1,3,1,3,6,4,2,1,4,23,2,3,3,2,4,2,1,1,1,5,1,4,4,2,1,9,9,1,2,1,9,4,4,1,2,11,2,1,0,0,1,1,1,1,11,11,6,3,1,1,1,1,2,1,1,3,1,2,1,5,1,2,198,4465,1,3,9,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,9,1,3,2,2,1,2,3,1,40,1
1,198,4466,1,3,1,3,6,4,2,1,4,23,2,3,3,2,4,2,1,1,1,5,1,4,4,2,1,9,9,1,2,1,9,4,4,1,2,11,2,1,0,0,1,1,1,1,11,11,6,3,1,1,1,1,2,1,1,3,1,2,1,5,1,2,198,4466,1,3,9,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,9,1,3,2,2,1,2,3,1,40,1
1,198,4467,1,3,1,3,6,4,2,1,4,23,2,3,3,2,4,2,1,1,1,5,1,4,4,2,1,9,9,1,2,1,9,4,4,1,2,11,2,1,0,0,1,1,1,1,11,11,6,3,1,1,1,1,2,1,1,3,1,2,1,5,1,2,198,4467,1,3,9,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,9,1,3,2,2,1,2,3,1,40,1
1,198,4468,1,3,1,3,6,4,2,1,4,23,2,3,3,2,4,2,1,1,1,5,1,4,4,2,1,9,9,1,2,1,9,4,4,1,2,11,2,1,0,0,1,1,1,1,11,11,6,3,1,1,1,1,2,1,1,3,1,2,1,5,1,2,198,4468,1,3,9,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,9,1,3,2,2,1,2,3,1,40,1
1,198,4469,1,3,1,3,6,4,2,1,4,23,2,3,3,2,4,2,1,1,1,5,1,4,4,2,1,9,9,1,2,1,9,4,4,1,2,11,2,1,0,0,1,1,1,1,11,11,6,3,1,1,1,1,2,1,1,3,1,2,1,5,1,2,198,4469,1,3,9,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,9,1,3,2,2,1,2,3,1,40,1
1,198,4470,2,3,3,4,5,4,3,1,2,39,2,3,3,1,1,1,4,2,1,3,5,5,4,3,4,99,1,2,8,4,2,99,9,9,9,99,9,9,0,0,3,4,9,5,10,10,8,4,1,2,2,1,1,1,1,6,1,2,3,7,3,2,198,4470,2,9,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,9,2,9,9,9,9,9,9,9,6,44,2
1,198,4471,2,3,3,3,5,4,3,1,4,24,2,2,6,4,4,1,2,2,1,3,3,4,4,3,1,5,9,1,2,1,9,5,4,1,2,1,1,1,0,0,1,1,2,1,1,1,5,3,1,1,2,1,2,1,1,7,1,2,1,1,1,2,198,4471,2,9,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,9,2,9,9,9,9,9,9,9,1,54,2
1,198,4472,2,3,3,3,5,4,3,1,4,25,1,2,2,6,2,1,2,1,1,1,1,1,4,2,1,5,9,1,3,1,9,8,4,1,3,15,1,1,0,0,1,1,1,1,1,15,4,3,2,2,2,1,2,2,1,5,1,2,1,5,1,2,198,4472,2,9,1,2,1,2,2,2,2,1,2,2,2,1,2,1,1,9,2,9,9,9,9,9,9,9,1,55,2
1,198,4473,2,3,1,3,5,4,3,1,4,25,2,2,2,3,1,1,1,2,1,3,1,4,3,3,2,5,9,1,3,3,0,99,9,9,9,99,9,9,0,0,1,2,2,3,17,1,1,2,2,2,3,1,2,2,1,7,1,2,3,4,1,2,198,4473,2,9,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,9,1,9,9,9,9,9,9,9,5,47,3
1,198,4474,2,3,1,3,5,4,3,1,6,34,2,3,4,5,4,2,5,2,1,3,5,5,4,3,2,5,9,1,2,4,0,99,9,9,9,99,9,9,0,0,1,4,9,3,16,16,8,3,1,2,3,1,3,1,1,6,1,2,1,5,1,2,198,4474,2,9,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,9,1,9,9,9,9,9,9,9,5,65,2
1,198,4475,2,3,1,3,5,4,3,1,6,34,2,3,4,5,4,2,5,2,1,3,5,5,4,3,2,5,9,1,2,4,0,99,9,9,9,99,9,9,0,0,1,4,9,3,16,16,8,3,1,2,3,1,3,1,1,6,1,2,1,5,1,2,198,4475,2,9,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,9,1,9,9,9,9,9,9,9,5,65,2
1,198,4476,1,3,3,4,5,4,3,1,5,23,0,2,2,6,1,1,5,2,1,3,5,5,4,1,1,5,9,1,3,2,9,1,2,2,4,1,1,1,0,0,1,1,1,2,1,1,1,4,1,2,3,1,2,3,1,8,1,2,2,3,1,2,198,4476,1,1,9,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,9,1,1,2,2,1,1,3,2,54,2
1,198,4477,2,3,1,3,6,4,3,1,5,27,2,3,5,4,1,1,5,2,1,3,5,5,3,1,1,0,9,1,3,1,9,2,4,1,3,17,1,1,0,0,1,1,1,2,17,4,1,3,2,2,3,1,3,3,1,6,1,2,1,3,1,2,198,4477,2,9,1,2,2,1,2,1,1,1,1,3,1,2,2,2,1,9,3,9,9,9,9,9,9,9,1,36,3
1,198,4478,1,3,3,4,7,4,3,1,4,42,1,1,1,1,1,2,1,1,1,5,1,4,4,2,4,99,5,2,8,4,3,99,9,9,9,99,9,9,0,0,9,1,4,1,10,10,7,4,1,2,2,1,3,1,1,8,1,2,1,1,1,2,198,4478,1,2,9,2,2,1,2,2,1,1,1,1,1,1,1,1,4,1,9,1,1,1,1,1,1,1,6,33,2
1,198,4479,1,3,1,3,7,4,3,1,3,26,2,3,5,6,1,1,1,1,1,5,3,4,3,2,1,8,9,1,3,1,9,11,4,1,3,4,1,1,0,0,1,1,1,1,16,16,7,3,1,1,3,1,3,2,1,6,3,2,1,5,1,2,198,4479,1,1,9,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,9,1,1,2,2,1,1,3,1,65,2
1,198,4480,2,3,3,4,7,4,3,1,3,26,2,3,2,5,1,1,1,2,1,2,1,4,3,4,1,5,9,2,3,1,9,8,4,2,3,4,2,1,0,0,1,1,1,1,4,4,6,4,1,1,3,1,3,3,1,6,1,1,1,5,1,2,198,4480,2,9,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,1,36,3
