CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.5C.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,Q.39H.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.63..14,Q.64.,V.66.,V.67.,V.68.
1,100,189,7,2,4,4,9,4,90,98,1,4,6,3,2,1,1,2,1,1,1,3,1,2,1,0,0,8,1,3,2,3,1,2,1,1,3,3,2,4,3,4,1,3,2,3,2,4,1,1,3,3,3,1,3,1,1,3,3,2,3,3,3,3,2,2,2,2,100,189,7,2,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,3,2,1,3,2,2,1,1,1,2,5,5,1,1,7,2,2,1,2,2,3,2,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,8,1,10
1,100,190,7,2,4,8,9,4,130,99,1,3,4,3,2,1,2,1,2,2,1,2,6,2,1,2,2,0,1,3,2,3,2,2,2,2,3,3,4,4,4,3,3,3,3,2,1,4,1,1,3,3,1,1,3,1,1,1,1,2,3,3,3,3,2,1,2,2,100,190,7,2,1,2,1,1,2,3,4,2,4,4,4,4,2,4,4,4,1,1,1,2,1,2,3,1,5,1,5,1,1,4,4,1,5,2,2,1,1,2,3,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,8,1,46
1,100,191,7,2,4,4,9,4,60,20,2,2,1,1,1,1,2,2,1,2,1,2,3,1,2,2,2,2,2,2,1,3,1,2,1,1,1,2,2,2,4,3,2,4,2,3,2,4,1,1,1,3,1,1,3,1,5,1,1,2,3,3,3,3,3,2,2,2,100,191,7,3,3,3,3,1,2,1,1,4,4,4,4,4,4,4,4,4,1,1,1,2,1,4,1,2,5,1,5,1,1,5,2,1,9,4,2,1,2,2,1,2,2,3,3,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,8,3,18
1,100,192,7,3,4,9,9,4,110,20,1,3,0,3,4,2,1,2,2,2,2,3,1,3,2,1,1,8,2,2,1,6,1,2,2,2,2,3,3,3,4,4,1,4,3,2,3,4,1,1,3,3,1,1,3,2,1,2,2,2,3,3,3,3,2,2,1,2,100,192,7,3,2,3,2,3,2,3,2,4,4,4,4,4,3,4,4,4,2,2,2,1,1,4,2,2,5,2,5,1,2,4,4,1,10,4,2,2,1,1,2,2,2,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,8,3,34
1,100,193,7,3,4,4,9,4,90,14,1,3,7,3,7,2,2,2,1,3,1,3,6,2,1,2,1,8,2,2,2,3,2,1,1,1,3,4,5,5,4,4,3,1,3,3,2,4,1,1,3,3,3,1,0,1,1,3,1,2,3,3,3,3,2,2,2,2,100,193,7,3,2,1,3,1,2,1,2,3,4,4,4,4,2,4,4,4,1,2,1,1,1,3,2,2,5,1,5,3,1,2,4,1,6,3,2,2,1,1,2,2,1,3,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,8,3,49
1,100,194,7,5,4,4,9,4,90,14,2,3,5,3,2,4,2,2,1,1,1,3,1,2,3,2,1,8,3,2,3,1,2,2,2,2,1,2,3,2,2,4,1,4,3,2,2,2,1,1,2,3,3,1,3,2,1,3,3,2,3,3,3,3,2,2,2,2,100,194,7,2,3,2,1,1,1,1,1,2,4,3,4,4,2,4,4,4,1,1,3,1,1,2,1,1,1,1,1,1,5,1,3,1,3,4,2,1,1,1,3,1,1,3,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,8,3,78
1,100,195,7,5,4,1,9,4,47,15,2,3,7,1,6,1,2,1,1,1,1,4,1,1,1,2,2,8,1,2,2,2,1,2,1,1,3,2,2,2,2,3,3,4,3,3,1,4,1,1,3,3,3,1,3,1,2,3,3,2,3,2,4,3,2,2,2,2,100,195,7,2,3,2,2,2,2,1,2,4,4,4,2,4,4,4,4,4,2,2,1,2,1,3,1,2,5,2,1,1,1,5,3,1,6,4,2,1,2,2,1,1,2,1,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,8,3,83
1,100,196,7,5,4,2,9,4,120,90,1,3,6,2,3,3,1,2,1,3,1,3,6,2,1,2,1,0,1,1,2,9,1,2,2,2,1,3,4,3,3,4,2,4,3,3,1,4,1,1,1,2,1,1,1,1,2,3,1,2,3,2,4,3,2,2,2,2,100,196,7,3,3,3,1,3,1,3,4,2,4,4,3,4,4,4,4,4,1,2,3,1,1,4,2,2,1,2,1,4,5,1,4,1,10,2,2,1,1,2,1,1,1,1,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,4,8,1,6
1,100,197,7,0,0,0,9,4,120,24,0,4,0,2,3,1,1,1,1,1,1,1,6,3,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,1,1,3,3,3,2,1,1,1,0,1,0,1,2,5,0,0,1,3,3,4,3,1,1,2,2,100,197,7,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,2,2,2,1,1,1,4,1,1,1,0,10,0,2,1,1,0,3,1,1,1,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,0,8,1,76
1,100,198,7,2,4,9,9,4,150,99,1,3,3,3,3,4,1,1,1,1,1,3,1,2,2,1,0,0,1,3,4,10,1,2,1,1,2,2,3,2,4,4,2,4,1,3,2,4,1,1,2,3,3,1,3,2,1,2,1,2,2,3,4,3,2,2,1,2,100,198,7,3,2,3,2,2,2,2,1,2,4,4,4,4,4,4,4,4,1,2,1,2,1,4,2,2,5,1,1,2,5,3,3,1,5,2,2,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,4,8,1,7
1,100,199,7,2,4,7,12,4,36,16,1,3,7,3,1,1,1,2,1,1,0,3,6,1,1,2,1,1,1,3,2,3,1,2,1,1,3,4,4,3,2,4,1,3,2,3,2,4,1,1,3,3,3,1,3,1,1,1,1,2,3,3,4,3,1,1,2,2,100,199,7,1,1,1,1,2,2,1,2,4,4,4,4,4,4,4,4,4,2,1,1,1,1,3,1,1,5,1,1,1,1,4,4,1,5,4,2,1,1,2,1,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,9,2,47
1,100,200,7,5,4,8,9,4,5,5,1,4,2,2,3,1,2,1,2,2,1,2,1,1,3,2,2,8,2,2,2,5,1,2,1,2,2,2,2,2,2,4,1,4,3,3,2,4,1,1,3,3,3,1,1,1,1,2,1,2,3,3,4,3,3,2,1,2,100,200,7,2,3,3,2,3,2,1,2,1,4,1,4,4,3,4,4,4,2,1,3,1,1,4,1,2,5,2,5,2,1,3,3,2,5,4,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,9,3,4
1,100,201,7,2,4,2,2,5,90,16,1,4,7,1,5,1,2,1,1,1,1,2,2,2,1,2,1,8,1,3,2,3,2,2,1,1,1,2,2,2,2,4,3,4,1,1,2,1,0,0,0,0,0,0,0,1,1,3,1,3,3,3,3,3,2,2,2,2,100,201,7,3,2,3,1,2,2,1,2,2,4,2,2,4,2,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,9,3,80
1,100,202,7,5,4,0,9,4,120,90,1,3,0,0,0,1,2,1,1,1,1,3,1,1,1,1,1,0,1,2,2,2,1,1,1,0,3,3,2,2,2,4,1,3,3,2,5,4,1,1,1,0,0,0,0,1,2,2,2,3,3,3,3,3,3,2,2,2,100,202,7,3,3,3,3,3,2,1,3,4,4,4,4,4,3,4,4,4,2,1,1,2,1,1,1,0,1,1,5,1,1,1,4,1,6,4,2,1,2,2,1,1,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,0,9,1,14
1,100,203,7,3,4,9,10,4,60,17,1,4,5,2,1,2,2,2,2,2,1,3,6,3,0,2,2,1,0,0,2,3,1,2,1,1,2,4,4,4,4,4,1,4,2,2,5,4,1,1,0,0,0,0,0,1,5,0,1,3,3,3,3,3,1,3,2,2,100,203,7,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,2,2,3,2,3,3,3,3,5,5,5,3,5,5,3,1,10,4,2,1,1,2,3,1,1,3,4,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,0,9,2,13
1,100,204,7,2,4,4,8,4,96,14,1,3,4,1,0,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,2,3,1,1,2,2,1,2,2,1,1,4,3,2,3,1,1,4,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,2,1,2,100,204,7,3,3,2,2,3,1,4,2,4,4,4,3,4,4,4,4,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,6,4,1,1,1,2,1,1,1,1,4,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,9,3,88
1,100,205,7,2,4,3,9,4,40,16,1,4,1,2,2,1,3,1,1,2,1,2,3,2,1,2,1,0,1,2,2,3,2,3,2,2,2,2,3,3,4,4,1,4,3,2,3,4,1,1,3,3,3,1,3,2,1,3,1,3,3,3,4,3,3,2,2,2,100,205,7,3,1,3,3,2,3,1,4,4,4,4,2,4,2,4,4,4,2,1,3,1,2,3,3,2,1,5,4,1,1,5,3,1,4,4,2,1,1,1,3,1,4,0,0,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,10,1,25
1,100,206,7,5,4,9,9,4,52,98,1,3,1,0,0,1,1,2,1,1,1,2,6,1,0,2,1,8,3,2,3,6,1,1,2,2,1,2,0,0,4,4,1,4,3,2,1,4,1,1,0,0,0,1,0,1,5,0,0,3,3,3,4,3,3,2,1,2,100,206,7,2,3,3,3,2,1,1,4,4,4,4,4,4,4,4,4,4,2,1,3,2,1,5,2,2,5,5,5,1,1,2,4,1,9,2,1,1,1,1,2,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,10,3,70
1,100,207,7,5,4,4,8,4,40,14,1,3,2,1,2,1,1,2,1,3,1,2,3,1,1,2,2,8,2,3,2,3,1,1,2,2,4,2,2,2,2,3,3,4,3,3,1,1,1,1,1,3,1,1,3,1,5,1,1,3,3,3,4,3,2,2,2,2,100,207,7,2,3,2,3,2,2,3,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,5,1,5,5,5,2,4,1,9,4,2,2,1,2,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,10,3,85
1,100,208,7,3,4,4,9,4,5,20,1,3,2,2,7,3,3,1,1,1,2,3,1,3,3,2,2,1,1,3,1,11,3,3,1,1,1,5,5,5,5,4,3,4,1,3,5,4,0,1,0,0,0,1,0,3,5,3,3,3,1,3,1,1,2,3,2,2,100,208,7,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,1,0,1,1,1,2,3,5,2,2,5,5,5,5,1,5,1,1,7,4,2,1,1,2,2,1,1,4,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,26
1,100,209,7,6,14,0,12,4,10,1,1,4,2,1,4,1,2,1,1,2,1,3,1,2,1,2,1,8,2,2,4,3,2,2,2,1,3,3,2,1,3,4,3,2,2,2,3,2,1,1,1,3,1,1,3,2,1,1,1,2,2,2,3,1,2,2,2,2,100,209,7,3,3,1,1,2,3,2,2,2,4,4,2,2,2,4,4,4,1,1,1,2,2,4,1,2,1,1,2,1,1,2,6,2,9,4,2,2,1,2,3,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,4,3,17
1,100,210,7,3,3,3,9,4,84,14,1,2,3,1,1,1,2,1,2,2,1,2,6,3,2,2,0,1,1,0,2,6,1,2,2,2,6,2,2,1,3,4,3,4,0,3,1,0,1,1,0,0,0,1,0,1,2,1,1,1,2,3,3,1,2,2,1,2,100,210,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,3,1,3,2,1,1,3,1,4,2,1,5,4,2,1,1,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,4,2,34
1,100,211,7,2,4,3,1,5,35,14,1,2,2,1,2,3,3,2,1,1,1,1,3,1,3,2,2,0,1,3,1,4,2,2,1,1,4,4,4,4,2,2,1,2,3,3,4,2,1,1,1,1,1,1,1,2,5,3,3,1,1,2,3,3,3,2,2,2,100,211,7,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,1,2,5,5,5,1,1,3,3,4,5,2,2,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,4,3,87
1,100,212,7,3,4,8,0,5,180,15,1,2,0,2,0,2,3,3,1,1,1,4,1,3,1,2,1,8,1,3,2,4,2,3,1,2,0,2,4,4,3,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,3,3,3,2,2,2,100,212,7,1,2,1,1,3,2,3,2,4,2,4,0,2,4,0,4,4,1,1,1,1,2,3,1,1,1,1,1,1,1,5,2,1,9,4,1,1,1,0,1,2,2,1,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,40
1,100,213,7,3,4,3,9,4,120,99,1,4,3,3,1,2,2,2,1,1,3,2,6,1,1,0,0,1,1,1,4,5,2,2,1,1,0,2,2,3,2,2,3,4,3,3,5,4,1,1,1,0,0,1,0,2,5,1,1,1,2,1,3,3,3,2,2,2,100,213,7,3,1,2,3,1,2,3,1,2,3,4,1,4,2,4,4,1,1,1,1,1,1,4,3,2,1,2,1,5,1,5,2,1,8,4,2,1,2,2,1,2,1,2,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,28
1,100,214,7,4,4,0,0,0,999,98,1,0,0,2,7,3,3,1,4,4,2,1,6,3,3,2,2,8,0,0,4,10,3,3,1,2,1,5,4,5,5,1,1,1,3,3,4,2,1,1,2,0,2,1,1,3,2,1,1,1,1,3,1,3,1,1,2,2,100,214,7,1,3,1,3,1,1,1,1,1,4,1,1,1,4,4,4,1,2,1,3,0,2,4,2,2,0,1,4,5,1,3,3,1,10,4,2,1,1,1,2,1,1,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,77
1,100,215,7,4,4,3,9,4,150,99,1,4,5,2,1,1,3,1,2,1,1,2,1,1,1,1,2,0,0,1,4,4,3,3,1,1,3,4,4,4,4,2,3,1,3,3,2,4,1,1,1,1,1,1,1,2,1,3,1,2,1,2,1,3,3,2,1,2,100,215,7,3,3,3,3,3,2,1,2,2,4,2,4,2,2,4,1,2,1,1,3,2,1,4,3,2,1,1,1,1,1,5,4,2,9,2,2,1,1,1,1,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,4,1,12
1,100,216,7,1,4,3,9,4,85,15,3,4,1,3,1,4,3,2,1,2,3,4,6,1,2,2,1,8,0,2,1,8,2,2,1,1,3,4,4,4,4,3,3,4,3,3,3,4,1,1,3,3,1,1,1,1,1,3,3,2,1,2,1,3,3,3,2,2,100,216,7,2,2,2,2,2,2,4,2,2,4,4,4,4,2,4,4,2,2,1,1,2,3,4,1,2,2,3,1,1,1,4,3,1,3,2,2,1,1,2,1,2,2,4,4,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,0,4,2,56
1,100,217,7,3,4,2,9,4,100,15,1,4,2,1,2,4,3,1,1,2,2,3,6,2,1,2,2,8,0,0,4,8,2,3,1,1,3,1,2,2,4,4,3,4,0,2,4,4,1,1,1,1,1,1,1,1,2,2,2,1,3,1,1,3,3,2,2,2,100,217,7,2,3,2,1,3,3,2,1,4,4,4,4,4,2,1,4,4,1,2,1,2,1,4,2,1,3,2,4,5,1,5,1,1,5,4,2,1,1,0,0,0,0,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,4
1,100,218,7,2,4,10,9,4,100,99,1,3,3,0,2,1,1,1,1,1,3,2,6,1,1,2,2,0,1,2,1,9,1,2,1,1,3,4,4,4,4,2,1,3,2,3,3,4,1,1,1,3,3,1,1,1,2,3,1,1,1,3,2,3,1,1,1,2,100,218,7,3,3,2,3,2,2,3,1,4,4,0,1,4,2,4,4,4,0,0,3,1,1,3,1,0,3,1,2,4,1,5,4,1,6,4,1,2,1,1,1,2,4,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,4,1,11
1,100,219,7,3,4,10,10,4,50,4,1,2,6,3,4,1,2,1,1,3,3,2,4,3,2,2,2,8,2,2,4,4,3,2,2,1,2,2,2,2,2,2,3,4,2,3,2,4,1,1,0,1,3,1,0,3,5,3,1,2,1,2,2,3,2,2,2,2,100,219,7,0,0,0,2,1,3,0,1,2,0,0,1,0,1,0,0,0,1,1,1,1,1,5,2,2,3,2,5,1,1,4,3,1,5,4,2,2,2,2,1,3,1,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,4,3,94
1,100,220,7,2,4,11,9,4,120,2,1,3,3,3,2,1,2,2,1,1,1,2,3,2,2,1,1,0,1,0,2,3,3,2,1,1,1,4,4,4,4,4,3,3,2,3,1,2,1,1,0,0,0,1,0,1,2,3,1,1,2,2,2,3,2,1,2,2,100,220,7,2,3,2,1,1,3,1,2,2,4,2,1,4,2,4,4,4,1,1,3,2,1,3,1,1,1,1,1,2,1,4,3,1,7,4,2,1,1,2,1,2,2,1,0,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,33
1,100,221,7,3,4,10,9,4,4,15,1,3,1,1,1,4,2,2,2,1,3,4,6,2,1,2,1,8,1,0,2,3,2,2,1,1,3,4,4,4,4,3,3,1,2,3,2,3,1,1,1,0,0,1,0,1,2,3,1,1,2,2,2,3,2,2,2,2,100,221,7,2,2,2,2,1,2,3,2,4,1,2,4,2,2,4,1,2,1,1,3,2,1,4,1,1,3,1,2,3,1,3,4,1,7,4,2,1,1,1,2,2,3,4,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,4,2,49
1,100,222,7,3,4,3,9,4,150,99,3,4,7,3,2,1,2,2,2,2,1,2,6,2,3,2,1,0,1,3,4,3,3,2,1,1,3,4,4,4,2,4,3,4,2,3,1,3,1,1,1,3,1,1,1,2,1,3,1,2,2,1,2,3,2,2,1,2,100,222,7,3,2,1,1,3,2,2,1,1,4,3,4,4,1,4,4,4,1,2,1,1,1,3,1,1,5,1,1,3,1,2,2,1,6,2,2,1,0,2,1,2,1,3,4,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,4,1,44
1,100,223,7,3,4,0,8,4,20,98,1,4,1,3,3,1,2,1,1,2,2,3,6,1,1,2,2,2,1,0,1,3,2,2,2,1,0,2,2,2,4,4,3,4,2,3,2,1,1,1,0,0,1,0,0,1,1,0,1,2,2,1,2,3,2,1,2,2,100,223,7,1,2,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,2,2,1,1,1,4,1,1,1,5,5,1,1,2,2,1,5,4,2,1,1,2,1,2,2,1,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,4,3,53
1,100,224,7,5,4,8,9,4,90,60,1,3,2,3,1,2,1,2,1,2,1,2,3,3,3,1,2,0,1,3,0,3,2,1,2,1,0,4,4,1,2,3,1,4,3,3,1,4,1,1,1,3,3,1,3,2,1,1,3,2,1,2,3,2,3,2,1,2,100,224,7,3,3,2,2,2,2,3,4,4,2,2,1,4,3,4,4,4,2,1,1,2,1,3,1,1,5,1,5,4,5,2,4,1,9,2,2,1,1,2,1,2,2,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,4,1,1
1,100,225,7,4,4,6,9,4,120,15,1,3,6,1,6,1,2,2,1,1,1,3,3,1,1,1,1,8,1,2,2,3,2,2,2,2,2,2,1,2,2,3,1,2,3,2,2,2,1,1,1,1,1,1,0,2,2,3,1,2,1,2,3,2,3,2,1,2,100,225,7,3,3,3,3,3,1,3,2,3,4,3,4,3,4,4,4,2,1,1,3,1,2,4,0,3,1,1,1,1,1,2,5,4,8,2,2,1,1,2,1,1,4,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,51
1,100,226,7,1,4,8,1,5,38,14,1,4,2,1,2,1,3,2,1,2,1,1,3,2,1,2,2,8,2,3,4,4,3,3,1,1,3,2,2,2,1,4,1,4,3,3,2,4,1,1,3,3,3,1,3,2,1,3,1,1,2,2,3,2,1,1,1,2,100,226,7,1,3,2,2,1,3,3,2,2,4,1,1,4,3,4,4,4,1,1,1,2,1,3,1,2,1,1,1,1,5,3,1,1,2,2,1,3,0,2,1,3,3,2,3,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,4,3,77
1,100,227,7,3,4,7,9,4,110,80,1,4,0,2,1,2,3,1,2,2,3,2,3,2,1,2,0,8,2,3,4,5,3,2,2,2,3,3,4,4,4,4,1,3,3,3,5,4,1,1,3,3,3,1,3,2,2,3,2,1,2,2,3,2,2,2,1,2,100,227,7,2,1,2,1,1,2,2,2,1,4,2,2,4,4,4,4,4,2,1,1,2,1,4,1,1,5,2,5,5,5,2,3,1,5,2,2,1,2,1,3,3,2,3,2,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,5
1,100,228,7,2,4,6,8,4,22,17,1,4,7,1,3,1,2,3,1,2,1,2,6,1,2,2,2,1,1,2,1,3,2,2,1,1,3,4,2,2,2,2,3,2,3,3,2,3,0,0,0,0,0,0,0,2,5,3,3,1,2,2,3,2,2,2,2,2,100,228,7,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,3,2,2,5,1,1,1,1,5,3,1,6,4,2,1,2,2,1,2,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,62
1,100,229,7,1,4,10,1,5,120,16,1,4,5,1,2,1,1,1,1,1,1,2,2,1,1,1,2,8,1,3,2,3,2,3,1,1,3,2,2,1,2,2,1,2,2,1,1,4,1,1,0,0,0,1,0,1,5,2,2,2,2,1,3,2,3,2,2,2,100,229,7,1,0,0,0,1,3,4,2,3,4,4,4,4,1,4,2,1,2,1,1,1,2,3,1,1,5,1,1,1,1,2,2,1,9,2,2,1,1,2,2,1,3,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,82
1,100,230,7,2,4,13,9,4,120,90,1,1,2,3,4,3,3,2,1,4,2,2,2,1,2,2,2,0,0,0,0,4,3,3,6,2,0,2,4,1,2,2,2,3,3,3,3,4,1,0,0,0,0,0,0,3,1,3,3,2,2,1,3,2,2,2,1,2,100,230,7,0,0,0,1,0,3,2,1,0,0,1,0,0,0,0,1,0,1,1,1,2,2,4,2,2,1,5,5,5,1,5,1,1,5,4,1,2,2,2,3,2,2,2,1,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,1,54
1,100,231,7,5,4,2,9,4,90,21,1,3,1,2,7,1,3,2,1,1,1,2,6,3,1,2,2,8,1,3,1,11,3,2,2,2,1,2,4,4,4,2,1,4,2,3,1,4,1,1,1,3,3,3,3,1,2,1,1,2,2,1,3,2,2,1,2,2,100,231,7,2,3,1,2,3,2,3,1,4,2,4,2,4,1,4,4,2,2,2,1,2,1,4,1,1,1,1,5,5,1,2,4,2,9,3,0,1,2,1,1,2,2,1,2,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,4,2,12
1,100,232,7,1,4,3,9,4,120,14,1,3,4,2,2,2,3,2,2,2,1,3,2,3,1,2,1,8,1,1,2,4,3,3,2,1,3,2,3,5,5,4,3,4,2,3,3,4,1,1,1,1,1,1,1,2,5,3,1,2,2,1,3,2,2,2,2,2,100,232,7,3,3,1,1,2,1,3,2,3,4,1,1,3,2,4,1,1,2,1,1,1,1,5,1,1,1,1,1,1,1,4,2,1,1,3,2,0,2,2,2,2,2,3,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,2,43
1,100,233,7,5,4,10,9,4,60,15,1,3,7,1,3,1,2,1,2,1,1,2,1,2,1,2,1,0,1,0,2,3,2,3,1,0,0,3,5,3,3,3,3,3,3,3,2,2,1,1,1,0,0,1,0,1,5,3,3,2,2,1,3,2,3,2,2,2,100,233,7,2,1,2,2,1,3,1,1,2,2,4,2,4,2,4,4,4,2,1,1,1,2,3,1,2,5,1,2,0,1,4,2,1,10,4,2,2,1,2,2,2,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,0,4,3,24
1,100,234,7,3,0,3,2,4,90,15,1,4,4,1,6,1,1,1,1,1,2,3,3,1,1,2,2,8,1,3,1,4,1,2,1,1,3,1,1,1,1,4,2,2,3,1,2,4,1,1,1,0,1,0,0,1,1,3,3,1,3,1,3,2,3,2,2,2,100,234,7,1,0,0,1,1,1,1,1,2,4,2,1,4,0,4,4,4,2,1,1,2,1,1,1,0,5,1,1,3,1,5,1,1,5,2,1,3,0,0,1,3,4,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,3,12
1,100,235,7,2,4,8,9,4,155,3,1,4,7,2,1,1,2,2,1,1,1,3,6,2,1,2,2,0,0,3,4,3,2,2,1,1,3,4,5,4,5,3,3,4,3,3,5,3,1,1,1,1,1,1,1,1,1,3,0,2,2,2,1,2,3,2,2,2,100,235,7,2,3,2,3,2,1,2,2,2,2,1,1,2,2,4,0,1,1,1,1,2,3,3,2,3,2,2,1,2,2,5,1,1,3,2,2,2,1,2,2,2,2,1,4,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,49
1,100,236,7,2,4,4,9,4,120,90,1,3,6,2,4,1,2,1,1,1,1,3,6,1,1,2,2,8,2,2,2,2,1,2,6,2,4,2,2,4,4,3,1,1,3,2,3,4,1,1,1,0,1,1,0,2,1,2,2,2,2,2,1,2,2,1,2,2,100,236,7,1,0,2,2,1,2,1,2,2,3,4,4,4,4,4,4,4,2,1,1,2,1,2,1,2,1,1,5,2,5,5,1,1,11,2,2,1,1,2,2,1,1,1,3,3,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,4,1,52
