CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26A.,Q.26B.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.31H.,Q.31I.,Q.31J.,Q.31K.,Q.31L.,Q.31M.,Q.31N.,Q.31O.,Q.31P.,Q.31Q.,Q.31R.,Q.31S.,Q.31T.,Q.32.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,Q.36C.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.36D.,Q.36E.,Q.36F.,Q.36G.,Q.36H.,Q.36I.,Q.37A.,Q.37B.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.49.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.51A.,Q.51B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.54C.,Q.54D.,Q.54E.,Q.55A.,Q.55B.,Q.56.,Q.57.,Q.58.,Q.58..1,Q.58..2,Q.58..3,Q.58..4,Q.58..5,Q.58..6,Q.58..7,Q.58..8,Q.58..9,Q.58..10,Q.58..11,Q.58..12,Q.59.,Q.60A.,Q.60B.,Q.61A.,Q.61A..1,Q.61B.,V.63.
1,101,181,1,2,5,2,4,11,2,35,4,5,2,3,3,1,2,3,2,2,2,3,2,1,2,8,1,2,2,2,2,1,2,1,3,2,2,1,2,2,2,1,2,1,2,4,1,1,1,1,4,4,1,1,1,1,1,1,2,2,1,3,3,3,2,3,1,1,3,2,101,181,1,3,1,1,3,3,1,2,1,2,2,1,1,4,1,2,4,4,4,4,3,4,4,3,3,2,2,5,3,3,2,3,2,3,3,1,2,1,0,5,5,50,30,10,3,1,4,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,6,6,4,3,5,3
1,101,182,1,1,2,1,4,6,3,180,4,4,2,3,3,1,0,0,2,1,0,1,4,0,3,8,2,2,2,3,2,1,2,1,4,2,2,2,2,1,2,4,4,2,2,4,1,1,1,1,2,4,3,1,1,1,1,1,1,1,1,4,1,1,3,3,1,1,3,2,101,182,1,3,1,1,1,1,3,1,3,1,2,2,2,1,2,1,4,0,2,4,4,4,4,4,3,5,5,5,5,1,3,1,4,1,3,1,1,1,2,5,10,60,15,10,2,3,4,4,2,2,2,2,1,2,2,2,1,2,2,2,2,2,6,3,3,4,4,2
1,101,183,1,1,5,1,4,8,1,999,4,4,2,2,3,1,0,3,1,2,1,1,0,0,1,8,1,3,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,1,1,1,2,101,183,1,3,3,1,1,3,3,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,3,6,4,3,5,1
1,101,184,1,1,2,1,4,5,3,210,4,9,2,2,0,3,3,3,3,2,1,1,2,2,3,8,1,1,2,3,2,3,1,1,3,2,2,1,0,1,3,2,4,2,3,1,0,4,4,4,1,2,1,2,3,4,4,1,2,4,1,1,1,1,3,3,1,1,2,2,101,184,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,4,4,4,4,4,4,4,4,4,1,4,1,5,5,5,2,2,3,2,3,3,1,1,2,7,40,40,2,11,0,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,0,2,2,4,5,4,1
1,101,185,1,1,1,1,4,5,3,30,4,9,2,1,2,1,1,0,2,1,1,1,2,1,1,8,0,3,4,3,2,1,1,1,6,1,0,2,1,1,1,4,1,4,2,4,1,4,1,4,4,4,4,0,4,4,1,1,4,2,4,1,3,4,3,3,1,1,1,2,101,185,1,1,1,1,1,3,1,1,1,1,1,3,0,2,1,1,2,4,4,4,3,4,4,4,1,5,1,5,2,1,4,1,2,3,3,1,1,0,2,0,25,70,3,2,1,3,4,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,6,6,6,6,0,1
1,101,186,1,2,1,1,4,11,1,65,4,4,2,3,2,1,1,3,2,1,1,1,3,1,3,1,2,2,1,3,2,2,2,1,3,1,1,1,2,1,1,3,4,4,3,4,2,1,4,4,4,4,1,1,4,2,4,1,2,4,4,4,1,1,3,3,1,1,3,2,101,186,1,3,1,1,1,0,0,1,3,2,2,3,1,3,3,3,4,4,4,0,3,4,4,4,1,1,1,5,1,1,3,1,3,1,3,1,1,1,2,0,20,80,0,0,2,1,3,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,3,0,4,2
1,101,187,1,2,2,1,4,6,3,83,4,9,2,2,2,2,1,3,3,1,1,1,4,2,3,8,1,2,1,9,2,2,2,2,6,2,3,1,1,1,1,4,1,4,3,1,1,1,4,4,4,4,1,4,4,4,4,4,1,2,4,4,3,3,3,3,1,1,1,2,101,187,1,1,1,1,3,3,2,1,1,1,1,1,2,1,3,2,4,2,2,4,1,4,4,4,1,2,1,3,1,1,3,1,4,1,4,2,1,1,2,6,23,65,6,0,2,3,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,3,2,3,4,3,2,2
1,101,188,1,2,2,1,4,10,3,45,4,9,2,1,2,2,3,3,2,1,1,1,3,1,1,8,2,2,4,2,2,3,2,1,2,2,3,2,3,2,3,4,4,1,3,1,1,1,4,1,1,4,2,3,2,4,4,4,1,2,2,3,2,1,3,3,1,1,2,2,101,188,1,2,1,1,3,3,2,1,3,2,1,3,2,2,1,1,2,4,2,4,4,4,4,4,3,1,1,5,2,1,3,1,3,1,3,3,1,1,2,0,10,85,4,1,1,3,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,2,4,2,2
1,101,189,1,2,3,1,4,11,3,84,4,9,2,3,2,0,3,4,2,2,1,1,2,1,3,8,1,1,4,2,2,2,6,2,6,3,5,2,1,1,2,1,1,1,2,4,1,1,1,2,1,4,2,1,2,1,1,1,2,3,2,4,1,4,2,2,0,1,1,2,101,189,1,3,1,1,3,2,1,1,2,1,1,2,2,1,2,4,4,4,4,4,2,4,4,4,3,5,1,5,5,1,2,1,3,2,3,2,3,1,1,10,30,25,15,20,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,3,3,0,4,1
1,101,190,1,2,4,2,3,9,4,60,4,4,2,2,2,1,1,2,1,2,1,1,3,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,4,2,1,4,4,4,4,1,4,1,4,4,4,1,4,4,2,4,3,1,3,3,3,1,1,1,2,101,190,1,1,1,1,2,3,2,2,1,2,2,1,1,1,2,2,4,4,4,4,3,4,4,4,1,5,1,2,2,5,3,1,1,1,1,1,1,1,2,10,30,50,5,5,2,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,5,4,2,4,3
1,101,191,1,2,5,1,4,5,3,75,4,3,2,2,2,2,1,4,2,1,1,1,3,1,3,8,3,3,2,3,2,1,2,2,1,1,1,1,2,1,1,1,4,1,2,2,2,2,4,2,4,2,2,2,4,2,4,2,2,2,4,3,3,4,3,3,1,1,1,2,101,191,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,4,4,4,0,4,4,4,4,4,1,1,1,1,1,5,4,1,3,1,3,2,1,0,0,30,60,0,10,0,1,1,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,5,3,0,1,1
1,101,192,1,1,5,1,4,8,4,10,4,6,2,1,2,2,1,3,1,2,1,1,3,1,3,8,1,3,2,2,2,2,2,1,0,2,3,2,2,2,2,4,4,4,2,4,4,4,4,4,4,4,4,1,4,0,4,1,1,1,4,4,1,1,3,3,1,1,3,2,101,192,1,3,1,1,3,3,1,1,1,2,1,1,1,1,2,2,4,4,4,4,4,4,4,4,1,1,1,2,2,1,4,1,2,1,3,3,1,2,2,3,21,70,6,0,2,0,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,4,0,2,2
1,101,193,1,1,2,1,4,6,3,67,4,4,2,2,2,2,3,4,1,1,1,1,3,2,2,2,1,3,2,9,2,1,2,2,2,2,5,2,2,2,3,2,1,1,2,4,1,2,4,4,4,2,3,2,2,2,2,2,2,2,4,4,3,3,3,2,1,1,2,2,101,193,1,3,1,1,1,3,3,2,1,1,1,1,1,3,2,3,3,4,2,4,4,4,4,4,3,5,1,5,2,1,2,1,3,1,3,1,1,1,1,0,20,60,10,10,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,3,2,4,4,3,4,1
1,101,194,1,2,6,1,4,10,3,75,4,9,2,1,2,2,0,0,2,2,2,1,1,1,2,8,1,2,2,3,1,2,2,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,2,101,194,1,2,1,1,3,3,1,3,1,1,2,2,2,1,2,1,4,4,4,4,4,4,4,4,1,1,1,2,3,1,1,3,3,0,3,1,1,0,0,0,0,0,0,0,3,1,3,3,2,2,1,2,2,2,2,1,2,2,2,2,2,0,5,4,4,3,3,2
1,101,195,1,2,6,3,4,9,3,45,4,1,2,1,2,1,3,3,2,2,2,1,4,1,2,8,1,2,2,3,2,2,2,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,4,4,1,2,2,2,1,2,1,2,2,2,4,2,1,2,3,3,1,1,2,2,101,195,1,3,1,1,1,1,1,2,1,2,1,1,1,1,1,4,4,2,2,4,4,4,4,4,2,2,1,4,1,1,2,2,3,2,3,2,1,1,2,10,10,40,40,0,1,1,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,3,3,3,5,4,4,3
1,101,196,1,2,5,1,4,6,3,96,2,2,1,3,1,2,1,3,2,1,1,1,2,1,3,0,0,2,4,3,2,1,2,2,3,2,3,1,2,2,1,1,4,1,1,4,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,3,1,1,3,2,1,1,3,2,101,196,1,3,1,1,1,3,0,1,1,1,1,2,1,2,1,2,2,4,4,4,4,4,4,2,1,2,1,5,3,1,2,2,3,1,2,3,1,0,1,0,0,50,0,50,1,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,3,5,3,3,4,3,4
1,101,197,1,3,2,1,4,10,2,90,2,2,1,3,1,1,2,4,1,2,1,1,3,2,3,8,1,2,2,2,1,2,2,1,6,2,3,2,2,2,2,1,1,4,2,1,2,4,4,1,4,4,1,1,4,4,4,1,4,1,4,2,3,4,3,3,1,1,2,2,101,197,1,1,1,1,1,3,3,1,1,3,1,3,3,4,4,3,2,4,4,4,4,4,0,2,1,1,1,5,1,5,4,1,1,1,3,2,1,1,1,5,20,70,5,0,1,1,4,4,2,2,2,2,2,1,2,2,1,2,2,2,2,2,3,3,4,0,4,4
1,101,198,1,1,1,1,4,7,3,120,2,2,1,1,1,1,1,3,2,2,2,1,3,3,2,8,2,3,2,2,2,2,1,0,3,4,2,2,3,2,3,4,4,4,2,4,1,2,4,4,4,4,4,2,4,4,4,4,4,1,1,4,1,4,3,2,1,1,2,2,101,198,1,2,1,1,3,3,3,2,1,2,1,1,1,3,2,4,4,4,4,4,4,4,4,2,1,5,5,1,1,5,3,2,1,2,3,2,1,1,2,5,5,88,2,0,1,1,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,4,3,3,3,4,3,4
1,101,199,1,2,4,1,3,11,3,30,2,2,1,3,3,2,1,3,2,2,1,1,3,3,1,8,1,3,2,3,1,2,1,1,3,2,3,2,1,1,2,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,2,3,3,1,1,1,2,101,199,1,1,1,1,1,3,3,2,3,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,5,1,5,3,1,3,1,3,1,1,1,2,3,15,80,2,0,2,3,2,3,2,2,2,2,1,2,2,2,2,2,2,2,1,0,3,3,4,3,5,4
1,101,200,1,3,1,1,4,10,2,90,2,2,1,2,3,1,3,4,1,2,1,1,3,1,1,8,2,2,2,2,1,1,2,2,4,1,1,1,1,1,1,4,1,4,4,4,1,4,4,1,2,4,1,1,1,4,1,2,4,4,1,4,2,4,3,2,1,1,1,2,101,200,1,1,1,1,1,0,2,1,1,1,2,1,1,1,2,3,4,3,3,4,3,4,4,4,3,1,1,1,2,5,4,1,1,1,2,3,1,1,1,20,5,25,30,20,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,4,2,4
1,101,201,1,2,3,1,3,12,3,35,2,2,1,2,3,1,3,3,1,2,1,1,2,1,1,8,1,3,2,2,1,1,1,1,3,2,2,1,2,1,1,4,1,4,1,4,1,1,1,4,4,4,1,1,4,4,4,4,4,4,4,3,1,1,3,2,1,1,1,2,101,201,1,1,1,1,3,3,3,0,1,1,1,3,1,1,2,2,4,2,4,4,4,2,4,4,3,1,1,1,1,1,2,2,2,1,3,3,1,1,2,10,50,20,10,10,1,1,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6,3,3,4,3,4
1,101,202,1,1,5,1,4,10,2,40,2,10,1,1,3,1,1,3,2,2,1,3,3,1,3,8,3,2,3,6,1,1,2,2,6,2,5,1,2,2,1,1,1,1,1,1,2,4,4,1,1,4,4,2,4,4,4,2,4,4,4,3,1,1,3,3,1,2,1,2,101,202,1,2,1,1,1,1,2,1,3,3,5,3,1,1,4,2,4,4,4,4,4,4,4,4,3,1,1,2,1,3,4,2,3,1,2,2,1,1,1,60,20,5,5,10,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,6,3,3,5,4,4
1,101,203,1,3,5,1,3,10,3,110,2,2,1,1,3,1,2,3,2,2,1,2,3,1,1,8,0,2,2,9,1,2,2,2,2,2,3,3,2,2,3,4,4,4,1,4,3,1,1,4,4,4,1,1,4,1,4,1,4,4,4,4,1,4,3,2,3,1,1,2,101,203,1,3,1,1,3,3,2,1,1,2,1,1,1,1,4,2,4,4,4,4,4,4,4,4,1,1,2,5,5,5,4,2,2,1,2,3,1,1,1,0,10,85,5,0,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,3,5,2,4,3,4,4
1,101,204,1,3,2,1,4,10,2,90,2,2,1,2,3,2,1,3,2,2,1,1,3,1,2,8,2,3,1,3,2,2,2,2,4,2,3,1,1,1,1,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,4,1,4,4,4,3,1,4,3,2,1,1,2,2,101,204,1,2,1,1,0,0,0,1,1,2,1,2,2,1,2,2,4,4,4,4,4,4,4,4,1,1,1,1,1,5,1,1,2,1,1,3,1,2,2,10,10,80,0,0,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,3,3,3,4,3,1,4
1,101,205,1,2,1,3,4,10,2,130,2,2,1,2,3,1,1,3,1,1,1,1,1,1,1,8,1,3,2,2,1,1,2,2,3,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,4,4,4,2,4,4,4,4,4,4,4,4,1,3,1,1,1,1,1,2,101,205,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,2,4,4,4,4,4,4,4,4,2,1,1,1,2,5,2,1,1,1,1,2,1,1,2,30,30,30,8,2,1,1,1,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,5,3,5,4,4
1,101,206,1,3,4,1,4,10,2,180,2,2,1,2,3,1,3,3,1,2,1,1,3,1,1,8,2,2,4,3,1,1,6,0,2,2,3,2,2,2,2,4,1,1,1,1,2,1,4,1,1,4,1,1,1,4,1,1,4,1,1,3,3,4,3,3,1,1,1,2,101,206,1,1,1,1,3,3,3,1,1,1,1,1,1,3,2,2,4,4,2,4,2,4,4,2,1,1,1,1,1,2,2,1,2,1,2,1,1,0,0,5,10,75,9,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,3,3,0,3,4
1,101,207,1,2,5,1,4,8,3,30,2,2,1,2,3,1,1,3,1,2,1,1,3,1,2,8,1,3,3,2,2,1,2,1,2,2,3,3,2,2,2,4,4,1,1,4,1,4,4,1,4,4,4,1,4,4,4,4,4,1,4,4,1,1,3,3,1,1,1,2,101,207,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,4,4,4,2,4,2,4,4,4,3,3,1,2,1,2,2,1,2,1,2,2,1,1,2,0,60,40,0,0,2,1,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,1,3,5,2,3,3,4
1,101,208,1,1,4,3,4,4,3,60,2,2,1,2,3,2,1,3,1,1,1,1,3,1,3,8,0,3,2,2,2,2,1,0,6,2,4,3,1,2,2,2,1,4,2,4,3,3,1,2,2,2,3,3,3,4,2,2,4,3,4,3,2,3,3,1,1,1,1,2,101,208,1,1,1,1,2,3,1,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,3,3,3,2,3,1,2,1,2,2,1,1,2,15,50,15,15,5,2,1,3,3,2,2,2,2,2,2,2,2,1,2,1,2,2,3,5,2,5,3,1,4
1,101,209,1,2,2,1,3,10,3,90,2,2,1,2,3,2,2,3,2,2,1,1,4,1,2,8,1,2,4,3,1,3,2,1,2,2,2,2,2,1,1,4,1,4,2,4,1,1,2,4,1,4,2,2,1,4,4,4,1,2,1,3,1,4,3,3,1,1,1,2,101,209,1,1,1,1,3,3,2,2,1,2,1,3,3,1,2,2,3,4,4,4,3,4,4,4,1,1,1,2,2,1,4,2,3,2,3,3,1,1,2,10,15,45,10,20,2,1,3,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,2,3,5,4,4
1,101,210,1,1,2,3,4,5,3,20,2,2,1,2,3,1,1,3,1,1,1,1,3,1,1,8,1,3,2,3,2,2,2,2,3,2,5,2,2,1,1,4,0,0,2,4,2,1,4,1,1,3,3,4,4,1,1,4,4,2,4,4,3,1,3,3,1,0,2,2,101,210,1,1,0,0,1,0,1,1,1,2,2,2,2,1,2,2,2,4,2,4,4,4,4,4,3,1,1,5,2,5,4,1,2,1,2,3,1,2,2,0,25,50,10,15,2,1,3,3,2,2,2,1,2,2,1,2,2,2,2,2,2,4,6,6,5,3,1,4
1,101,211,1,2,5,3,4,5,3,20,2,9,1,1,3,1,3,3,2,1,1,1,3,2,3,8,3,3,2,2,1,2,2,0,3,2,4,1,1,1,1,4,4,4,2,4,2,4,1,4,4,4,4,4,4,4,4,4,4,4,1,4,3,4,3,3,1,3,3,2,101,211,1,1,1,1,3,3,2,1,4,2,1,1,1,2,2,4,4,4,2,4,4,4,4,4,1,4,5,5,5,1,4,1,2,1,2,1,1,1,2,0,10,40,0,50,1,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,6,2,3,5,4,4
1,101,212,1,0,2,1,4,5,3,30,2,2,1,2,3,1,1,3,2,2,1,1,3,1,1,8,1,3,3,2,2,2,1,1,3,2,4,2,2,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,3,3,3,2,1,1,1,2,101,212,1,1,1,1,1,3,3,2,1,1,1,3,3,4,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,1,3,2,1,1,2,0,75,25,0,0,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,3,5,2,4
1,101,213,1,3,2,1,4,10,2,35,2,2,1,2,3,1,3,4,3,2,1,1,2,1,1,0,1,3,1,3,3,1,2,2,3,3,3,1,3,1,1,4,1,4,2,4,1,1,4,4,4,4,1,1,1,4,4,1,4,4,4,4,1,3,2,3,1,1,1,2,101,213,1,1,1,1,3,3,2,1,2,2,1,1,1,1,1,2,4,4,2,4,3,4,4,3,1,1,5,5,1,5,3,1,3,1,4,1,1,1,1,3,3,44,25,25,1,1,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,4,3,3,3,4,3,4
1,101,214,1,2,5,3,4,4,3,60,2,2,1,2,3,1,3,3,2,1,1,1,2,1,2,8,1,2,2,11,1,2,1,1,4,2,2,2,2,1,1,1,4,4,4,4,1,4,4,4,4,4,4,2,4,4,4,4,1,1,1,4,3,3,3,2,1,1,2,2,101,214,1,1,1,1,3,3,3,1,1,1,1,1,2,1,4,4,4,4,2,0,4,4,4,4,1,1,1,1,3,1,3,1,3,1,3,1,1,1,2,10,10,60,20,0,2,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,3,5,4,4
1,101,215,1,2,4,2,4,4,3,120,2,9,1,2,3,1,1,3,2,0,0,0,0,0,0,8,3,2,2,11,1,1,1,1,2,3,3,1,2,1,1,1,4,4,2,4,1,1,1,4,4,4,4,1,1,4,1,4,4,1,4,4,3,1,3,2,1,1,3,2,101,215,1,2,1,1,3,3,1,1,3,2,1,3,2,4,1,4,4,4,4,4,3,4,4,4,3,1,1,5,3,1,2,1,3,1,3,1,1,2,2,40,10,10,5,35,1,1,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,4,5,2,1,3,4,4
1,101,216,1,2,4,1,4,10,4,136,2,2,1,2,3,1,1,3,1,2,1,1,3,3,2,8,1,3,2,2,1,1,1,1,3,2,3,2,2,2,2,4,4,4,4,4,1,1,4,1,4,1,2,1,4,4,1,4,4,1,1,3,1,4,3,3,1,1,1,2,101,216,1,1,1,1,2,3,0,1,3,1,1,2,2,3,1,2,4,3,4,4,4,4,4,4,1,1,1,5,5,1,3,2,3,1,3,1,1,1,2,5,25,65,5,0,2,3,3,3,2,2,2,2,1,2,2,2,1,2,2,2,2,2,5,5,5,4,5,4
1,101,217,1,2,4,1,4,6,3,136,2,9,1,2,3,1,1,3,2,2,1,1,2,1,3,8,2,3,4,9,2,1,2,0,3,2,3,2,2,1,1,4,4,4,2,4,2,4,4,1,4,4,2,2,3,2,4,1,3,2,4,4,3,3,3,3,1,1,1,2,101,217,1,1,1,1,1,1,1,1,1,3,1,0,0,0,1,1,4,4,3,4,4,4,4,4,3,5,1,1,1,1,3,1,1,1,1,3,1,2,2,10,20,60,10,0,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,6,6,3,4,5,4
1,101,218,1,2,2,1,4,7,1,150,2,2,1,2,3,1,1,3,1,2,1,1,3,1,2,8,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,4,1,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,2,2,1,1,2,2,101,218,1,1,1,1,3,3,2,2,1,2,1,1,1,3,3,2,4,4,4,4,3,4,4,4,1,5,5,5,1,5,3,1,2,1,3,2,1,1,2,5,5,50,5,35,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,4,5,2,4
1,101,219,1,2,5,2,4,5,3,110,2,2,1,2,3,1,1,3,2,2,1,1,3,2,2,1,1,3,2,3,2,2,1,1,5,1,1,1,2,1,1,4,2,4,2,4,1,4,4,4,4,4,1,2,4,4,4,4,1,4,4,2,2,2,3,3,1,1,1,2,101,219,1,1,1,1,3,3,3,1,1,2,3,1,1,1,2,0,0,0,0,0,0,0,0,0,1,5,2,2,2,1,3,1,2,1,2,3,1,1,2,5,10,75,5,5,2,1,3,3,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,3,3,4,4,4
1,101,220,1,1,4,3,4,5,4,136,2,2,1,3,3,1,1,3,1,2,1,1,3,2,3,8,1,3,4,2,1,1,2,1,5,2,5,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,4,3,3,1,1,1,2,101,220,1,1,1,1,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,1,5,5,1,3,1,2,1,3,3,1,1,2,0,30,30,30,10,2,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,4,3,0,4,4
1,101,221,1,1,4,2,4,8,3,46,2,2,1,1,2,2,1,3,2,2,1,3,3,2,3,8,1,3,2,3,1,2,2,1,1,2,2,1,2,1,1,4,4,4,4,4,1,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,3,3,1,1,1,2,101,221,1,1,1,1,3,3,2,2,1,1,1,3,2,1,1,2,2,4,2,4,2,4,4,4,1,1,1,5,2,5,3,2,4,2,4,1,1,1,1,10,30,55,5,0,2,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,2,5,0,3,4
1,101,222,1,2,0,1,4,10,3,136,2,2,1,2,2,1,1,3,1,2,1,1,3,1,1,8,1,3,2,2,1,1,1,1,3,2,3,1,2,1,1,4,1,4,1,4,1,1,4,4,4,4,4,1,4,4,4,1,4,4,4,4,3,4,2,2,1,1,3,2,101,222,1,1,1,1,3,3,1,1,1,1,5,1,1,4,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,4,1,1,1,2,1,1,1,2,25,50,25,0,0,1,1,4,4,2,2,2,2,1,2,2,2,2,2,2,2,1,2,6,6,3,4,5,4
1,101,223,1,2,5,1,4,5,3,60,2,0,1,2,2,1,1,4,2,1,1,2,1,1,3,1,1,2,1,5,2,2,2,2,6,1,1,2,3,1,2,4,4,4,3,4,2,4,1,4,4,4,4,2,4,4,4,4,4,1,4,3,1,1,3,3,1,1,2,2,101,223,1,2,1,1,3,3,2,1,2,2,1,3,3,2,1,1,4,3,2,4,3,4,4,4,2,1,2,4,2,1,2,1,4,1,4,2,1,1,1,0,0,10,0,90,2,1,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,3,1,4,4
1,101,224,1,2,4,2,4,5,3,90,2,2,1,2,2,2,1,3,2,2,1,2,1,3,2,8,2,2,3,3,1,2,1,1,3,2,3,2,2,2,1,2,1,2,1,4,4,4,1,2,1,4,4,4,4,2,2,1,4,4,1,2,1,3,3,3,1,1,0,2,101,224,1,1,1,1,3,3,0,1,1,2,2,2,2,1,1,1,4,4,2,4,3,4,2,4,1,1,1,4,2,2,3,2,3,2,3,1,1,1,2,0,10,35,5,50,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,3,3,3,4,5,4,4
1,101,225,1,2,5,1,4,6,3,10,2,10,1,3,2,1,3,3,3,1,2,2,2,2,1,8,2,3,1,11,3,2,2,2,3,2,2,2,2,2,2,4,2,2,2,1,1,1,1,2,2,4,1,2,2,3,2,1,2,3,1,2,1,4,3,2,1,1,2,2,101,225,1,1,1,1,3,3,3,2,1,2,1,1,1,1,2,1,1,2,4,4,1,4,4,2,3,1,2,3,1,1,2,2,3,1,3,2,1,1,2,6,11,16,34,33,3,2,3,3,2,1,2,2,2,2,2,1,2,2,2,2,2,1,3,3,4,5,4,4
1,101,226,1,2,5,1,4,4,3,30,2,9,1,2,2,2,2,4,2,1,1,1,2,2,1,8,0,3,1,2,2,2,2,2,3,3,3,2,3,1,2,1,1,2,4,4,1,1,4,1,1,1,4,2,4,2,3,1,4,1,1,2,1,1,3,3,1,1,2,2,101,226,1,1,2,1,3,3,2,2,4,1,2,2,2,3,2,2,2,4,4,4,4,4,4,4,3,2,1,1,1,1,3,1,2,2,3,1,1,1,0,10,50,40,0,0,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,3,3,3,2,5,4
