CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35H.,Q.35I.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,Q.39H.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.63..14,Q.64.,V.66.,V.66..1,V.67.,V.68.,V.69.,CARD..2,DECK..2,BALLOT..2,FORM..2,FORM..3,V.71.,V.72.,V.73.
1,100,1663,2,2,4,9,9,3,55,1,2,0,1,1,2,1,1,1,2,3,2,6,2,1,2,1,8,2,2,4,5,2,2,1,1,3,1,3,0,3,1,3,4,3,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,2,2,2,100,1663,2,2,1,2,2,2,2,2,2,2,4,4,4,2,4,4,4,4,2,2,3,1,1,3,2,1,1,3,3,3,1,4,4,1,8,4,2,1,2,1,3,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,8,1,7,1,3,3,100,1663,2,3,3,21,14
1,100,1664,2,2,4,9,10,3,60,1,2,7,0,0,1,2,2,1,1,1,4,3,1,1,2,0,8,0,2,4,5,2,3,1,1,0,2,0,0,2,3,2,4,1,1,4,2,1,1,1,3,3,1,0,0,0,1,1,3,3,1,2,2,2,2,2,2,2,2,100,1664,2,2,2,2,1,2,2,5,2,2,2,3,3,4,3,4,4,2,1,2,1,2,2,4,1,1,2,2,1,5,1,3,4,1,8,4,2,1,2,2,1,2,1,3,4,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,8,1,5,1,3,3,100,1664,2,3,4,7,37
1,100,1665,2,2,4,10,9,2,50,1,3,7,0,0,2,2,2,1,3,3,3,1,1,1,2,1,8,1,3,1,5,2,2,1,1,3,3,3,3,3,3,1,2,3,3,3,2,1,1,1,1,0,1,1,1,2,2,2,3,1,2,2,2,2,2,2,2,2,2,100,1665,2,3,3,3,3,2,2,1,2,2,3,2,2,3,3,4,4,2,1,1,1,1,2,4,2,1,1,1,1,1,1,4,4,1,8,4,2,1,1,1,1,1,2,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,4,13,1,7,0,4,3,100,1665,2,2,5,21,10
1,100,1666,2,2,4,8,5,3,87,1,1,7,0,0,2,3,1,1,1,2,1,1,2,3,1,1,1,2,2,1,5,3,3,1,1,4,3,1,2,1,1,1,1,3,3,3,4,1,1,2,1,1,1,1,0,2,2,2,3,3,2,2,1,1,1,3,2,2,2,100,1666,2,2,3,1,2,2,2,2,1,1,1,2,1,2,1,3,3,1,1,1,3,1,1,5,2,1,3,2,1,1,2,4,4,1,8,4,2,1,2,2,2,2,2,1,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,10,1,2,1,2,3,100,1666,2,3,8,2,1
1,100,1667,2,2,4,10,6,3,60,1,1,7,3,7,4,3,1,2,2,1,2,4,3,2,2,1,8,2,2,4,5,2,3,2,2,3,3,4,4,4,3,1,2,3,3,3,2,1,1,2,2,1,1,3,3,1,3,1,1,1,1,2,1,2,2,2,2,2,2,100,1667,2,1,0,0,0,1,3,3,1,2,2,2,2,3,2,4,4,2,2,2,1,1,2,4,1,1,2,1,1,2,1,4,4,1,8,4,2,2,1,1,2,2,2,1,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,6,2,3,9,2,3,100,1667,2,4,7,8,22
1,100,1668,2,2,4,13,6,3,83,1,4,7,2,4,1,2,1,1,2,1,4,1,3,1,2,0,8,2,2,1,4,3,3,2,2,3,3,4,4,5,3,3,4,3,3,1,2,1,1,2,2,1,1,3,3,2,2,5,3,1,1,1,1,2,2,2,2,2,2,100,1668,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,4,2,2,1,2,1,2,1,4,2,1,5,1,1,2,1,4,4,1,8,4,2,1,2,2,2,1,2,3,4,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,0,10,1,2,0,1,3,100,1668,2,5,8,8,75
1,100,1669,2,2,4,10,5,3,80,1,2,7,0,0,1,3,2,1,2,3,2,1,3,1,1,1,8,1,2,1,8,3,3,2,2,3,4,4,4,4,3,2,4,3,3,3,2,1,1,3,3,1,1,2,3,2,2,1,3,1,1,1,1,2,2,3,2,2,2,100,1669,2,3,3,3,3,3,2,3,2,2,2,1,1,4,1,4,4,1,1,1,1,1,1,4,2,1,5,2,5,1,1,4,4,4,8,4,2,2,1,1,3,2,2,2,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,15,1,1,0,1,3,100,1669,2,5,6,10,17
1,100,1670,2,2,4,8,11,3,50,1,3,7,2,7,3,3,1,2,4,2,2,3,3,3,2,2,8,2,2,4,5,3,3,1,0,1,4,5,4,5,4,1,4,3,3,3,4,1,1,3,2,1,1,2,3,1,2,1,2,1,2,3,1,3,3,3,2,2,2,100,1670,2,2,3,3,1,3,3,2,2,2,3,1,1,3,3,4,4,1,1,1,1,2,1,3,3,1,3,1,2,1,1,4,4,1,8,4,2,2,1,1,2,3,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,11,1,6,1,6,3,100,1670,2,1,5,22,9
1,100,1671,2,2,4,9,9,3,36,1,4,1,2,7,1,2,2,1,1,1,3,1,1,1,2,1,8,1,2,1,6,2,3,1,1,1,4,5,5,5,4,1,4,3,2,3,4,1,1,3,3,1,1,3,3,2,3,2,3,3,1,1,2,2,2,3,2,2,2,100,1671,2,3,3,3,2,3,2,3,1,2,1,2,3,1,2,3,2,1,1,2,3,2,1,5,1,1,5,1,1,1,1,2,4,1,8,4,2,1,2,2,1,1,1,1,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,14,1,4,0,2,3,100,1671,2,4,8,16,34
1,100,1672,2,2,4,9,6,3,40,1,3,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,0,2,2,1,8,1,1,2,2,6,2,0,4,3,2,1,0,3,3,2,2,1,1,3,3,1,1,3,3,3,2,1,2,1,2,2,1,2,3,3,2,2,2,100,1672,2,1,3,2,2,3,2,1,1,2,3,1,1,4,4,4,1,2,1,1,2,1,1,3,1,1,1,1,4,1,1,4,4,1,8,4,2,2,1,2,1,1,1,2,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,0,11,1,9,1,4,3,100,1672,2,2,5,8,54
1,100,1673,2,2,4,9,11,3,70,1,3,1,2,7,2,1,2,2,3,2,2,4,3,3,2,1,0,2,1,1,3,1,3,2,2,3,4,5,5,4,3,2,1,3,3,3,4,1,1,2,2,1,1,1,3,2,2,1,3,2,3,3,3,3,3,3,2,1,2,100,1673,2,2,3,2,1,3,1,1,4,4,4,4,4,4,4,4,4,4,1,2,3,2,1,3,2,2,3,3,4,2,5,4,4,1,8,4,2,3,1,1,2,1,2,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,12,1,13,1,9,3,100,1673,2,0,0,13,51
1,100,1674,2,2,4,9,9,3,60,1,1,1,3,1,1,2,1,1,2,1,2,3,3,2,2,1,8,2,3,1,4,2,2,1,1,3,4,3,3,4,2,2,2,3,3,3,2,1,1,3,1,1,1,3,3,3,2,1,3,1,1,2,2,2,2,2,2,2,2,100,1674,2,1,1,2,2,2,3,2,1,2,1,1,3,2,1,4,1,1,1,2,1,1,1,4,2,1,1,2,3,4,1,2,4,1,8,4,2,2,2,2,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,6,1,6,2,3,3,100,1674,2,3,8,21,21
1,100,1675,2,2,4,9,10,3,66,1,2,1,1,1,1,2,1,1,3,1,2,3,1,1,1,1,4,1,2,4,3,3,3,2,1,3,3,2,1,2,3,3,4,3,3,3,2,1,1,1,1,1,1,2,3,3,3,1,3,3,3,3,3,4,3,3,2,1,2,100,1675,2,3,3,3,2,3,1,1,4,2,2,4,4,4,4,4,4,4,1,2,1,1,1,1,1,1,1,1,1,2,1,5,5,1,8,4,2,1,1,1,1,2,2,1,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,15,1,11,0,10,3,100,1675,2,0,2,1,3
1,100,1676,2,2,4,3,6,4,76,1,1,2,3,1,1,2,1,1,1,1,2,1,1,1,0,0,0,1,2,1,4,3,3,1,1,0,4,3,4,4,1,3,4,3,3,1,4,1,1,0,0,1,1,1,0,2,3,1,3,3,1,2,1,2,1,3,2,2,2,100,1676,2,2,2,1,1,1,3,2,2,1,2,0,0,1,4,0,4,1,1,1,1,1,1,4,3,1,2,1,2,2,1,5,4,1,11,4,2,1,0,1,1,2,0,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,4,6,1,2,3,1,3,100,1676,2,4,10,13,7
1,100,1677,2,2,4,3,7,3,4,1,3,7,3,7,1,2,1,1,1,1,2,6,1,1,2,2,8,2,2,2,4,2,2,2,2,1,2,2,2,2,2,1,3,3,3,1,4,1,1,1,1,1,1,1,1,1,2,5,1,1,2,2,3,3,3,2,2,2,2,100,1677,2,1,3,1,2,2,2,1,1,2,2,4,4,4,4,4,4,4,1,1,1,2,2,4,1,1,2,2,5,5,5,4,4,1,11,4,2,1,1,1,1,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,8,1,10,2,7,3,100,1677,2,0,3,22,60
1,100,1678,2,2,4,11,5,3,0,1,3,7,3,1,2,2,2,2,2,3,2,6,3,2,2,1,8,1,3,4,0,3,3,2,1,3,3,5,5,4,2,1,2,3,3,2,4,1,1,1,1,1,1,1,0,1,2,1,2,2,1,1,1,2,2,2,2,2,2,100,1678,2,1,2,1,1,1,3,3,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,4,1,1,3,2,2,2,2,4,4,1,11,4,2,2,1,1,2,3,3,2,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,2,4,1,3,100,1678,2,5,9,17,5
1,100,1679,2,2,4,3,6,3,0,1,4,2,3,0,1,2,2,2,2,0,2,6,1,1,2,2,8,1,2,4,5,3,2,2,0,0,2,4,4,2,3,3,2,3,3,2,4,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,2,2,2,2,2,2,2,100,1679,2,2,3,1,2,2,3,2,1,2,2,0,2,0,2,1,2,0,1,1,1,2,3,4,1,1,2,1,2,5,1,5,4,1,11,4,2,2,0,2,1,3,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,8,1,4,1,2,3,100,1679,2,4,10,13,12
1,100,1680,2,2,4,9,6,3,46,1,3,2,2,7,3,2,1,3,2,2,4,4,3,1,1,1,8,1,3,1,5,3,3,1,2,3,3,4,5,5,3,1,3,2,3,3,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,2,2,2,2,3,2,2,2,100,1680,2,3,2,2,1,3,2,1,2,2,2,2,2,3,4,4,4,4,2,2,1,2,2,4,2,1,2,2,4,2,1,4,5,4,11,4,2,2,1,1,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,4,11,1,4,1,3,3,100,1680,2,3,5,12,13
1,100,1681,2,2,4,7,6,3,60,1,3,7,2,7,4,2,1,3,2,1,3,6,3,2,2,2,0,2,3,2,2,2,2,2,2,4,4,3,4,5,4,1,2,0,2,3,4,1,1,2,3,1,1,2,0,2,2,2,3,2,2,3,3,4,3,1,2,2,2,100,1681,2,1,0,0,0,1,2,1,3,4,4,4,4,4,4,4,4,4,1,1,1,2,2,4,1,1,1,1,1,4,1,4,5,1,11,4,2,2,1,1,3,1,3,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,6,2,12,9,9,3,100,1681,2,0,0,15,43
1,100,1682,2,1,4,9,6,3,999,1,2,1,3,1,1,2,2,2,2,1,3,4,2,1,2,2,8,2,2,1,4,2,2,2,1,3,2,4,4,4,4,1,4,2,2,2,4,3,1,2,1,1,1,3,3,1,1,5,1,1,2,1,1,2,2,3,2,2,2,100,1682,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,4,4,4,2,2,3,2,1,4,2,3,5,2,2,2,2,2,4,1,10,4,2,1,2,2,3,2,2,3,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,11,1,5,0,2,3,100,1682,2,4,6,6,43
1,100,1683,2,1,4,8,6,4,22,1,4,1,2,7,3,3,2,2,2,2,1,3,1,1,2,2,0,2,2,4,11,3,3,2,2,3,4,5,5,5,3,1,1,3,3,2,3,1,1,2,2,1,1,1,3,1,3,2,1,1,1,1,1,3,2,3,2,2,2,100,1683,2,1,3,1,1,3,2,2,1,1,2,2,1,3,1,4,4,3,1,1,3,1,2,4,1,1,5,0,4,4,1,5,4,1,10,4,2,1,1,1,1,2,2,4,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,9,1,2,3,2,3,100,1683,2,4,6,29,42
1,100,1684,2,1,4,8,9,3,38,1,4,3,2,1,3,3,2,2,2,2,1,3,1,1,2,2,8,2,2,1,5,3,3,2,1,3,5,4,5,5,1,1,1,3,3,2,1,1,1,2,1,1,1,2,3,1,3,2,1,1,2,1,1,3,2,3,2,2,2,100,1684,2,2,2,3,3,1,2,2,2,4,4,4,4,4,4,4,4,4,1,2,3,2,1,3,3,1,5,5,4,4,1,5,4,1,10,4,2,1,1,0,3,2,2,3,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,11,1,3,1,3,3,100,1684,2,3,1,29,67
1,100,1685,2,2,4,8,6,3,60,1,3,7,2,1,1,2,1,2,1,2,2,3,2,1,2,1,8,1,2,4,6,2,2,2,2,2,4,4,1,4,2,1,2,3,3,3,3,1,1,1,1,1,1,1,3,2,2,2,2,2,1,2,2,3,2,3,3,2,2,100,1685,2,0,0,0,0,1,2,5,2,2,0,0,1,0,2,0,0,2,1,2,2,1,1,3,1,1,2,1,1,2,1,4,4,1,10,4,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,8,2,7,9,4,3,100,1685,2,2,10,8,48
1,100,1686,2,2,4,10,6,3,72,1,3,2,1,2,3,3,2,1,2,3,1,1,3,3,2,1,8,1,1,1,8,3,3,1,1,1,3,3,2,4,2,1,4,3,2,3,4,1,1,1,1,1,1,0,1,2,3,1,1,1,1,1,1,2,1,2,2,2,2,100,1686,2,1,1,1,1,1,3,4,1,1,1,1,1,0,1,1,1,1,2,1,3,2,2,5,2,2,4,1,1,1,1,3,4,1,10,4,2,2,1,1,2,2,4,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,0,5,0,3,100,1686,2,5,10,11,43
1,100,1687,2,2,4,9,7,3,80,1,4,1,1,1,2,2,1,2,3,1,2,6,3,2,2,2,8,0,3,4,3,2,2,2,2,0,3,3,3,4,2,1,1,3,3,2,4,1,1,3,3,1,1,0,0,2,2,5,2,2,2,2,3,3,3,2,2,2,2,100,1687,2,2,3,2,1,2,2,1,4,2,2,4,4,4,4,4,4,2,2,1,3,2,1,3,1,1,2,1,2,2,5,4,4,1,10,4,2,1,2,2,2,2,2,3,3,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,9,1,10,1,7,3,100,1687,2,0,3,22,54
1,100,1688,2,2,4,13,6,3,100,1,3,7,3,0,2,2,2,2,2,1,4,2,2,3,2,1,8,2,2,1,6,2,3,2,2,3,2,2,2,2,3,3,2,2,3,0,2,1,1,1,1,1,1,1,0,0,1,2,1,1,2,2,2,2,2,1,1,2,2,100,1688,2,2,2,1,1,2,3,2,1,1,1,1,1,3,1,4,4,2,0,2,3,2,3,4,1,1,3,3,3,3,3,3,4,1,10,4,2,2,1,1,1,3,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,0,3,1,6,2,4,3,100,1688,2,2,7,8,2
1,100,1689,2,2,4,4,7,3,40,1,3,7,0,0,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,4,3,1,2,1,1,3,1,2,1,1,4,1,2,3,3,2,4,1,1,1,1,1,1,2,0,1,1,1,3,3,2,3,2,3,3,1,2,2,2,100,1689,2,2,3,1,2,2,2,1,2,4,3,2,4,3,4,4,4,4,1,2,1,2,1,3,1,1,5,1,5,1,1,5,4,1,10,4,2,1,1,2,3,2,2,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8,1,12,1,7,3,100,1689,2,0,3,11,23
1,100,1690,2,2,4,3,7,3,61,1,3,7,2,1,2,2,2,1,4,3,2,3,2,2,1,1,0,2,2,2,4,3,3,2,2,2,3,4,4,2,3,3,4,3,2,4,2,1,1,2,1,1,1,2,3,2,2,1,3,1,1,1,1,2,1,3,2,2,2,100,1690,2,1,2,1,1,1,3,5,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,4,3,1,2,2,3,2,2,3,4,1,10,4,2,2,1,1,3,2,2,3,4,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,5,1,1,4,0,3,100,1690,2,5,9,11,10
1,100,1691,2,2,4,3,7,3,21,1,4,7,0,0,3,2,2,2,2,2,3,6,2,2,2,2,8,1,3,4,4,2,2,2,2,0,2,3,4,4,4,1,4,3,2,2,0,3,1,1,1,1,1,2,3,2,2,2,3,0,1,1,2,2,1,2,2,2,2,100,1691,2,1,2,2,1,1,3,1,1,2,2,2,2,3,1,4,4,2,1,1,1,2,2,4,2,1,5,2,2,4,2,4,4,1,10,4,2,2,2,2,3,3,2,4,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,4,5,1,4,3,1,3,100,1691,2,4,7,11,20
1,100,1692,2,2,4,9,6,3,50,1,3,7,0,0,2,2,2,2,2,2,2,1,2,2,1,1,8,2,2,4,3,2,2,2,2,3,3,3,4,3,4,1,3,3,3,2,2,1,1,3,3,1,1,1,3,1,2,1,3,1,2,2,1,2,3,2,1,1,2,100,1692,2,3,2,2,3,1,3,1,1,2,4,4,1,4,1,4,4,4,1,2,1,1,1,4,2,2,1,1,1,1,1,3,4,1,10,4,2,2,2,2,1,2,2,3,2,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,7,1,7,1,4,3,100,1692,2,2,3,7,46
1,100,1693,2,2,4,3,6,3,60,1,2,7,3,1,1,2,1,1,1,1,4,4,3,2,2,2,8,2,2,4,3,2,2,2,2,3,3,2,2,2,2,3,4,3,3,1,4,1,1,3,1,1,1,1,3,2,2,1,3,3,2,2,1,2,2,2,2,2,2,100,1693,2,3,1,1,2,1,3,1,1,1,4,2,2,4,4,4,4,4,1,1,1,2,2,4,2,2,3,2,1,3,1,4,4,1,10,4,2,1,2,2,2,3,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,0,6,1,6,3,3,3,100,1693,2,3,3,2,2
1,100,1694,2,2,4,3,11,3,20,1,4,1,3,7,4,2,1,2,1,3,4,3,3,3,2,1,8,0,0,4,3,2,2,1,1,0,3,3,4,2,1,1,1,3,3,3,4,3,1,2,2,1,1,3,3,3,1,5,3,3,2,2,2,3,2,2,3,2,2,100,1694,2,1,3,2,2,2,2,2,2,0,2,0,0,4,2,4,4,2,1,1,1,2,3,3,3,3,5,1,5,3,1,4,4,1,10,4,2,1,1,1,3,2,2,4,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,8,1,8,1,5,3,100,1694,2,1,10,13,6
1,100,1695,2,2,4,3,9,3,29,1,2,1,3,1,1,2,1,2,2,1,4,1,1,1,2,2,8,2,2,4,5,2,2,2,2,3,2,2,4,3,2,3,2,2,2,4,3,3,1,1,1,1,1,1,3,3,1,1,0,0,1,2,3,3,3,2,2,2,2,100,1695,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,2,1,1,3,4,1,3,2,1,1,1,1,2,4,1,10,4,2,1,2,2,1,2,1,2,3,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,4,9,1,9,0,6,3,100,1695,2,1,10,15,8
1,100,1696,2,2,4,11,5,3,69,1,3,1,3,7,3,3,2,1,2,2,2,1,3,1,2,1,1,1,2,1,6,3,3,2,2,3,3,3,3,4,1,2,4,3,3,3,2,1,1,3,1,1,1,1,1,1,2,5,3,1,1,1,1,2,2,1,1,2,2,100,1696,2,2,3,2,1,1,2,3,1,2,4,4,1,4,3,4,4,4,1,1,1,2,1,4,3,3,3,1,2,2,1,4,4,1,10,4,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,0,5,1,1,2,1,3,100,1696,2,5,2,19,2
1,100,1697,2,2,4,8,10,2,42,1,2,1,2,7,1,2,2,1,1,1,4,4,1,1,2,2,8,2,2,1,6,2,3,2,2,3,3,4,4,4,3,3,4,3,3,2,2,1,1,3,1,1,1,3,3,3,1,5,3,3,1,1,1,1,2,3,2,2,2,100,1697,2,1,1,1,1,3,3,2,1,2,2,2,1,2,1,2,1,2,1,1,3,1,1,4,1,1,3,1,1,1,1,5,4,1,10,4,2,1,2,2,1,2,1,1,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,3,4,1,3,100,1697,2,5,9,6,59
1,100,1698,2,2,4,8,3,3,23,1,2,7,0,0,1,3,2,2,2,1,2,1,3,3,1,1,8,1,1,1,8,3,3,2,2,2,3,0,3,3,2,1,1,3,3,3,2,1,1,2,2,1,1,1,3,1,2,1,1,1,1,1,1,2,1,3,2,2,2,100,1698,2,2,0,0,0,2,2,3,1,1,2,4,4,2,3,4,4,4,1,1,1,1,1,4,2,2,3,1,5,1,1,3,5,1,10,4,2,1,1,1,2,2,2,1,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,4,10,2,0,9,0,3,100,1698,2,5,4,7,63
1,100,1699,2,2,4,3,2,3,30,1,1,7,2,7,1,2,2,2,2,2,2,4,3,1,1,2,8,1,3,1,5,3,2,2,2,1,3,4,4,4,1,3,4,3,3,0,2,1,1,1,1,1,1,1,3,3,1,2,1,1,1,1,1,2,3,3,2,2,2,100,1699,2,3,3,3,3,2,2,3,1,2,2,1,2,2,2,3,1,3,1,1,3,1,1,5,1,1,5,5,5,5,1,3,4,1,9,4,2,2,2,1,2,3,1,2,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,14,1,4,0,2,3,100,1699,2,4,7,4,64
1,100,1700,2,2,4,11,11,3,105,1,4,7,0,0,4,3,1,1,2,3,3,2,3,1,2,2,8,0,3,1,5,3,2,2,2,6,3,3,3,3,2,2,4,3,3,3,2,1,1,2,1,1,1,2,3,3,2,2,1,1,2,2,3,2,2,2,3,2,2,100,1700,2,2,3,2,3,2,2,3,4,4,2,2,1,4,4,4,4,2,2,1,1,2,1,4,2,1,4,1,0,5,1,5,4,1,9,4,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,3,10,1,6,0,5,3,100,1700,2,2,3,10,18
1,100,1701,2,1,4,6,5,3,50,1,2,7,3,1,1,2,2,1,2,1,2,4,1,3,2,1,0,1,2,4,5,3,3,1,1,2,2,4,2,3,3,3,1,3,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,100,1701,2,2,3,3,1,1,2,1,2,2,1,3,4,2,4,2,2,0,1,1,1,1,1,4,2,1,2,2,2,1,1,4,4,1,3,4,2,1,2,1,1,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,9,1,2,2,1,3,100,1701,2,5,10,11,3
1,100,1702,2,2,4,4,6,3,45,1,1,7,1,3,1,2,1,1,1,1,3,1,2,3,1,1,8,2,2,0,2,3,3,2,2,4,3,2,2,4,3,1,3,3,3,2,2,1,1,2,1,1,1,3,3,2,3,5,3,1,1,1,1,2,3,2,2,2,2,100,1702,2,1,2,3,2,2,2,2,1,1,1,2,2,3,2,4,1,1,1,2,3,1,1,3,2,2,1,1,3,1,1,2,4,1,3,4,2,1,2,2,1,1,3,1,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9,1,3,1,2,3,100,1702,2,4,8,6,90
1,100,1703,2,2,4,9,10,1,43,1,1,7,2,7,3,3,1,4,4,2,3,1,3,3,2,1,1,1,2,1,6,3,3,5,2,1,4,5,5,2,1,1,1,3,3,4,2,1,0,0,0,0,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,2,100,1703,2,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,4,5,5,5,1,3,4,1,3,4,2,0,1,0,3,3,4,2,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,2,0,9,0,3,100,1703,2,5,9,19,36
1,100,1704,2,2,4,8,4,2,90,1,2,2,3,1,2,3,2,1,2,1,2,3,1,1,2,2,0,1,3,1,4,3,3,1,1,3,4,4,4,4,4,3,4,3,3,1,4,1,1,0,3,1,1,1,3,3,0,1,1,1,2,2,2,2,2,2,2,2,2,100,1704,2,3,2,1,1,2,2,1,1,1,2,2,2,4,1,4,4,4,1,1,1,1,1,4,3,3,1,2,5,5,1,2,4,1,3,4,2,1,2,2,1,2,1,4,3,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,3,8,1,4,2,4,3,100,1704,2,2,5,13,19
1,100,1705,2,2,4,5,7,4,20,2,3,1,2,1,1,3,2,1,3,3,2,1,1,1,2,1,8,1,0,1,3,2,2,1,1,1,1,1,2,1,2,2,4,2,3,3,2,1,1,1,1,1,2,2,2,3,2,2,3,3,1,2,2,3,2,2,2,2,2,100,1705,2,2,1,2,3,3,3,2,1,1,4,2,3,4,1,4,4,1,1,1,3,2,2,3,1,1,1,2,1,3,1,4,4,1,4,3,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,9,1,6,1,4,3,100,1705,2,2,5,19,24
