CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35I.,Q.35J.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,Q.39H.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.64.,V.66.,V.67.,V.68.
1,100,45,6,2,4,8,1,1,3,1,3,4,1,4,1,2,2,1,2,2,3,3,1,1,2,2,1,1,2,4,3,1,2,1,1,2,2,1,1,2,3,3,2,1,2,3,2,1,1,0,0,1,0,0,2,1,1,5,1,1,3,2,2,3,3,2,2,1,2,100,45,6,3,2,2,3,2,2,1,4,3,4,4,4,4,4,4,4,2,2,2,1,1,1,3,1,1,1,1,1,2,1,3,3,1,9,4,2,1,1,2,3,1,2,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,5,78
1,100,46,6,2,4,9,3,3,4,1,3,5,1,5,1,2,1,1,1,3,3,4,3,1,2,1,8,2,2,2,9,1,3,1,2,2,3,3,2,3,2,0,0,3,2,0,1,2,1,3,3,3,1,2,3,1,2,1,1,1,3,2,2,3,3,3,0,1,2,100,46,6,3,3,3,3,3,0,1,4,2,4,4,4,4,4,4,4,2,2,2,3,2,1,2,3,3,1,1,2,2,1,3,4,1,10,3,2,2,2,2,3,1,1,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,7,2,74
1,100,47,6,3,4,3,9,1,3,1,3,5,1,5,1,2,1,1,1,2,3,1,1,1,2,1,0,1,3,3,3,1,2,1,1,3,4,1,1,1,4,3,1,3,3,2,1,2,1,3,0,1,0,2,1,1,1,1,3,1,2,3,2,3,3,3,2,1,2,100,47,6,3,3,3,3,2,2,1,4,3,4,4,4,4,4,4,4,4,2,2,3,1,1,3,1,2,2,5,5,1,1,2,3,1,9,4,1,1,1,2,3,1,1,4,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,7,5,83
1,100,48,6,2,4,9,2,2,3,1,3,5,1,4,1,2,1,2,3,1,1,2,1,1,2,2,8,3,3,1,3,2,2,6,2,3,3,4,4,4,1,1,1,3,3,2,1,1,1,3,3,3,3,2,3,1,1,5,2,2,2,3,2,3,3,3,2,2,2,100,48,6,2,2,3,3,2,3,1,2,4,3,4,4,4,4,4,4,4,2,2,1,1,1,2,1,1,1,1,4,5,1,5,3,1,9,4,2,1,1,1,3,1,4,3,1,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,7,1,57
1,100,49,6,2,4,4,1,3,4,1,3,5,1,5,1,2,1,1,2,2,3,6,1,2,2,2,8,3,2,2,3,2,2,1,2,3,3,3,2,4,4,1,2,3,2,1,1,1,1,0,0,0,1,2,0,1,1,1,1,1,3,2,2,4,3,3,2,1,2,100,49,6,1,3,3,3,2,1,1,3,4,3,4,3,4,4,4,4,4,2,2,3,1,1,2,1,3,1,5,5,1,1,2,3,1,7,4,2,1,2,1,3,2,2,1,3,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,8,1,92
1,100,50,6,2,4,9,10,1,4,1,3,5,1,3,1,1,1,1,3,3,3,3,1,1,2,1,0,3,0,3,5,1,3,2,2,3,3,4,2,4,2,1,1,3,3,3,1,1,1,1,1,1,1,2,2,1,1,5,1,1,2,3,2,4,3,2,2,1,2,100,50,6,2,3,3,3,1,1,3,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,2,1,2,5,1,5,5,5,4,4,1,4,4,2,1,1,2,3,1,1,4,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,8,0,1
1,100,51,6,2,4,8,1,4,3,1,3,2,1,2,3,2,1,1,4,3,2,3,1,2,2,2,8,2,2,1,3,2,3,1,2,3,4,5,5,4,3,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,5,2,2,2,2,3,3,2,2,2,1,2,100,51,6,2,0,0,0,0,3,6,4,1,4,2,4,2,1,4,4,4,2,2,1,1,2,4,3,3,2,2,1,1,1,4,3,1,5,4,2,1,1,1,3,3,2,4,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,6,4,45
1,100,52,6,4,4,8,1,2,4,1,3,2,1,2,2,3,2,1,2,3,4,5,1,1,2,1,8,0,2,1,6,2,2,2,2,3,2,2,5,4,2,3,4,3,3,2,1,1,1,3,3,3,1,2,3,1,1,5,1,1,2,2,3,3,3,2,2,2,2,100,52,6,3,3,3,0,3,2,2,2,4,4,4,4,4,4,4,4,4,2,2,1,2,1,3,1,0,5,2,5,0,1,2,2,1,8,4,2,2,1,2,3,2,2,3,4,4,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,7,4,8
1,100,53,6,2,4,8,2,3,3,1,3,5,1,5,1,2,2,1,2,2,3,6,1,1,2,2,8,2,3,2,3,2,2,2,1,3,2,2,1,2,4,3,3,3,3,1,1,1,1,3,3,1,1,1,3,1,1,5,1,1,2,2,3,3,3,2,2,2,2,100,53,6,3,3,2,0,2,2,1,2,2,4,2,4,4,4,4,2,4,2,2,3,1,1,3,1,3,1,0,1,1,1,3,1,1,9,4,2,1,2,1,3,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,7,1,21
1,100,54,6,2,4,9,1,4,3,1,3,2,1,2,3,3,1,1,2,1,4,6,1,1,0,0,0,1,0,4,11,0,3,1,1,1,4,4,4,4,3,3,2,2,3,4,2,1,1,0,0,0,0,2,0,1,1,5,1,1,2,3,3,3,3,3,2,1,2,100,54,6,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,1,2,1,3,1,1,2,1,2,1,1,4,2,1,5,3,2,1,1,2,2,2,1,0,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,8,4,67
1,100,55,6,0,12,0,4,4,5,1,3,5,1,4,1,2,1,3,2,2,3,3,1,1,2,2,0,2,0,2,4,2,3,1,1,2,3,3,1,1,1,1,1,2,3,2,1,0,0,1,0,0,0,0,0,0,1,5,3,3,1,1,3,4,3,2,2,1,2,100,55,6,0,0,0,1,0,3,1,1,0,1,0,0,0,1,0,0,0,2,2,1,1,2,4,1,1,4,1,2,4,1,5,2,1,11,2,2,1,0,2,2,2,4,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,6,2,82
1,100,56,6,2,4,3,6,4,7,1,3,4,1,2,3,2,2,1,2,1,4,1,1,1,2,2,8,2,2,4,3,2,2,1,1,3,4,4,4,5,4,1,4,3,3,3,1,1,1,2,3,1,1,1,3,1,1,1,3,3,2,2,3,3,2,2,2,1,2,100,56,6,0,0,0,1,2,1,2,0,2,0,0,0,0,0,0,0,0,2,2,1,2,1,2,2,1,1,2,1,1,5,4,3,1,5,2,2,1,2,1,3,2,2,4,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,6,6,40
1,100,57,6,2,4,2,1,3,3,1,3,2,1,2,1,2,1,2,1,3,3,1,1,1,2,1,0,1,3,1,3,2,2,1,1,0,2,2,2,3,4,2,2,2,3,5,3,1,1,1,1,1,1,2,1,1,1,5,3,3,2,2,3,3,2,3,2,1,2,100,57,6,1,0,0,1,1,2,1,2,0,0,0,2,0,2,0,0,0,2,2,1,1,1,3,1,1,1,2,2,1,3,4,1,1,5,3,2,1,1,1,2,3,3,4,4,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,6,4,62
1,100,58,6,1,4,3,5,4,3,1,3,5,1,3,1,1,2,1,2,2,4,1,1,1,2,1,8,2,2,4,3,3,3,2,1,3,2,4,2,2,4,1,1,3,2,2,1,1,3,1,1,1,1,1,2,1,1,5,3,1,2,2,3,2,3,2,3,2,2,100,58,6,3,2,2,1,2,2,2,4,4,4,4,4,4,1,4,4,4,2,2,1,1,2,2,3,3,5,1,5,1,5,3,3,1,9,3,1,2,2,2,3,3,2,4,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,6,1,75
1,100,59,6,2,4,11,1,4,3,1,3,3,1,3,1,2,1,2,1,2,3,2,1,1,1,1,8,2,2,2,3,1,2,1,1,3,2,2,0,2,4,3,3,3,3,2,1,1,1,1,1,1,1,2,1,1,1,5,1,1,2,2,3,3,3,3,2,1,2,100,59,6,3,3,3,1,3,2,2,4,4,4,4,3,4,4,4,4,4,2,2,1,1,1,3,1,0,1,1,1,1,1,2,2,1,8,3,2,1,1,1,3,2,1,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,7,5,61
1,100,60,6,4,4,3,4,1,3,1,3,2,1,2,1,2,1,2,2,3,1,2,1,1,2,1,1,3,1,4,3,1,2,2,2,3,3,2,2,3,1,1,4,3,3,3,1,1,1,3,3,2,2,3,2,1,2,2,1,1,2,3,3,4,2,1,2,1,2,100,60,6,3,3,2,1,1,3,2,4,4,4,4,4,4,4,4,4,4,2,2,3,2,1,3,1,3,5,1,4,5,1,5,3,1,4,4,2,1,1,2,3,2,2,4,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,8,4,78
1,100,61,6,2,4,4,4,4,5,1,3,1,1,4,1,3,1,1,1,1,3,1,1,1,1,2,8,2,1,3,2,3,3,1,0,1,3,5,5,5,2,3,1,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,3,3,3,2,3,3,3,3,2,1,2,100,61,6,1,3,3,1,3,1,1,2,0,0,0,0,0,3,0,0,0,2,2,1,1,1,1,1,2,1,1,1,2,1,2,3,2,4,2,2,1,2,1,3,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,8,7,57
1,100,62,6,2,4,8,2,3,2,1,3,3,1,3,2,3,3,1,2,2,3,1,1,1,2,1,0,2,1,2,3,2,3,2,2,2,3,4,2,2,2,1,4,2,1,3,1,1,1,3,2,1,1,2,2,1,1,1,1,1,2,3,3,3,3,2,2,1,2,100,62,6,2,3,1,1,3,2,2,2,2,4,3,0,4,2,4,3,2,2,2,1,1,1,3,2,2,2,1,4,1,5,5,4,1,6,4,2,1,2,2,3,2,2,4,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,8,4,20
1,100,63,6,3,4,9,1,3,3,1,3,3,1,4,2,2,2,2,2,2,2,3,1,2,2,2,8,1,3,1,3,2,2,1,1,2,2,2,1,1,2,1,4,3,2,2,1,1,1,3,3,1,1,1,3,1,1,5,1,1,2,3,3,3,3,3,2,1,2,100,63,6,1,2,2,1,1,3,2,2,2,2,2,2,2,4,4,4,4,2,2,1,1,1,3,1,1,1,1,2,5,2,3,4,1,9,4,2,1,1,2,3,2,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,8,3,23
1,100,64,6,4,4,4,1,3,5,3,3,2,1,2,1,2,2,1,1,2,1,6,1,1,2,2,9,1,3,2,3,2,2,1,1,1,2,2,2,2,1,3,4,3,3,1,1,1,1,3,3,0,0,1,3,1,1,5,1,1,2,2,3,4,3,2,2,1,2,100,64,6,2,0,3,1,2,2,1,2,4,4,4,4,4,4,4,4,4,2,2,3,1,1,3,1,1,1,1,1,1,1,2,3,1,8,4,2,1,2,1,3,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,8,7,33
1,100,65,6,2,4,4,10,1,3,1,3,5,1,3,1,1,1,1,2,2,1,6,3,2,2,2,0,2,2,2,2,2,1,2,2,3,2,2,2,2,1,1,1,2,1,3,0,1,1,2,3,1,1,1,3,1,1,5,2,2,3,2,3,4,3,3,2,1,2,100,65,6,3,2,1,1,2,2,1,2,2,4,4,3,4,3,4,4,4,2,2,3,0,1,2,2,0,1,2,2,1,1,1,4,1,5,4,2,2,2,1,1,2,2,4,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,9,1,95
1,100,66,6,2,4,6,2,3,2,1,3,4,1,4,1,1,2,1,2,2,3,1,1,1,2,0,8,1,3,2,3,1,1,1,1,3,1,2,2,2,4,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,3,3,3,3,2,2,1,2,100,66,6,3,3,3,1,3,2,1,4,4,4,4,4,4,4,4,4,4,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3,1,8,4,2,1,1,1,3,2,1,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,9,3,96
1,100,67,6,2,4,9,5,4,4,1,3,2,1,2,3,3,0,3,2,1,2,1,1,1,2,2,8,2,3,4,3,2,3,1,1,0,4,4,2,4,2,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,1,5,1,1,3,3,3,3,3,2,2,1,2,100,67,6,1,2,3,1,2,2,3,4,4,4,4,2,4,4,4,4,4,2,2,1,1,1,1,1,0,1,1,3,1,1,5,5,2,4,2,2,1,1,2,3,1,1,0,4,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,9,4,24
1,100,68,6,2,4,3,2,3,15,1,4,4,1,3,1,2,1,2,2,3,2,1,2,1,2,2,8,1,2,2,2,1,2,1,1,3,2,2,2,1,4,1,4,3,2,1,2,1,1,1,1,3,1,1,3,1,1,5,3,3,2,3,3,3,3,3,2,1,2,100,68,6,2,3,2,1,2,2,2,2,3,4,3,2,4,3,4,4,4,2,2,3,1,1,3,1,1,1,1,2,1,1,2,4,1,7,4,2,1,1,1,3,2,2,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,8,6,35
1,100,69,6,2,4,10,11,2,4,1,3,2,1,2,3,2,2,2,2,1,4,3,1,1,2,2,8,1,2,1,4,2,3,1,0,5,4,4,4,4,3,3,1,3,3,4,3,2,1,2,2,1,1,2,1,1,1,5,3,2,1,1,3,4,3,2,1,1,2,100,69,6,2,1,1,2,2,3,2,2,3,2,2,3,4,3,2,4,2,2,2,1,2,1,3,1,2,4,3,3,2,5,3,1,1,7,4,2,2,1,2,3,3,2,0,4,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,6,4,3
1,100,70,6,2,4,8,1,3,3,1,3,5,1,5,1,3,1,1,1,3,2,1,1,1,2,1,0,2,2,1,3,2,3,2,2,3,3,3,1,2,4,3,3,3,3,2,1,1,1,3,3,1,1,1,2,1,1,1,3,1,2,1,3,3,3,2,2,1,2,100,70,6,1,2,1,2,2,2,3,2,4,4,4,4,4,4,4,4,4,2,2,3,1,1,3,1,3,5,1,5,1,1,2,2,1,7,4,2,1,2,1,3,1,1,1,4,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,6,2,24
1,100,71,6,6,4,4,9,1,3,1,3,4,1,4,1,2,1,1,1,2,4,4,1,3,2,2,8,1,3,0,9,2,2,1,2,3,2,2,2,2,0,1,4,3,2,2,1,3,1,3,3,1,1,2,3,1,1,5,1,1,2,2,3,3,3,3,2,1,2,100,71,6,2,2,2,2,2,2,4,4,2,4,4,4,4,4,4,4,3,2,2,3,1,1,2,0,0,5,1,5,5,1,2,4,1,9,4,2,1,2,2,3,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,7,5,19
1,100,72,6,2,4,9,1,4,3,1,4,3,1,3,2,2,2,2,2,1,3,3,1,1,2,2,9,2,3,2,3,2,2,2,1,0,3,4,4,4,4,1,4,3,2,3,1,1,1,3,3,3,1,2,2,1,2,5,1,1,2,2,3,3,3,2,1,1,2,100,72,6,2,3,3,2,1,3,1,2,4,2,4,4,4,4,4,4,1,2,2,3,2,1,1,1,3,1,1,5,1,1,5,4,3,6,3,2,1,1,1,3,3,3,4,4,4,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,7,3,49
1,100,73,6,2,4,9,1,3,4,1,4,4,1,3,2,1,2,2,2,1,2,1,1,1,2,1,8,2,3,2,3,2,2,2,1,3,3,3,2,2,3,3,1,3,2,2,1,1,1,3,3,1,2,3,3,1,1,2,1,1,2,2,3,3,3,2,1,1,2,100,73,6,2,2,2,2,1,2,1,2,2,3,4,2,4,3,4,4,2,2,2,1,1,1,3,3,3,2,2,5,3,2,5,4,1,9,4,2,1,2,1,3,2,2,2,4,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,7,5,24
1,100,74,6,4,4,9,1,3,3,1,3,5,1,4,2,2,1,1,2,2,2,1,1,1,2,2,8,2,3,2,6,2,2,2,1,3,2,3,2,2,2,1,2,3,2,2,1,0,1,1,1,1,1,1,1,1,1,5,1,1,2,2,3,3,3,2,2,1,2,100,74,6,3,2,3,2,2,2,1,4,2,3,2,4,4,4,4,4,2,2,2,1,1,1,2,1,1,3,1,5,2,5,3,3,1,12,4,2,1,1,1,1,2,1,3,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,7,1,33
1,100,75,6,2,4,9,1,3,3,1,3,4,1,4,2,1,1,1,2,3,3,1,1,1,2,2,8,1,3,2,3,1,2,3,2,3,2,3,1,1,4,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,3,3,3,3,3,2,2,2,100,75,6,2,3,3,2,2,2,3,3,3,4,4,4,4,4,4,4,2,2,2,3,1,1,3,1,1,2,1,2,2,3,3,3,1,6,4,2,2,1,1,3,3,3,4,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,8,5,84
1,100,76,6,2,4,3,1,3,3,1,3,5,1,3,1,2,1,1,2,2,3,4,1,1,2,2,8,3,2,4,3,2,2,2,2,0,3,4,4,4,3,3,1,3,2,2,1,1,1,3,3,1,1,1,3,1,1,5,2,2,2,3,3,3,3,3,2,1,2,100,76,6,2,3,2,2,1,2,2,4,2,4,2,4,4,4,4,4,4,2,2,1,2,1,2,1,3,1,1,5,2,1,3,5,1,9,4,2,1,1,1,3,2,2,3,3,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,4,8,1,6
1,100,77,6,4,4,9,9,2,4,1,3,4,1,4,1,2,1,1,2,3,0,3,1,1,2,2,8,2,2,4,3,2,2,1,1,3,2,3,1,1,3,1,3,3,3,2,1,1,1,3,3,1,1,1,3,1,1,5,1,1,2,2,3,4,3,2,2,1,2,100,77,6,3,3,3,2,3,2,2,2,4,4,4,4,4,4,4,4,4,2,2,1,1,1,2,0,0,5,1,5,5,1,1,4,1,6,4,2,1,1,1,3,2,1,0,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,8,3,53
1,100,78,6,1,4,3,10,3,3,1,3,5,1,3,4,2,2,2,2,2,3,3,1,1,2,2,8,2,0,4,2,2,1,1,1,3,4,4,4,2,4,1,1,1,3,2,1,3,3,3,3,3,3,3,3,3,1,5,1,1,2,2,3,4,3,2,1,1,2,100,78,6,3,3,3,2,3,2,1,4,4,4,4,4,4,4,4,4,4,2,2,3,1,1,3,1,0,2,2,1,1,1,4,3,1,5,3,2,1,1,1,3,2,2,0,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,8,1,88
1,100,79,6,2,4,9,1,3,3,1,3,4,1,3,2,2,1,1,2,2,2,3,1,1,2,2,8,2,2,2,3,2,3,1,1,3,3,3,4,2,2,3,2,3,3,3,1,1,1,1,1,1,1,1,3,1,2,5,3,1,2,2,3,4,3,2,2,1,2,100,79,6,3,3,3,2,2,2,1,2,2,4,4,4,4,4,4,4,4,2,2,1,1,1,2,1,3,2,1,5,2,5,4,3,1,9,4,2,1,1,1,3,2,1,3,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,8,2,60
1,100,80,6,2,4,10,4,4,4,1,3,5,1,4,1,2,2,2,2,2,3,1,1,1,2,2,8,1,3,4,2,2,2,6,2,1,3,4,1,2,4,3,4,3,3,2,1,1,1,3,3,1,3,1,1,1,1,5,2,1,2,3,3,4,3,2,2,1,2,100,80,6,2,3,2,2,1,3,3,4,2,2,2,4,4,4,4,4,2,2,2,1,1,1,3,1,2,1,3,5,1,5,2,4,1,6,3,2,1,1,2,3,3,2,1,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,9,0,0
1,100,81,6,4,4,9,1,3,4,1,3,4,1,3,2,2,2,2,2,3,3,3,1,2,2,2,8,2,2,4,3,2,2,2,0,3,2,2,2,4,2,1,4,3,3,2,1,1,1,3,1,3,1,1,3,1,1,5,1,1,3,2,3,4,3,2,1,1,2,100,81,6,3,3,3,2,3,3,2,4,2,4,0,4,4,3,4,4,4,2,2,1,1,1,3,1,1,3,2,2,3,1,2,6,1,9,4,2,1,0,1,3,2,2,3,2,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,9,6,32
1,100,82,6,2,4,8,2,2,3,1,3,3,1,3,3,2,1,3,2,2,1,2,1,3,2,2,8,3,1,1,5,3,2,1,1,3,2,2,4,4,2,1,4,2,2,0,1,1,2,1,1,1,1,2,1,1,1,5,1,1,3,2,3,4,3,3,2,1,2,100,82,6,3,3,3,2,3,3,3,2,2,4,4,4,4,4,4,4,4,2,2,1,2,1,1,1,1,2,3,4,5,2,5,3,1,9,4,1,1,0,0,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,9,3,11
1,100,83,6,5,4,7,1,3,4,1,3,4,1,4,4,3,1,1,1,2,3,2,1,1,2,1,0,2,3,2,3,1,2,1,1,5,2,3,2,4,4,1,3,3,3,3,1,1,1,1,3,1,1,3,3,1,1,5,1,2,3,3,3,3,3,3,2,1,2,100,83,6,3,3,3,2,2,2,1,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,1,1,1,1,1,5,1,1,4,4,1,8,4,2,1,2,1,3,1,3,0,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,0,9,5,31
1,100,84,6,6,4,4,2,2,14,1,3,5,1,4,1,1,1,1,1,2,3,1,1,1,2,1,0,3,1,2,3,2,2,1,2,3,1,2,2,2,4,3,4,3,3,2,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2,3,3,3,3,3,2,1,2,100,84,6,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,1,1,2,1,1,1,3,1,9,4,2,1,1,2,3,1,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,8,6,22
1,100,85,6,2,4,2,4,4,3,1,3,5,1,5,2,2,2,2,2,1,3,6,1,1,2,2,8,2,2,1,7,2,2,2,2,3,2,2,3,3,2,3,2,3,2,3,1,1,1,3,3,1,1,1,3,1,2,1,2,2,1,2,3,3,3,2,3,1,2,100,85,6,1,3,2,3,1,2,3,3,3,3,4,4,4,3,4,4,4,2,2,1,1,2,3,1,3,5,2,5,5,1,4,4,1,5,3,2,1,2,2,2,2,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,6,2,76
1,100,86,6,2,4,8,1,3,3,1,3,4,1,3,3,3,2,2,1,1,4,4,0,1,2,2,0,3,0,2,4,3,3,1,1,6,4,4,4,4,1,1,1,3,3,5,1,1,1,3,3,3,1,2,3,1,1,5,3,3,2,2,3,3,3,2,2,1,2,100,86,6,1,3,1,3,2,3,1,2,1,4,2,4,4,4,4,4,2,2,2,1,1,1,4,1,0,5,5,5,1,1,5,3,1,9,4,2,1,1,2,3,0,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,7,5,12
1,100,87,6,3,4,9,2,2,2,1,3,4,1,3,2,2,2,1,2,2,2,3,1,2,1,2,8,3,2,1,3,2,2,2,2,3,2,2,1,2,1,3,1,3,3,2,1,3,1,1,3,1,1,2,2,1,1,1,1,1,2,3,3,3,2,3,2,1,2,100,87,6,1,3,2,3,3,2,3,2,3,4,4,2,4,1,4,4,4,2,2,1,1,1,2,1,1,1,1,2,2,1,2,5,1,8,4,2,1,2,2,3,2,2,3,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,7,3,12
1,100,88,6,2,4,13,2,2,3,1,3,2,1,2,4,3,2,2,3,3,4,3,1,1,2,2,8,2,2,4,6,2,3,2,2,3,4,4,4,5,2,3,3,3,3,4,3,1,1,1,3,3,1,1,2,1,1,5,1,1,2,2,3,3,3,3,2,1,2,100,88,6,1,2,2,3,1,3,2,1,2,4,2,4,2,4,4,4,4,2,2,1,1,2,4,1,3,5,5,5,5,1,4,4,1,7,4,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,7,4,28
1,100,89,6,2,4,9,2,3,3,1,3,4,1,4,1,2,2,1,1,3,4,2,1,3,2,2,8,2,2,1,3,2,3,1,1,0,2,1,1,1,2,2,4,2,1,5,1,1,1,0,1,1,0,1,2,1,2,5,3,3,2,2,3,3,3,3,2,1,2,100,89,6,3,3,3,3,3,1,2,4,1,4,1,2,4,1,4,4,2,2,2,1,1,3,1,2,3,1,1,1,1,1,1,1,1,9,4,2,2,1,1,3,1,1,4,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,3,31
1,100,90,6,2,4,9,2,4,2,1,3,4,1,3,1,2,2,1,2,2,2,3,1,1,2,0,5,2,2,2,3,2,2,1,1,0,3,4,4,4,3,3,2,3,3,2,1,1,1,1,3,1,1,1,3,1,2,5,1,1,3,2,3,3,3,2,2,1,2,100,90,6,2,3,1,3,3,1,1,4,3,4,2,4,4,3,4,4,4,2,2,1,2,1,2,3,2,1,2,1,2,2,3,4,1,5,3,2,1,2,1,2,2,2,1,2,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,8,3,95
1,100,91,6,2,4,11,10,1,3,1,3,5,1,3,1,2,2,1,2,2,3,3,1,1,2,2,8,2,3,1,3,2,2,2,1,3,3,4,0,2,3,3,2,3,2,2,1,1,1,3,3,1,1,1,1,1,1,5,3,1,2,3,3,3,3,3,2,1,2,100,91,6,3,3,2,3,2,2,2,2,3,4,3,4,3,4,4,4,4,2,2,1,1,1,2,1,3,5,5,5,5,2,4,4,1,6,4,2,1,2,1,3,2,2,4,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,8,1,43
1,100,92,6,0,0,0,4,4,4,1,3,5,1,5,1,1,1,1,1,2,0,1,1,1,2,2,9,1,3,2,2,1,1,1,1,0,1,1,1,1,4,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,2,3,3,4,3,2,2,1,2,100,92,6,3,3,3,3,3,3,1,4,4,4,4,4,4,4,4,4,4,2,2,0,2,1,1,1,3,1,1,1,1,1,1,1,1,3,2,2,1,2,1,3,1,1,1,3,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,9,2,39
