CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.15..1,Q.16A.,Q.16B.,Q.16C.,Q.16D.,Q.16E.,Q.16F.,Q.16G.,Q.16H.,Q.17A.,Q.17B.,Q.18.,Q.19.,Q.20A.,Q.21.,Q.22.,Q.23.,Q.24.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.30E.,Q.30F.,Q.30G.,Q.30H.,Q.30I.,Q.30J.,Q.30K.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.32.,Q.33A.,Q.33B.,Q.34.,Q.35A.,Q.35B.,Q.36.,Q.37.,Q.38.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50.,Q.51A.,Q.51B.,Q.52A.,Q.52B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.55A.,Q.55B.,Q.56A.,Q.56B.,Q.57.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60A.,Q.60B.,Q.61A.,Q.62A.,Q.62B.,Q.63A.,Q.63B.,Q.64A.,Q.64B.,Q.65A.,Q.65B.,Q.66A.,Q.66B.,Q.67A.,Q.67B.,Q.68.,Q.69A.,Q.69B.,V.71.,V.72.,V.73.,V.74.,V.75.,V.76.
1,211,1904,2,1,2,3,14,4,2,6,1,1,2,21,1,1,2,3,3,2,1,1,2,1,2,2,1,3,3,4,4,4,2,3,1,2,3,2,1,2,1,1,1,1,1,2,1,1,1,1,1,3,3,3,3,3,3,3,1,3,2,1,1,3,2,2,3,2,211,1904,2,3,3,4,2,3,3,3,3,57,2,3,3,3,1,1,3,5,3,5,1,1,1,3,2,2,1,2,3,5,4,1,5,1,1,3,3,5,2,5,2,1,1,2,2,2,2,0,3,5,6,7,7,6,1,6,111
1,211,1905,2,1,4,2,37,4,2,8,1,1,2,24,1,1,1,6,3,2,3,2,2,2,1,1,1,3,3,4,4,4,1,4,3,2,1,3,1,2,1,1,1,2,1,1,2,1,2,1,1,2,3,2,3,1,3,3,3,2,2,1,3,3,2,2,1,2,211,1905,2,3,5,3,3,5,1,2,2,54,1,1,3,1,1,1,2,3,2,3,1,1,3,2,2,1,2,4,3,1,4,1,5,1,1,1,2,5,2,3,1,1,3,2,2,1,2,0,3,5,3,3,3,11,2,6,88
1,211,1906,2,1,3,4,30,4,2,13,1,2,3,11,1,1,2,6,4,1,3,1,1,1,3,2,2,1,1,4,4,4,2,2,1,2,2,2,1,2,1,1,1,2,1,2,3,1,3,1,1,2,4,4,4,1,1,3,2,2,3,1,2,3,2,1,2,2,211,1906,2,3,4,3,1,2,3,2,3,50,1,3,3,1,2,1,2,3,2,3,3,3,1,3,2,2,2,4,3,5,3,1,3,3,3,1,2,3,2,3,3,3,3,2,3,2,2,0,2,5,3,2,1,3,2,6,194
1,211,1907,2,1,3,2,39,4,3,21,1,4,4,23,1,1,2,6,3,1,3,2,2,2,3,3,2,1,3,4,4,4,2,1,3,1,1,2,2,3,1,1,1,1,1,1,2,1,1,1,1,3,3,3,3,3,1,2,1,3,5,1,3,3,1,3,2,2,211,1907,2,3,4,1,3,2,2,2,3,79,1,3,3,2,2,1,2,3,2,3,3,2,1,3,3,2,2,2,2,2,3,2,3,2,1,1,1,4,2,4,1,1,1,3,3,2,2,2,3,2,3,0,0,5,2,1,254
1,211,1908,2,1,2,2,19,3,3,6,1,2,2,21,1,1,1,6,5,1,1,1,1,1,2,3,3,2,2,4,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,2,5,1,3,1,2,1,1,2,211,1908,2,3,4,6,0,0,0,0,0,99,1,1,1,0,3,3,2,2,2,2,1,2,1,2,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,2,1,4
1,211,1909,2,3,2,4,31,4,3,6,1,2,2,24,1,1,2,1,4,1,2,1,2,1,3,3,3,3,2,4,4,4,2,2,2,2,1,1,1,2,1,1,1,3,2,3,1,1,3,1,1,2,2,2,3,1,1,2,4,4,4,1,3,3,3,2,2,2,211,1909,2,3,5,4,2,3,2,2,0,99,0,2,5,2,1,1,3,5,1,5,1,2,1,2,2,1,2,2,2,2,3,1,4,1,1,1,3,4,2,4,2,2,1,2,2,1,1,2,2,3,4,1,4,1,2,1,48
1,211,1910,2,4,2,4,32,2,3,7,1,1,6,1,1,1,1,6,3,2,2,2,3,2,2,1,1,3,3,4,4,4,1,4,1,2,1,2,1,2,3,1,1,3,1,3,3,1,1,1,1,2,3,2,3,3,1,2,4,3,3,1,2,3,1,3,1,2,211,1910,2,3,4,1,3,2,3,1,4,66,2,1,5,1,1,3,3,4,1,5,1,1,1,3,2,1,1,2,3,3,4,3,4,3,2,1,3,5,1,5,1,1,1,3,2,2,1,1,2,3,5,3,1,10,2,2,132
1,211,1911,2,1,3,1,42,4,3,9,1,1,2,21,1,1,2,1,4,2,3,2,3,1,2,2,2,3,3,4,0,0,2,2,1,3,3,2,1,2,3,1,1,2,1,1,1,1,3,3,1,1,4,4,3,1,4,1,1,2,4,1,1,3,1,1,1,2,211,1911,2,3,1,5,1,2,3,2,3,66,2,1,5,3,2,1,2,4,2,5,1,1,1,3,1,2,0,2,2,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,8,2,6,109
1,211,1912,2,1,0,1,28,4,3,19,1,4,5,11,1,2,2,6,4,3,3,2,1,1,3,2,3,3,3,4,4,4,2,3,2,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,2,2,1,4,2,5,3,5,2,211,1912,2,3,4,4,0,5,1,5,1,94,3,3,1,3,3,1,2,1,2,1,3,3,1,2,2,1,3,3,0,5,1,3,1,3,3,3,2,1,2,1,3,3,3,3,3,3,3,2,3,5,1,1,0,5,2,3,109
1,211,1913,2,1,3,2,47,4,4,24,1,2,2,21,1,1,1,0,5,3,1,1,2,2,2,2,1,3,3,4,4,4,2,2,2,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,3,1,1,4,1,2,3,5,2,211,1913,2,3,3,1,3,5,2,2,2,76,2,3,3,3,3,2,2,3,2,3,1,2,3,2,1,2,2,4,2,5,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,2,2,0,0,5,3,0,0,8,2,1,158
1,211,1914,2,1,2,3,30,4,4,17,1,4,6,21,1,1,1,6,4,3,2,1,2,2,2,2,1,3,1,4,4,4,1,2,1,1,2,3,1,2,3,1,1,2,1,3,1,1,1,1,1,2,1,2,3,1,1,3,3,2,3,1,1,3,3,2,4,2,211,1914,2,3,5,4,3,4,4,4,4,71,2,1,3,1,2,1,2,3,1,3,1,2,1,3,2,2,2,4,1,3,0,1,3,1,2,1,3,5,1,3,1,3,1,3,2,2,2,0,1,5,3,7,7,8,1,1,322
1,211,1915,2,1,4,3,17,4,4,6,1,1,1,21,1,1,2,3,3,1,4,2,3,2,3,2,3,3,3,4,4,4,2,2,1,2,2,3,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,4,2,1,2,1,5,3,5,2,211,1915,2,3,4,1,3,2,3,2,3,78,1,3,3,3,0,3,2,3,3,3,1,2,1,2,2,2,2,4,2,3,3,1,3,3,0,1,2,3,2,0,1,2,3,2,3,0,2,0,2,5,6,2,1,7,2,1,92
1,211,1916,2,1,5,2,36,2,4,7,1,3,4,11,1,1,2,1,5,2,3,2,2,2,2,3,3,1,0,1,0,0,1,4,1,2,1,2,2,2,2,1,1,2,1,2,2,1,1,1,1,3,3,3,2,3,3,3,3,3,4,1,3,3,1,2,3,2,211,1916,2,3,4,4,2,2,3,2,3,70,2,3,0,2,1,1,2,3,1,5,2,0,1,3,1,1,2,4,2,5,0,3,0,2,1,1,2,0,2,5,3,3,3,3,1,1,1,3,3,5,6,1,0,6,2,1,44
1,211,1917,2,1,2,3,30,4,4,12,1,0,0,11,1,1,1,6,3,2,3,2,1,1,2,2,2,3,3,4,1,3,2,2,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,3,3,3,2,4,1,1,3,2,1,4,2,211,1917,2,3,4,4,2,4,2,3,2,99,1,3,3,3,2,2,2,3,2,3,1,0,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,3,3,0,1,3,5,3,1,2,6,2,7,57
1,211,1918,2,1,3,3,41,4,4,17,1,3,4,11,1,1,1,6,3,2,3,1,1,1,3,2,2,3,1,4,4,4,2,2,1,2,1,3,2,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,3,4,1,3,3,1,1,1,2,211,1918,2,3,3,4,3,2,3,1,4,80,2,1,3,1,2,1,2,3,2,4,2,2,2,2,2,2,2,4,3,2,3,1,4,1,2,2,2,3,2,3,2,2,2,2,2,2,1,1,3,2,3,5,5,4,2,6,181
1,211,1919,2,3,2,3,33,4,4,18,1,5,6,21,1,1,2,6,2,3,4,3,3,3,1,2,1,3,3,4,4,4,1,4,1,2,1,3,2,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,2,2,4,1,2,1,2,3,1,2,211,1919,2,3,4,4,1,2,2,2,3,80,3,1,3,1,1,1,3,5,2,5,3,1,2,3,2,1,2,4,3,2,4,1,4,1,1,3,3,5,2,5,2,1,2,3,2,1,2,0,3,5,5,4,5,15,2,7,76
1,211,1920,2,1,6,4,37,4,4,29,1,3,3,11,1,2,1,6,2,3,3,2,2,2,2,2,2,3,1,4,4,4,1,4,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,1,2,4,1,1,2,2,211,1920,2,3,4,1,3,2,3,1,4,80,3,1,4,1,2,1,2,5,2,5,2,1,3,1,2,1,2,4,2,2,3,3,4,3,1,1,2,5,2,5,1,1,1,3,2,1,2,0,2,0,6,4,1,9,2,6,40
1,211,1921,2,3,3,3,48,4,4,12,1,2,3,21,1,1,2,6,3,3,2,2,2,1,2,2,2,1,3,4,4,4,1,4,2,3,1,3,2,1,2,1,1,1,1,1,2,1,2,1,2,4,3,2,3,3,1,3,1,3,4,1,3,3,4,2,3,2,211,1921,2,2,2,1,2,3,3,3,3,81,2,2,5,2,1,1,2,5,2,5,1,1,1,3,2,1,2,4,1,4,4,2,5,2,1,1,2,5,2,5,1,1,1,3,1,3,2,0,2,3,5,7,7,7,1,9,55
1,211,1922,2,1,4,3,37,4,4,31,1,3,3,21,1,1,2,6,3,2,3,2,2,2,3,3,2,3,1,4,4,4,2,2,1,2,1,3,1,2,1,1,1,3,1,3,1,1,1,1,1,3,2,3,2,1,1,1,3,3,2,1,3,3,2,2,2,2,211,1922,2,3,4,3,2,5,3,3,3,82,2,3,2,3,2,3,3,4,1,5,1,1,1,3,1,2,2,4,1,3,3,3,4,2,2,1,3,5,1,4,1,2,1,2,1,2,2,3,1,3,4,7,7,6,1,6,132
1,211,1923,2,1,5,2,17,4,4,6,1,2,2,21,1,1,2,4,4,3,3,3,3,3,2,2,1,3,3,4,4,4,1,4,1,1,1,3,2,1,2,1,1,2,1,2,2,1,2,1,1,2,3,2,3,1,3,3,2,3,4,1,2,4,1,1,1,2,211,1923,2,3,4,1,3,2,3,2,3,68,1,1,5,1,1,1,3,5,3,5,2,1,2,3,2,1,2,4,3,1,4,1,5,1,1,1,3,5,3,5,2,1,2,3,2,1,2,0,3,1,5,6,6,13,2,1,30
1,211,1924,2,1,4,3,34,4,4,8,1,2,4,21,1,1,2,1,4,2,2,2,2,2,2,2,2,1,3,4,4,4,3,2,2,2,1,2,1,3,0,1,1,2,1,2,1,1,1,1,1,2,3,2,4,1,3,3,3,2,2,1,2,3,2,1,1,2,211,1924,2,3,3,1,3,3,3,3,3,70,2,1,4,1,1,1,2,4,2,4,2,2,3,2,2,1,2,4,3,2,2,1,3,1,2,1,2,4,2,4,2,2,3,3,3,2,1,1,3,2,4,4,3,7,2,9,62
1,211,1925,2,1,2,4,28,4,4,20,1,5,6,21,1,2,1,0,3,1,3,2,2,2,2,1,2,3,1,4,4,4,1,2,1,2,1,3,2,2,3,1,1,3,1,3,1,1,3,1,1,3,3,3,3,1,1,3,2,3,4,1,1,3,3,1,1,2,211,1925,2,3,4,1,1,5,0,3,3,73,2,1,4,1,2,2,3,4,2,4,1,2,1,2,3,0,3,4,2,3,3,1,4,2,2,1,2,4,2,4,3,3,1,3,3,0,2,0,1,2,4,2,1,8,2,6,188
1,211,1926,2,1,2,3,28,4,4,18,1,7,10,21,1,2,1,0,3,1,2,2,2,2,2,2,2,3,3,4,4,4,1,2,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,1,1,3,2,3,4,1,2,3,3,2,3,2,211,1926,2,3,4,1,3,3,2,2,3,76,3,1,1,1,2,1,2,3,2,3,1,2,3,2,2,1,2,2,3,5,3,1,3,1,1,1,2,3,2,3,2,2,2,2,2,2,2,0,3,5,4,7,7,6,1,6,9
1,211,1927,2,2,2,3,25,4,4,14,1,4,4,13,1,1,2,1,4,1,2,2,2,2,2,2,3,1,3,4,4,4,1,4,1,2,2,2,1,1,3,0,2,2,1,2,1,2,2,1,1,4,2,4,4,4,4,4,5,2,3,1,2,3,2,3,1,2,211,1927,2,3,5,5,2,5,3,5,3,70,2,3,3,3,3,1,2,3,1,4,1,2,3,2,3,2,2,4,3,5,3,3,3,3,3,3,2,3,2,3,1,3,3,1,3,2,2,0,3,5,3,0,0,5,2,7,88
1,211,1928,2,4,2,4,36,4,4,14,1,5,7,21,1,1,2,6,3,1,3,3,2,1,1,3,2,0,0,4,0,0,1,4,1,2,1,3,1,1,2,1,1,2,1,2,1,1,2,1,1,3,3,4,3,2,3,1,4,2,3,1,2,3,2,2,0,2,211,1928,2,3,4,4,0,2,3,2,3,79,2,1,5,1,1,1,3,5,3,4,2,1,2,3,2,1,2,4,3,2,3,1,5,1,1,1,3,5,3,5,2,1,2,3,2,1,2,0,3,2,4,6,6,7,2,6,204
1,211,1929,2,4,2,4,32,2,4,7,1,3,7,1,1,1,2,6,3,1,3,3,2,2,2,2,2,3,1,4,4,4,2,4,1,2,3,3,2,2,1,1,1,2,1,2,2,1,2,1,1,2,3,2,3,1,1,3,4,3,4,1,2,3,2,1,2,2,211,1929,2,3,4,1,3,2,3,2,3,75,1,1,4,1,1,1,3,4,2,4,2,2,1,3,2,2,2,2,2,2,3,1,4,1,2,1,3,4,3,4,1,2,2,3,2,2,2,0,3,2,4,4,5,8,2,5,237
1,211,1930,2,1,5,3,20,4,4,8,1,2,3,11,1,1,2,1,4,1,3,2,2,2,2,2,1,3,3,4,4,4,1,4,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,3,3,3,1,1,3,4,2,2,1,2,3,2,1,1,2,211,1930,2,3,5,4,3,3,1,2,1,55,2,1,1,1,1,3,3,1,2,1,3,3,1,3,2,3,2,4,3,5,1,1,2,2,1,3,2,1,1,5,1,3,3,3,1,3,2,0,3,5,1,3,1,8,2,9,85
1,211,1931,2,1,3,3,21,4,4,12,1,3,3,21,1,1,1,6,4,1,2,1,1,1,2,3,3,3,3,4,4,4,3,4,1,3,1,3,2,2,2,1,1,2,1,2,2,1,2,1,1,2,2,3,3,1,1,3,2,0,2,1,3,3,2,2,3,2,211,1931,2,3,3,1,3,5,1,2,1,50,1,1,5,1,2,1,3,4,3,4,1,2,1,2,2,2,1,1,3,2,3,1,4,1,2,2,1,4,2,4,2,2,2,2,2,2,1,1,3,2,4,4,5,1,2,9,79
1,211,1932,2,1,3,2,39,4,4,6,1,1,1,21,1,1,1,6,4,2,2,2,2,2,2,2,2,1,1,4,4,4,2,2,1,2,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,3,3,4,1,2,2,2,2,2,2,211,1932,2,3,4,3,3,2,2,2,2,55,1,1,5,2,1,1,2,2,2,2,0,0,1,1,1,1,2,1,1,1,2,0,0,3,3,0,0,0,2,0,1,2,1,2,2,2,2,0,0,5,6,1,1,7,2,1,143
1,211,1933,2,1,4,1,18,4,4,5,1,11,99,21,1,1,2,3,4,1,3,2,2,2,2,2,2,3,3,4,4,4,3,3,1,2,1,2,1,2,2,1,1,2,1,2,1,1,2,1,0,4,4,4,4,4,4,4,3,3,4,1,3,2,2,1,2,2,211,1933,2,3,4,4,1,2,2,1,2,56,2,1,3,1,2,3,2,3,2,3,2,2,2,1,2,2,3,2,3,5,2,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,2,3,2,5,3,5,1,7,2,3,27
1,211,1934,2,1,3,3,23,4,4,11,1,3,3,24,1,1,2,6,3,2,3,1,2,2,2,2,2,3,3,4,4,4,2,4,2,3,1,3,1,2,2,1,1,2,1,2,2,1,2,1,1,4,3,3,3,1,3,3,4,3,4,1,1,3,2,1,5,2,211,1934,2,3,4,6,3,5,2,2,4,51,3,1,5,1,1,1,2,5,1,5,3,3,3,3,2,1,2,4,3,5,4,1,5,1,1,3,2,5,1,5,3,1,3,3,2,1,2,0,3,5,5,3,3,7,2,3,74
1,211,1935,2,2,2,3,23,4,4,13,1,3,4,21,1,1,1,6,3,1,2,2,2,2,2,2,2,1,1,4,4,4,1,3,1,2,1,3,2,2,1,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,1,3,3,3,3,1,2,3,2,1,2,2,211,1935,2,2,4,1,2,2,4,3,4,54,1,1,4,1,1,1,2,4,2,4,1,2,1,3,2,1,1,2,2,2,3,1,3,1,2,2,2,4,2,4,1,2,1,3,2,2,1,2,2,2,3,3,3,6,2,3,95
1,211,1936,2,1,4,3,17,4,4,9,1,2,2,21,1,1,2,2,4,1,1,1,2,1,3,3,2,2,1,4,4,4,2,1,1,3,2,2,1,3,2,1,1,2,1,2,1,1,2,1,1,3,3,3,3,1,1,3,2,2,3,1,1,2,2,2,1,2,211,1936,2,3,4,4,1,3,3,3,3,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,3,65
1,211,1937,2,1,2,2,27,4,4,7,1,2,2,21,1,1,1,6,4,1,1,2,2,2,2,2,2,2,2,1,3,3,3,0,3,2,3,3,0,2,1,1,1,2,3,3,2,1,1,1,3,4,3,2,3,4,1,1,3,4,5,1,2,3,2,0,2,2,211,1937,2,2,4,5,2,3,3,2,4,50,1,1,5,1,2,1,3,5,1,5,3,0,1,3,3,0,2,4,2,2,2,2,5,2,2,1,3,5,1,5,1,1,1,1,3,0,1,2,1,3,5,7,7,6,1,4,156
1,211,1938,2,1,2,3,24,4,4,8,1,1,1,21,1,1,1,6,4,1,3,1,1,2,2,2,2,3,1,4,4,4,2,1,1,1,1,3,1,2,1,2,1,2,1,1,2,1,1,1,1,4,2,0,0,1,1,2,0,2,4,1,2,1,0,1,1,2,211,1938,2,3,5,4,3,2,2,2,2,54,3,1,4,1,1,1,3,4,3,4,2,2,1,3,2,1,2,2,3,5,3,1,5,1,1,1,2,4,2,4,1,1,1,3,2,1,2,0,3,1,5,7,7,5,1,4,116
1,211,1939,2,1,3,3,25,4,4,6,1,1,1,21,1,1,1,6,4,1,2,2,3,2,2,2,2,1,3,4,4,4,2,3,1,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,1,3,3,3,2,1,3,2,1,2,2,2,211,1939,2,2,3,1,2,2,2,2,3,58,3,3,3,2,2,1,2,3,2,3,1,1,1,3,3,3,0,4,2,5,2,1,3,2,1,1,2,5,2,4,1,1,1,3,3,3,1,2,2,5,3,0,1,7,2,4,8
1,211,1940,2,3,2,3,30,2,4,12,1,2,2,11,1,1,1,6,3,1,3,2,3,1,3,1,2,3,1,4,4,4,3,2,1,2,1,3,2,1,2,1,1,2,1,2,1,1,2,1,1,2,2,3,3,1,1,1,3,3,4,1,2,3,2,1,2,2,211,1940,2,3,4,3,3,5,3,2,2,50,1,1,5,1,1,1,2,5,3,5,2,2,3,3,2,1,1,1,3,2,3,1,5,1,1,1,3,5,2,4,2,1,2,3,2,1,1,1,3,1,5,7,7,7,1,4,72
1,211,1941,2,1,1,4,20,4,4,6,1,1,2,21,1,1,1,6,5,1,2,2,1,1,1,2,2,3,1,4,0,0,2,2,1,2,3,3,2,1,1,1,1,1,1,3,1,1,3,3,1,3,3,2,2,1,3,3,1,3,3,1,1,3,2,1,1,2,211,1941,2,3,5,1,1,2,3,2,3,50,3,1,4,1,2,1,2,5,2,5,1,1,1,3,1,2,1,2,3,2,3,1,4,2,2,2,2,4,1,5,3,0,1,3,1,2,0,0,3,2,4,2,1,5,2,4,60
1,211,1942,2,1,2,2,31,4,4,6,1,2,2,24,1,1,2,1,3,1,1,1,1,1,2,2,2,1,3,4,4,4,1,4,1,3,1,3,2,2,2,1,1,2,1,2,1,1,2,2,1,3,3,3,3,3,3,3,2,3,4,1,2,3,1,1,1,2,211,1942,2,2,3,1,1,2,3,1,3,58,1,1,4,1,2,2,2,4,2,4,3,0,1,3,2,1,2,4,3,5,0,1,4,1,1,2,2,4,2,4,3,3,1,3,2,2,2,0,3,5,6,7,7,3,1,4,153
1,211,1943,2,1,2,3,30,4,4,14,1,3,4,21,1,1,1,0,4,1,3,1,2,2,3,2,2,0,0,4,4,4,2,3,1,4,3,3,2,2,2,1,1,2,1,2,2,1,2,1,1,3,3,3,3,1,3,3,3,3,7,1,2,3,3,0,3,2,211,1943,2,3,2,0,3,3,2,3,4,61,1,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,2,9,77
1,211,1944,2,1,3,3,42,4,4,7,1,1,1,21,1,1,1,6,3,1,2,2,2,2,2,3,2,3,0,4,4,4,2,2,1,2,1,3,2,1,3,1,1,2,1,2,2,1,2,1,1,4,3,3,3,3,3,3,3,2,3,1,3,2,4,3,2,2,211,1944,2,3,4,4,4,5,1,2,1,60,3,1,5,1,1,1,2,5,2,5,3,3,3,3,3,3,2,4,3,5,2,1,4,1,1,1,3,5,3,5,1,1,1,3,3,3,0,0,0,0,6,2,3,5,2,9,78
1,211,1945,2,1,2,3,32,1,4,15,1,3,3,16,1,1,1,6,3,2,3,3,3,3,2,0,2,0,0,4,4,4,1,2,1,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,3,3,3,2,3,4,1,3,4,2,1,3,2,211,1945,2,3,5,5,3,2,3,2,3,61,2,3,5,1,2,1,2,4,1,5,1,1,1,3,2,1,1,1,2,3,4,3,4,1,1,1,2,5,1,5,1,1,1,1,1,2,1,2,2,3,5,2,1,10,2,6,51
1,211,1946,2,1,4,3,28,4,4,13,1,3,3,22,1,1,2,1,3,2,3,2,3,2,2,3,2,3,3,4,4,4,2,2,1,3,3,3,2,2,2,1,1,2,1,2,1,1,2,1,1,2,3,3,3,1,3,3,3,3,3,1,2,4,2,1,2,2,211,1946,2,3,4,4,3,2,3,2,3,64,1,1,3,1,2,1,3,4,2,4,2,2,1,3,2,2,2,4,3,5,3,1,3,1,2,1,3,4,2,4,1,2,1,3,2,2,2,0,3,5,3,7,7,8,1,9,39
1,211,1947,2,4,3,3,36,4,4,7,1,2,5,21,1,1,1,6,3,1,3,2,2,2,2,2,2,3,3,4,4,4,2,1,1,3,3,2,2,2,1,1,1,3,1,3,3,1,3,1,1,3,2,4,2,1,1,1,2,3,2,1,3,3,2,3,1,2,211,1947,2,3,4,1,3,2,3,5,3,62,1,1,5,1,1,1,2,5,3,5,2,1,1,3,2,1,2,1,3,2,3,2,5,2,1,3,2,5,2,5,3,0,1,2,2,1,2,0,3,5,6,5,1,7,2,1,222
1,211,1948,2,1,5,2,17,4,4,5,1,1,2,21,1,1,2,4,4,1,3,2,2,2,2,3,3,3,3,4,4,4,4,2,1,3,3,3,2,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,1,4,2,2,1,3,2,2,3,2,2,211,1948,2,3,4,4,1,5,0,2,0,66,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,2,4,46
1,211,1949,2,2,4,2,39,4,4,13,1,2,3,24,1,1,1,6,4,2,3,2,2,2,2,2,2,3,0,4,0,0,2,2,1,2,2,3,2,2,2,1,1,1,1,2,2,1,2,1,1,3,3,3,3,1,1,1,2,2,2,1,4,4,4,2,4,2,211,1949,2,2,4,4,3,4,3,3,1,65,2,2,5,2,1,1,1,5,1,5,1,1,1,3,2,1,2,4,1,3,4,1,4,1,1,2,1,5,3,5,2,2,2,3,2,1,2,0,2,0,6,1,6,8,2,4,34
1,211,1950,2,1,2,3,36,4,4,6,1,10,0,21,1,1,1,6,0,2,2,1,2,2,2,2,2,3,2,4,4,4,2,2,0,4,0,2,0,1,1,1,1,1,1,1,1,1,3,0,1,3,3,2,3,4,1,3,3,2,4,1,3,2,3,1,2,2,211,1950,2,3,3,0,4,5,2,2,2,94,1,1,4,1,2,1,2,3,2,4,2,2,3,2,3,2,2,4,2,5,2,1,4,1,1,1,2,4,2,3,2,3,3,2,2,2,2,2,2,2,4,7,7,6,1,8,94
1,211,1951,2,1,4,2,14,4,4,6,1,10,0,21,1,1,2,2,4,2,3,1,1,1,3,2,2,3,3,4,4,4,2,4,1,3,1,3,2,2,3,1,1,3,1,3,3,3,3,1,1,3,3,3,3,3,3,2,2,2,2,1,4,3,2,3,3,2,211,1951,2,3,3,5,3,5,3,5,3,94,3,3,5,2,1,2,3,5,1,5,1,1,1,2,3,2,3,2,0,5,3,3,3,2,1,1,3,5,3,5,1,2,1,2,2,1,2,0,0,3,3,0,2,4,2,6,93
1,211,1952,2,1,3,2,15,4,4,6,1,1,1,21,1,1,2,2,4,1,3,2,1,1,3,2,3,3,1,4,4,4,2,3,1,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,3,3,3,3,2,1,2,2,5,3,5,2,211,1952,2,3,4,3,3,2,3,2,3,94,3,1,4,1,2,1,2,4,2,4,1,2,1,3,2,2,3,4,3,5,3,1,4,3,2,1,2,4,2,4,1,2,1,2,0,0,0,0,0,0,6,3,1,3,2,1,165
1,211,1953,2,1,2,3,14,4,4,5,1,1,1,21,1,1,1,6,3,2,3,2,3,2,2,2,2,1,3,4,4,4,2,4,1,2,3,3,2,1,1,1,1,3,1,3,1,1,1,1,1,2,3,2,2,1,1,1,2,2,4,1,2,2,2,1,2,2,211,1953,2,3,4,1,3,2,3,2,2,25,1,1,3,1,2,1,2,4,1,5,1,1,1,3,2,1,2,4,3,5,2,1,5,1,3,3,2,2,2,1,1,2,1,3,3,3,2,0,3,5,2,3,2,9,2,1,229
1,211,1954,2,1,1,3,18,4,4,7,1,1,1,21,1,1,1,6,4,2,3,2,2,1,2,3,2,3,3,4,4,4,3,2,1,2,3,2,0,2,1,1,1,1,1,2,1,1,3,1,1,2,3,2,2,1,3,3,3,3,3,1,3,1,3,3,5,2,211,1954,2,3,5,5,3,5,2,5,2,26,3,1,5,1,1,1,2,5,2,4,1,2,1,3,2,2,3,4,3,5,3,1,5,1,1,1,2,4,2,4,2,3,3,3,2,2,2,0,3,5,2,3,4,6,2,3,89
