,CARD,DECK,BALLOT,FORM,S234AO.Q1,S234AO.Q2,S234AO.Q3,S234AO.Q4,S234AO.Q5,S234AO.Q6,S234AO.Q7,S234AO.Q8A,S234AO.Q8B,S234AO.Q9.n,S234AO.Q10A,S234AO.Q10B,S234AO.Q10C,S234AO.Q11A.n,S234AO.Q11B.n,S234AO.Q12.n,S234AO.Q13,S234AO.Q14A,S234AO.Q14B,S234AO.Q15,S234AO.Q16.n,S234AO.Q17,S234AO.Q18,S234AO.Q19.n,S234AO.Q20,S234AO.Qi21,S234AO.Qi22,S234AO.Qi23,S234AO.Qi24,S234AO.Qi25,S234AO.Qi26A,S234AO.Qi26B,S234AO.Qi27,S234AO.Qii1,S234AO.Qii2,S234AO.Qii3,S234AO.Qii4,S234AO.Qii5,S234AO.Qii6,S234AO.Qii7,S234AO.Qii8,S234AO.Qii9,S234AO.Qii10,S234AO.Qii11,S234AO.Qii12,S234AO.Qii13,S234AO.Qii14,S234AO.Qii15,S234AO.Qii16,S234AO.Qii17,S234AO.Qii18,S234AO.Qii19,S234AO.Qii20,S234AO.Qii21,S234AO.Qii22,S234AO.Qii23,S234AO.Qii24,S234AO.Qii25,S234AO.Qii26,S234AO.Qii27,S234AO.Qii28,S234AO.Qii29,S234AO.Qii30,S234AO.Qii31,S234AO.Qii32,S234AO.Qii33,S234AO.Qii34,S234AO.Qii35,S234AO.Qii36,S234AO.Qii37,S234AO.Qii38,S234AO.Qii39,S234AO.Qii40,S234AO.Qii41,S234AO.Qii42,S234AO.Qii43,CARD..1,DECK..1,BALLOT..1,FORM..1,S234AO.Qii44,S234AO.Qii45,S234AO.Qii46,S234AO.Qii47,S234AO.Qii48,S234AO.Qii49,S234AO.Qii50,S234AO.Qii51,S234AO.Qii52,S234AO.Qii53,S234AO.Qii54,S234AO.Qii55,S234AO.Qii56,S234AO.Qii57,S234AO.Qii58,S234AO.Qii59,S234AO.Qii60,S234AO.Qii61,S234AO.Qii62,S234AO.Qii63,S234AO.Qii64,S234AO.Qii65,S234AO.Qii66.n,S234AO.Qii67,S234AO.Qii68,S234AO.Qii69,S234AO.Qii70,S234AO.Qii71,S234AO.Qii72,S234AO.Qii73,S234AO.Qii74,S234AO.Qii75,S234AO.Qii76,S234AO.Qii77,S234AO.Qii78,S234AO.Qii79,S234AO.Qii80,S234AO.Qii81,S234AO.Qii82,S234AO.Qii83,S234AO.Qii84,S234AO.Qii85,S234AO.Qii86,S234AO.Qii87,S234AO.Qii88,S234AO.Qiii1,S234AO.Qiii2,S234AO.Qiii3,S234AO.Qiii4,S234AO.Qiii5,S234AO.Qiii6,S234AO.Qiii7,S234AO.Qiii8,S234AO.Viii9F,S234AO.Qiiii1,S234AO.Qiiii2.n,S234AO.Qiiii3.n,S234AO.Qiiii4,S234AO.Qiiii5.n,S234AO.Qiiii6,S234AO.Qiiii7,S234AO.Qiiii8,S234AO.Qiiii9,S234AO.Qiiii10,S234AO.Viiii11,S234AO.Viiii12
10,1.0,234.0,11.0,2.0,4.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,,1.0,4.0,1.0,,,,2.0,1.0,1.0,1.0,,4.0,4.0,,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,234.0,11.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,,,3.0,,1.0,3.0,4.0,1.0,0.0,4.0,9.0
11,1.0,234.0,12.0,2.0,4.0,1.0,4.0,8.0,5.0,15.0,3.0,2.0,4.0,,2.0,0.0,0.0,,,,2.0,1.0,1.0,2.0,,4.0,4.0,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,234.0,12.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,6.0,3.0,,,3.0,,2.0,2.0,4.0,1.0,2.0,3.0,24.0
12,1.0,234.0,13.0,2.0,3.0,2.0,3.0,6.0,5.0,9.0,2.0,2.0,4.0,,1.0,1.0,3.0,,,,2.0,1.0,1.0,1.0,,6.0,1.0,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,234.0,13.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,,,3.0,,2.0,3.0,4.0,1.0,2.0,2.0,50.0
13,1.0,234.0,14.0,2.0,2.0,4.0,3.0,7.0,5.0,2.0,2.0,1.0,5.0,,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,6.0,1.0,,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,234.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,10.0,3.0,,,3.0,,2.0,2.0,4.0,1.0,2.0,2.0,14.0
14,1.0,234.0,15.0,2.0,3.0,1.0,3.0,8.0,4.0,3.0,3.0,2.0,1.0,,2.0,0.0,0.0,,,,2.0,1.0,1.0,2.0,,5.0,1.0,,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,234.0,15.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,5.0,6.0,3.0,,,3.0,,2.0,3.0,4.0,1.0,1.0,6.0,22.0
15,1.0,234.0,16.0,2.0,4.0,2.0,4.0,6.0,5.0,9.0,1.0,2.0,1.0,,2.0,0.0,0.0,,,,2.0,1.0,1.0,1.0,,5.0,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,234.0,16.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,8.0,3.0,,,3.0,,2.0,2.0,4.0,1.0,3.0,1.0,2.0
16,1.0,234.0,17.0,2.0,3.0,3.0,2.0,8.0,5.0,9.0,1.0,2.0,1.0,,1.0,1.0,3.0,,,,2.0,1.0,1.0,2.0,,4.0,1.0,,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,234.0,17.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,7.0,3.0,,,3.0,,2.0,3.0,4.0,1.0,2.0,7.0,18.0
17,1.0,234.0,18.0,2.0,3.0,4.0,3.0,6.0,5.0,3.0,3.0,1.0,5.0,,1.0,2.0,2.0,,,,2.0,1.0,1.0,1.0,,6.0,1.0,,2.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,234.0,18.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,3.0,,,3.0,,1.0,3.0,4.0,1.0,2.0,6.0,35.0
18,1.0,234.0,19.0,2.0,3.0,3.0,3.0,8.0,5.0,14.0,3.0,2.0,4.0,,2.0,0.0,0.0,,,,1.0,3.0,1.0,3.0,,4.0,1.0,,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,234.0,19.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,9.0,3.0,,,3.0,,2.0,2.0,4.0,1.0,1.0,5.0,1.0
19,1.0,234.0,20.0,2.0,3.0,2.0,3.0,7.0,5.0,3.0,3.0,2.0,1.0,,1.0,2.0,3.0,,,,1.0,1.0,1.0,3.0,,6.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,234.0,20.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,1.0,8.0,3.0,,,3.0,,2.0,2.0,4.0,1.0,2.0,6.0,7.0
20,1.0,234.0,21.0,2.0,3.0,4.0,3.0,8.0,5.0,2.0,2.0,2.0,1.0,,2.0,0.0,0.0,,,,2.0,1.0,1.0,1.0,,6.0,1.0,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,234.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,9.0,3.0,,,3.0,,2.0,2.0,4.0,1.0,1.0,2.0,41.0
21,1.0,234.0,22.0,2.0,4.0,3.0,3.0,8.0,6.0,9.0,1.0,2.0,4.0,,1.0,1.0,3.0,,,,2.0,1.0,1.0,4.0,,4.0,1.0,,3.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,234.0,22.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,,,3.0,,2.0,2.0,4.0,1.0,2.0,1.0,39.0
22,1.0,234.0,23.0,2.0,2.0,3.0,2.0,7.0,4.0,4.0,2.0,1.0,5.0,,1.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,,5.0,2.0,,3.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,234.0,23.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,7.0,3.0,,,3.0,,1.0,2.0,4.0,1.0,2.0,6.0,38.0
23,1.0,234.0,24.0,2.0,2.0,4.0,3.0,7.0,5.0,4.0,2.0,1.0,5.0,,1.0,2.0,1.0,,,,2.0,1.0,1.0,2.0,,6.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,234.0,24.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,3.0,,,3.0,,1.0,2.0,4.0,1.0,2.0,2.0,38.0
24,1.0,234.0,25.0,2.0,3.0,3.0,2.0,7.0,5.0,4.0,2.0,1.0,5.0,,1.0,2.0,3.0,,,,1.0,1.0,1.0,3.0,,6.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,234.0,25.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,3.0,,,3.0,,2.0,2.0,4.0,1.0,2.0,6.0,51.0
25,1.0,234.0,26.0,2.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,1.0,5.0,,1.0,2.0,2.0,,,,2.0,1.0,1.0,2.0,,5.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,234.0,26.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,,,3.0,,2.0,2.0,4.0,1.0,2.0,6.0,48.0
26,1.0,234.0,27.0,2.0,3.0,1.0,3.0,8.0,5.0,6.0,2.0,2.0,4.0,,1.0,2.0,1.0,,,,2.0,1.0,1.0,2.0,,3.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,234.0,27.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,3.0,,,3.0,,1.0,3.0,4.0,1.0,2.0,4.0,27.0
27,1.0,234.0,28.0,2.0,3.0,2.0,3.0,7.0,5.0,3.0,3.0,2.0,1.0,,2.0,0.0,0.0,,,,2.0,1.0,1.0,1.0,,6.0,1.0,,3.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,234.0,28.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,10.0,3.0,,,3.0,,1.0,3.0,4.0,1.0,2.0,6.0,59.0
28,1.0,234.0,29.0,2.0,2.0,3.0,3.0,8.0,6.0,2.0,2.0,2.0,4.0,,1.0,3.0,2.0,,,,0.0,1.0,1.0,1.0,,3.0,1.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,234.0,29.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,10.0,3.0,,,3.0,,2.0,4.0,4.0,1.0,2.0,2.0,30.0
29,1.0,234.0,30.0,2.0,3.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,4.0,,2.0,0.0,0.0,,,,2.0,1.0,1.0,1.0,,6.0,0.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,234.0,30.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,10.0,3.0,,,3.0,,2.0,4.0,4.0,1.0,1.0,6.0,43.0
30,1.0,234.0,31.0,2.0,2.0,2.0,2.0,7.0,5.0,3.0,3.0,1.0,5.0,,2.0,0.0,0.0,,,,2.0,1.0,1.0,2.0,,4.0,2.0,,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,234.0,31.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,0.0,2.0,,,3.0,,1.0,4.0,4.0,1.0,2.0,6.0,25.0
